step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
23,1763450893.480626,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.922441,-1.429989,-2.272126,-1.059791,1.629608,-0.693896
24,1763450893.522194,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.922438,-1.429988,-2.272128,-1.059791,1.629607,-0.693898
25,1763450893.542568,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.951705,-1.449364,-2.252746,-1.049902,1.631838,-0.658657
26,1763450893.580571,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.951696,-1.449354,-2.252755,-1.049904,1.631839,-0.658660
27,1763450893.599554,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.951707,-1.449360,-2.252748,-1.049900,1.631841,-0.658653
28,1763450893.638277,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.951705,-1.449363,-2.252745,-1.049903,1.631840,-0.658656
29,1763450893.656143,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.951709,-1.449365,-2.252745,-1.049899,1.631841,-0.658649
30,1763450893.695492,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.925642,-1.438333,-2.266301,-1.058176,1.633459,-0.703995
31,1763450893.728618,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.951704,-1.449361,-2.252748,-1.049902,1.631840,-0.658659
32,1763450893.751439,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.951707,-1.449362,-2.252747,-1.049899,1.631841,-0.658654
33,1763450893.785322,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.951704,-1.449361,-2.252748,-1.049901,1.631840,-0.658658
34,1763450893.807981,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.951704,-1.449359,-2.252749,-1.049901,1.631841,-0.658659
35,1763450893.841651,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.951702,-1.449358,-2.252749,-1.049903,1.631841,-0.658664
36,1763450893.871590,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.958676,-1.463150,-2.239598,-1.046690,1.636080,-0.654279
37,1763450893.897825,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.953138,-1.460836,-2.244879,-1.047983,1.636155,-0.667319
38,1763450893.929744,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.958709,-1.463181,-2.239568,-1.046680,1.636080,-0.654255
39,1763450893.959915,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.958714,-1.463184,-2.239565,-1.046679,1.636081,-0.654256
40,1763450893.988472,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.953138,-1.460840,-2.244874,-1.047984,1.636155,-0.667325
41,1763450894.017375,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.958716,-1.463186,-2.239566,-1.046680,1.636079,-0.654253
42,1763450894.045877,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.958713,-1.463186,-2.239565,-1.046680,1.636080,-0.654257
43,1763450894.117802,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.958711,-1.463183,-2.239565,-1.046679,1.636082,-0.654256
44,1763450894.141786,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.958711,-1.463182,-2.239568,-1.046680,1.636080,-0.654256
45,1763450894.174588,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.958710,-1.463182,-2.239568,-1.046680,1.636080,-0.654263
46,1763450894.198757,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.961027,-1.475432,-2.231558,-1.043466,1.641848,-0.671600
47,1763450894.233844,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.961029,-1.475430,-2.231561,-1.043466,1.641846,-0.671597
48,1763450894.255298,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.961030,-1.475431,-2.231561,-1.043467,1.641845,-0.671600
49,1763450894.291256,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.954614,-1.477786,-2.231439,-1.044242,1.642202,-0.678591
50,1763450894.312289,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.961026,-1.475434,-2.231555,-1.043467,1.641850,-0.671600
51,1763450894.347827,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.961025,-1.475431,-2.231558,-1.043467,1.641849,-0.671603
52,1763450894.380102,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.954610,-1.477787,-2.231439,-1.044242,1.642201,-0.678594
53,1763450894.441590,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.961029,-1.475432,-2.231560,-1.043468,1.641846,-0.671603
54,1763450894.450819,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.948857,-1.493290,-2.218335,-1.043555,1.646974,-0.690428
55,1763450894.501214,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.948864,-1.493285,-2.218338,-1.043555,1.646973,-0.690423
56,1763450894.524665,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.950601,-1.480562,-2.227109,-1.046909,1.642247,-0.685172
57,1763450894.558767,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.948859,-1.493289,-2.218335,-1.043554,1.646975,-0.690423
58,1763450894.581435,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.945426,-1.494837,-2.215891,-1.044768,1.648292,-0.708263
59,1763450894.615235,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.948846,-1.493299,-2.218326,-1.043559,1.646976,-0.690439
60,1763450894.637782,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.945413,-1.494847,-2.215877,-1.044770,1.648295,-0.708279
61,1763450894.671524,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.948857,-1.493286,-2.218336,-1.043555,1.646977,-0.690424
62,1763450894.695033,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.948851,-1.493295,-2.218329,-1.043557,1.646975,-0.690436
63,1763450894.728701,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.928428,-1.499965,-2.209668,-1.047175,1.648857,-0.748213
64,1763450894.751465,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.928686,-1.505065,-2.206570,-1.049123,1.647329,-0.737687
65,1763450894.785645,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.945409,-1.494847,-2.215880,-1.044771,1.648294,-0.708285
66,1763450894.834135,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.922614,-1.517329,-2.190362,-1.046912,1.652820,-0.728309
67,1763450894.867076,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.936080,-1.501930,-2.207806,-1.045502,1.648573,-0.711175
68,1763450894.894118,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.924782,-1.520174,-2.193940,-1.046846,1.652036,-0.741571
69,1763450894.923138,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.924777,-1.520173,-2.193939,-1.046847,1.652037,-0.741573
70,1763450894.950108,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.922607,-1.517335,-2.190356,-1.046912,1.652821,-0.728313
71,1763450894.980194,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.924780,-1.520169,-2.193944,-1.046844,1.652038,-0.741576
72,1763450895.006405,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.922600,-1.517341,-2.190348,-1.046913,1.652821,-0.728316
73,1763450895.059691,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.918600,-1.524427,-2.186363,-1.048284,1.653025,-0.758880
74,1763450895.094566,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.909889,-1.537530,-2.173431,-1.050839,1.652008,-0.746618
75,1763450895.115715,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.909971,-1.537435,-2.173533,-1.050829,1.651997,-0.746503
76,1763450895.166566,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.922607,-1.517338,-2.190353,-1.046914,1.652820,-0.728316
77,1763450895.198480,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.892964,-1.554653,-2.153694,-1.051172,1.656667,-0.775129
78,1763450895.223527,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.892956,-1.554663,-2.153679,-1.051176,1.656668,-0.775124
79,1763450895.254614,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.892967,-1.554647,-2.153697,-1.051171,1.656668,-0.775122
80,1763450895.281342,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.892968,-1.554646,-2.153698,-1.051171,1.656667,-0.775119
81,1763450895.311843,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.892947,-1.554674,-2.153672,-1.051177,1.656669,-0.775145
82,1763450895.338925,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.892960,-1.554663,-2.153682,-1.051176,1.656666,-0.775138
83,1763450895.385678,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.892968,-1.554650,-2.153696,-1.051174,1.656666,-0.775126
84,1763450895.408563,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.888854,-1.560627,-2.146854,-1.052276,1.656694,-0.781274
85,1763450895.443069,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.892957,-1.554659,-2.153686,-1.051173,1.656667,-0.775131
86,1763450895.467224,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.892959,-1.554658,-2.153687,-1.051174,1.656665,-0.775142
87,1763450895.501579,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.878708,-1.575382,-2.130547,-1.054991,1.656596,-0.797922
88,1763450895.526831,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.869619,-1.587040,-2.117205,-1.057046,1.656306,-0.813661
89,1763450895.557187,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.883500,-1.568438,-2.138256,-1.053715,1.656698,-0.789691
90,1763450895.607005,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.865783,-1.591534,-2.112087,-1.057836,1.656175,-0.820342
91,1763450895.619541,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.870001,-1.586576,-2.117731,-1.056968,1.656326,-0.812933
92,1763450895.666599,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.866121,-1.591146,-2.112534,-1.057769,1.656187,-0.819768
93,1763450895.678192,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.866036,-1.591240,-2.112424,-1.057785,1.656184,-0.819909
94,1763450895.723904,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.866480,-1.590730,-2.113014,-1.057694,1.656201,-0.819147
95,1763450895.734336,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.867750,-1.589245,-2.114701,-1.057432,1.656247,-0.816938
96,1763450895.814106,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.868124,-1.588806,-2.115198,-1.057356,1.656259,-0.816294
97,1763450895.828590,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.864669,-1.592797,-2.110610,-1.058063,1.656134,-0.822228
98,1763450895.872113,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.862363,-1.595324,-2.107632,-1.058529,1.656045,-0.826247
99,1763450895.885105,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.861817,-1.595903,-2.106944,-1.058641,1.656024,-0.827207
