step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
17,1763447214.372036,0.785200,-1.330300,-2.327900,-1.071400,1.644000,-0.740100,0.874058,-1.377955,-2.280710,-1.074187,1.631199,-0.789462
18,1763447214.416983,0.785400,-1.330000,-2.327700,-1.073500,1.643300,-0.743300,0.874075,-1.377972,-2.280696,-1.074183,1.631201,-0.789442
19,1763447214.427592,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.874076,-1.377968,-2.280697,-1.074182,1.631202,-0.789440
20,1763447214.474082,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.874079,-1.377972,-2.280696,-1.074180,1.631202,-0.789425
21,1763447214.484259,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.874077,-1.377970,-2.280696,-1.074182,1.631202,-0.789438
22,1763447214.531945,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.874077,-1.377972,-2.280696,-1.074182,1.631202,-0.789438
23,1763447214.544391,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.874080,-1.377970,-2.280695,-1.074181,1.631204,-0.789432
24,1763447214.591047,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.874077,-1.377970,-2.280697,-1.074182,1.631202,-0.789437
25,1763447214.601595,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.903977,-1.399443,-2.266860,-1.064576,1.633824,-0.752273
26,1763447214.649543,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.903972,-1.399438,-2.266864,-1.064577,1.633824,-0.752277
27,1763447214.658057,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.903979,-1.399441,-2.266859,-1.064573,1.633826,-0.752265
28,1763447214.705407,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.903977,-1.399441,-2.266859,-1.064576,1.633825,-0.752276
29,1763447214.714575,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.903981,-1.399444,-2.266858,-1.064573,1.633826,-0.752261
30,1763447214.762798,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.878718,-1.380813,-2.275273,-1.073815,1.634144,-0.802855
31,1763447214.771564,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.903975,-1.399439,-2.266861,-1.064575,1.633826,-0.752279
32,1763447214.820402,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.903978,-1.399442,-2.266860,-1.064572,1.633827,-0.752269
33,1763447214.828912,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.903975,-1.399439,-2.266861,-1.064574,1.633826,-0.752277
34,1763447214.877649,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.903976,-1.399439,-2.266861,-1.064573,1.633826,-0.752275
35,1763447214.887233,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.903972,-1.399435,-2.266863,-1.064576,1.633827,-0.752288
36,1763447214.939554,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.916081,-1.410334,-2.253876,-1.060124,1.638586,-0.742398
37,1763447214.946362,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.907349,-1.402892,-2.258657,-1.063919,1.637272,-0.767672
38,1763447214.998081,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.916117,-1.410368,-2.253848,-1.060112,1.638588,-0.742341
39,1763447215.004507,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.916121,-1.410371,-2.253846,-1.060111,1.638589,-0.742334
40,1763447215.055197,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.907349,-1.402893,-2.258654,-1.063921,1.637272,-0.767683
41,1763447215.065018,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.916124,-1.410372,-2.253847,-1.060111,1.638586,-0.742332
42,1763447215.125260,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.916120,-1.410371,-2.253847,-1.060112,1.638588,-0.742341
43,1763447215.133930,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.916118,-1.410370,-2.253847,-1.060110,1.638590,-0.742343
44,1763447215.182909,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.916120,-1.410371,-2.253848,-1.060111,1.638588,-0.742336
45,1763447215.191854,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.916118,-1.410368,-2.253848,-1.060112,1.638588,-0.742348
46,1763447215.240864,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.921359,-1.425751,-2.242937,-1.055379,1.643118,-0.742231
47,1763447215.249418,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.921361,-1.425750,-2.242939,-1.055379,1.643116,-0.742224
48,1763447215.298684,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.921362,-1.425752,-2.242935,-1.055380,1.643115,-0.742220
49,1763447215.308880,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.913563,-1.418772,-2.246066,-1.059132,1.641820,-0.768105
50,1763447215.358031,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.921358,-1.425753,-2.242932,-1.055379,1.643119,-0.742228
51,1763447215.368623,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.921359,-1.425752,-2.242934,-1.055379,1.643119,-0.742230
52,1763447215.417215,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.913558,-1.418770,-2.246068,-1.059133,1.641819,-0.768119
53,1763447215.425312,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.921361,-1.425752,-2.242936,-1.055380,1.643115,-0.742227
54,1763447215.476170,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.919267,-1.438609,-2.228171,-1.054933,1.647380,-0.757115
55,1763447215.485313,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.919274,-1.438611,-2.228168,-1.054933,1.647379,-0.757108
56,1763447215.534732,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.910590,-1.420531,-2.246612,-1.059874,1.643464,-0.775693
57,1763447215.542283,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.919272,-1.438609,-2.228167,-1.054931,1.647380,-0.757101
58,1763447215.592225,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.912716,-1.440918,-2.230894,-1.055630,1.648286,-0.777440
59,1763447215.599175,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.919255,-1.438617,-2.228161,-1.054937,1.647382,-0.757143
60,1763447215.649354,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.912705,-1.440928,-2.230884,-1.055631,1.648290,-0.777465
61,1763447215.661189,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.919271,-1.438611,-2.228167,-1.054930,1.647383,-0.757101
62,1763447215.708419,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.919262,-1.438612,-2.228167,-1.054935,1.647380,-0.757133
63,1763447215.717238,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.895151,-1.441272,-2.226374,-1.060428,1.647209,-0.827330
64,1763447215.764869,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.896711,-1.444477,-2.222283,-1.061138,1.647922,-0.804638
65,1763447215.773542,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.912697,-1.440924,-2.230887,-1.055633,1.648288,-0.777484
66,1763447215.822611,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.905228,-1.462735,-2.207983,-1.055246,1.652372,-0.789737
67,1763447215.829282,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.903365,-1.438957,-2.230621,-1.059116,1.646833,-0.801980
68,1763447215.879317,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.904308,-1.459537,-2.204482,-1.056101,1.651869,-0.785884
69,1763447215.884696,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.904305,-1.459538,-2.204479,-1.056101,1.651869,-0.785886
70,1763447215.937001,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.905222,-1.462743,-2.207976,-1.055246,1.652373,-0.789744
71,1763447215.943033,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.904307,-1.459538,-2.204480,-1.056099,1.651869,-0.785882
72,1763447215.997166,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.905214,-1.462746,-2.207973,-1.055248,1.652372,-0.789762
73,1763447216.005044,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.896703,-1.466130,-2.203238,-1.056404,1.652461,-0.808753
74,1763447216.054717,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.887755,-1.471204,-2.194289,-1.061133,1.651653,-0.818754
75,1763447216.061044,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.887814,-1.471090,-2.194388,-1.061131,1.651643,-0.818647
76,1763447216.111482,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.905221,-1.462742,-2.207978,-1.055248,1.652372,-0.789757
77,1763447216.116885,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.884408,-1.496977,-2.173508,-1.056799,1.655272,-0.818562
78,1763447216.168028,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.884394,-1.496978,-2.173497,-1.056804,1.655272,-0.818577
79,1763447216.174430,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.884408,-1.496972,-2.173509,-1.056798,1.655272,-0.818560
80,1763447216.227086,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.884408,-1.496970,-2.173515,-1.056798,1.655272,-0.818555
81,1763447216.233560,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.884385,-1.496995,-2.173488,-1.056805,1.655274,-0.818596
82,1763447216.286662,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.884400,-1.496980,-2.173499,-1.056805,1.655271,-0.818591
83,1763447216.294606,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.884407,-1.496968,-2.173512,-1.056803,1.655270,-0.818582
84,1763447216.344272,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.882913,-1.498246,-2.171967,-1.057245,1.655290,-0.822533
85,1763447216.350747,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.884398,-1.496981,-2.173507,-1.056799,1.655272,-0.818574
86,1763447216.401082,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.884397,-1.496969,-2.173515,-1.056803,1.655269,-0.818595
87,1763447216.406513,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.877383,-1.503028,-2.166364,-1.058830,1.655337,-0.836271
88,1763447216.457863,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.864904,-1.514226,-2.154425,-1.062271,1.655240,-0.866185
89,1763447216.465820,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.879168,-1.501480,-2.168133,-1.058319,1.655332,-0.832105
90,1763447216.514735,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.861779,-1.517123,-2.151406,-1.063129,1.655185,-0.874312
91,1763447216.524059,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.868071,-1.511300,-2.157493,-1.061382,1.655292,-0.857901
92,1763447216.573266,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.861921,-1.516986,-2.151541,-1.063091,1.655187,-0.873940
93,1763447216.581286,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.860581,-1.518249,-2.150307,-1.063456,1.655163,-0.877387
94,1763447216.630981,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.862315,-1.516623,-2.151919,-1.062980,1.655196,-0.872913
95,1763447216.637831,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.863299,-1.515715,-2.152864,-1.062709,1.655214,-0.870353
96,1763447216.689255,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.864437,-1.514667,-2.153965,-1.062396,1.655235,-0.867380
97,1763447216.694946,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.862366,-1.516574,-2.151968,-1.062966,1.655197,-0.872769
98,1763447216.746003,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.856224,-1.522395,-2.146311,-1.064652,1.655069,-0.888603
99,1763447216.752502,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.857378,-1.521297,-2.147360,-1.064336,1.655096,-0.885600
100,1763447216.838993,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.853571,-1.358027,-2.295935,-1.079910,1.630671,-0.832179
101,1763447216.847413,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.853574,-1.358026,-2.295934,-1.079910,1.630671,-0.832170
102,1763447216.898128,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.853570,-1.358026,-2.295936,-1.079911,1.630671,-0.832183
103,1763447216.904660,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.853573,-1.358025,-2.295934,-1.079910,1.630671,-0.832172
104,1763447216.955361,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.853577,-1.358026,-2.295932,-1.079909,1.630671,-0.832158
105,1763447216.961258,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.853577,-1.358026,-2.295932,-1.079910,1.630671,-0.832159
106,1763447217.012282,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.853576,-1.358023,-2.295933,-1.079910,1.630671,-0.832164
107,1763447217.017658,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.853575,-1.358023,-2.295934,-1.079910,1.630671,-0.832162
108,1763447217.068808,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.853575,-1.358024,-2.295933,-1.079911,1.630671,-0.832168
109,1763447217.075142,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.853574,-1.358025,-2.295934,-1.079910,1.630671,-0.832168
110,1763447217.124455,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.853576,-1.358024,-2.295933,-1.079910,1.630671,-0.832163
111,1763447217.131015,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.853574,-1.358024,-2.295934,-1.079910,1.630671,-0.832170
112,1763447217.180012,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.853577,-1.358024,-2.295933,-1.079910,1.630671,-0.832158
113,1763447217.187377,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.853578,-1.358023,-2.295932,-1.079910,1.630671,-0.832161
114,1763447217.236907,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.853899,-1.358305,-2.295727,-1.079819,1.630683,-0.831443
115,1763447217.253237,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.883344,-1.386199,-2.275050,-1.071238,1.631654,-0.771734
116,1763447217.294205,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.883347,-1.386201,-2.275048,-1.071237,1.631656,-0.771729
117,1763447217.309116,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.883325,-1.386180,-2.275064,-1.071243,1.631654,-0.771762
118,1763447217.350791,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.883343,-1.386196,-2.275050,-1.071240,1.631656,-0.771741
119,1763447217.365195,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.883344,-1.386191,-2.275051,-1.071239,1.631659,-0.771733
120,1763447217.406692,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.883348,-1.386197,-2.275050,-1.071236,1.631659,-0.771717
121,1763447217.421494,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.883345,-1.386193,-2.275050,-1.071238,1.631658,-0.771731
122,1763447217.463195,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.883343,-1.386196,-2.275050,-1.071238,1.631659,-0.771740
123,1763447217.478180,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.883348,-1.386193,-2.275048,-1.071237,1.631661,-0.771725
124,1763447217.519774,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.883346,-1.386193,-2.275051,-1.071238,1.631658,-0.771730
125,1763447217.537841,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.911202,-1.405622,-2.262045,-1.061943,1.634809,-0.739126
126,1763447217.576716,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.911196,-1.405617,-2.262049,-1.061945,1.634808,-0.739135
127,1763447217.594155,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.911203,-1.405617,-2.262044,-1.061939,1.634811,-0.739115
128,1763447217.633010,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.911197,-1.405616,-2.262046,-1.061945,1.634809,-0.739137
129,1763447217.650427,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.911204,-1.405623,-2.262044,-1.061939,1.634812,-0.739115
130,1763447217.690921,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.886153,-1.387733,-2.270705,-1.071488,1.634542,-0.790103
131,1763447217.706899,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.911196,-1.405614,-2.262048,-1.061943,1.634810,-0.739135
132,1763447217.747158,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.911198,-1.405617,-2.262046,-1.061940,1.634813,-0.739129
133,1763447217.762599,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.911197,-1.405615,-2.262047,-1.061941,1.634811,-0.739131
134,1763447217.804822,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.911198,-1.405614,-2.262049,-1.061940,1.634811,-0.739126
135,1763447217.819908,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.911192,-1.405608,-2.262050,-1.061944,1.634812,-0.739145
136,1763447217.861240,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.920986,-1.415336,-2.250294,-1.058105,1.639664,-0.732901
137,1763447217.876439,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.912270,-1.408243,-2.254609,-1.061904,1.638231,-0.758334
138,1763447217.920782,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.921021,-1.415367,-2.250269,-1.058092,1.639668,-0.732841
139,1763447217.932354,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.921024,-1.415371,-2.250266,-1.058091,1.639671,-0.732833
140,1763447217.977874,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.912270,-1.408244,-2.254605,-1.061908,1.638230,-0.758345
141,1763447217.988780,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.921029,-1.415372,-2.250267,-1.058092,1.639666,-0.732829
142,1763447218.033910,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.921024,-1.415371,-2.250267,-1.058092,1.639668,-0.732839
143,1763447218.044513,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.921018,-1.415368,-2.250268,-1.058090,1.639673,-0.732845
144,1763447218.090995,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.921023,-1.415372,-2.250267,-1.058092,1.639668,-0.732840
145,1763447218.106689,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.921021,-1.415366,-2.250271,-1.058093,1.639669,-0.732845
146,1763447218.146912,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.923907,-1.429648,-2.239816,-1.054111,1.644324,-0.735749
147,1763447218.165022,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.923915,-1.429649,-2.239816,-1.054110,1.644321,-0.735730
148,1763447218.203820,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.923914,-1.429651,-2.239814,-1.054112,1.644320,-0.735733
149,1763447218.221355,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.915975,-1.423079,-2.242430,-1.057889,1.642863,-0.761491
150,1763447218.260861,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.923902,-1.429652,-2.239807,-1.054113,1.644326,-0.735749
151,1763447218.276911,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.923905,-1.429648,-2.239813,-1.054112,1.644325,-0.735750
152,1763447218.317975,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.915968,-1.423076,-2.242433,-1.057891,1.642861,-0.761512
153,1763447218.332514,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.923911,-1.429651,-2.239814,-1.054113,1.644320,-0.735744
154,1763447218.374686,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.919025,-1.441640,-2.225555,-1.054400,1.648445,-0.755022
155,1763447218.388773,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.919028,-1.441646,-2.225549,-1.054401,1.648445,-0.755022
156,1763447218.431166,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.912760,-1.424904,-2.243005,-1.058653,1.644307,-0.771740
157,1763447218.445606,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.919029,-1.441643,-2.225548,-1.054398,1.648446,-0.755003
158,1763447218.488971,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.912017,-1.444563,-2.227180,-1.055204,1.649180,-0.775525
159,1763447218.504512,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.918994,-1.441654,-2.225535,-1.054408,1.648450,-0.755081
160,1763447218.546437,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.912000,-1.444572,-2.227169,-1.055205,1.649186,-0.775552
161,1763447218.560503,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.919024,-1.441644,-2.225548,-1.054397,1.648451,-0.755010
162,1763447218.602832,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.919009,-1.441646,-2.225546,-1.054404,1.648447,-0.755058
163,1763447218.617525,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.894998,-1.445822,-2.221640,-1.060068,1.647792,-0.824802
164,1763447218.659179,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.896849,-1.448716,-2.218266,-1.060695,1.648475,-0.804619
165,1763447218.673115,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.911989,-1.444563,-2.227176,-1.055209,1.649183,-0.775584
166,1763447218.715209,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.902170,-1.465725,-2.205139,-1.055522,1.652983,-0.793604
167,1763447218.729600,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.902637,-1.443067,-2.226833,-1.058704,1.647583,-0.799804
168,1763447218.771472,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.902096,-1.462332,-2.201395,-1.056329,1.652495,-0.789137
169,1763447218.786948,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.902091,-1.462329,-2.201395,-1.056330,1.652494,-0.789144
170,1763447218.827682,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.902150,-1.465744,-2.205122,-1.055523,1.652984,-0.793633
171,1763447218.847989,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.902095,-1.462331,-2.201394,-1.056326,1.652495,-0.789131
172,1763447218.886954,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.902148,-1.465741,-2.205126,-1.055525,1.652982,-0.793643
173,1763447218.904286,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.893921,-1.469435,-2.199271,-1.056754,1.652895,-0.811443
174,1763447218.943259,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.885423,-1.474377,-2.191444,-1.061461,1.651948,-0.823164
175,1763447218.960094,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.885497,-1.474262,-2.191547,-1.061453,1.651941,-0.823015
176,1763447219.000187,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.902151,-1.465736,-2.205127,-1.055527,1.652982,-0.793649
177,1763447219.016322,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.879705,-1.499380,-2.170098,-1.057938,1.655486,-0.825788
