step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
13,1763453510.046185,0.785000,-1.330100,-2.328400,-1.069100,1.645100,-0.738400,0.771553,-1.573471,-2.109395,-1.087527,1.657691,-0.957854
14,1763453510.097690,0.785000,-1.330100,-2.328300,-1.069400,1.645000,-0.738600,0.769052,-1.573142,-2.108702,-1.088307,1.657560,-0.964115
15,1763453510.140555,0.785100,-1.330200,-2.328300,-1.069600,1.644900,-0.738900,0.766728,-1.572835,-2.108059,-1.089036,1.657440,-0.969928
16,1763453510.195857,0.785200,-1.330200,-2.328200,-1.070100,1.644700,-0.739600,0.764635,-1.572571,-2.107470,-1.089692,1.657332,-0.975150
17,1763453510.239075,0.785200,-1.330300,-2.327900,-1.071400,1.644000,-0.740100,0.762951,-1.572934,-2.106442,-1.090226,1.657237,-0.978934
18,1763453510.289784,0.785400,-1.330000,-2.327700,-1.073500,1.643300,-0.743300,0.761280,-1.572948,-2.105706,-1.090783,1.657149,-0.983045
19,1763453510.332798,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.759783,-1.572927,-2.105078,-1.091282,1.657071,-0.986759
20,1763453510.386355,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.760374,-1.575158,-2.103238,-1.091032,1.657068,-0.983971
21,1763453510.431773,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.761894,-1.577264,-2.101874,-1.090500,1.657118,-0.979011
22,1763453510.480569,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.763159,-1.579708,-2.100119,-1.090004,1.657146,-0.974391
23,1763453510.524676,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.764259,-1.582047,-2.098397,-1.089567,1.657168,-0.970186
24,1763453510.579503,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.765094,-1.584884,-2.096103,-1.089202,1.657163,-0.966279
25,1763453510.621297,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.764427,-1.586178,-2.094649,-1.089341,1.657100,-0.966891
26,1763453510.678193,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.763741,-1.587896,-2.092812,-1.089434,1.657025,-0.967318
27,1763453510.720075,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.765352,-1.590053,-2.091633,-1.088684,1.657073,-0.962573
28,1763453510.772860,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.765698,-1.591712,-2.090384,-1.088345,1.657065,-0.961136
29,1763453510.814703,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.766019,-1.593165,-2.089303,-1.088037,1.657058,-0.959847
30,1763453510.870892,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.766253,-1.594838,-2.087981,-1.087752,1.657043,-0.958602
31,1763453510.913853,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.765742,-1.596549,-2.086306,-1.087737,1.656985,-0.958772
32,1763453510.964901,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.767624,-1.596828,-2.086937,-1.086852,1.657080,-0.955428
33,1763453511.008886,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.769819,-1.597738,-2.087106,-1.085887,1.657183,-0.950868
34,1763453511.062061,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.771839,-1.598468,-2.087358,-1.085006,1.657282,-0.946693
35,1763453511.104001,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.772730,-1.598744,-2.087515,-1.084563,1.657322,-0.945202
36,1763453511.159574,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.773810,-1.598835,-2.087882,-1.084116,1.657375,-0.943352
37,1763453511.201607,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.774264,-1.599247,-2.087716,-1.083886,1.657391,-0.942498
38,1763453511.257333,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.774864,-1.599563,-2.087667,-1.083651,1.657416,-0.941299
39,1763453511.299318,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.775456,-1.600098,-2.087411,-1.083436,1.657440,-0.939938
40,1763453511.352465,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.775272,-1.600991,-2.086474,-1.083544,1.657416,-0.939600
41,1763453511.399156,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.775115,-1.601763,-2.085666,-1.083640,1.657395,-0.939323
42,1763453511.446327,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.776897,-1.601205,-2.086806,-1.083140,1.657487,-0.936057
43,1763453511.495266,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.778571,-1.600464,-2.088080,-1.082665,1.657579,-0.933271
44,1763453511.540884,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.780025,-1.599799,-2.089209,-1.082252,1.657659,-0.930831
45,1763453511.588399,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.781598,-1.598916,-2.090586,-1.081794,1.657749,-0.928360
46,1763453511.638283,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.782549,-1.598121,-2.091683,-1.081495,1.657808,-0.927141
47,1763453511.683314,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.783484,-1.597395,-2.092709,-1.081193,1.657866,-0.925887
48,1763453511.735514,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.784134,-1.596757,-2.093560,-1.080968,1.657908,-0.925158
49,1763453511.778301,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.784343,-1.596393,-2.094020,-1.080837,1.657922,-0.925243
50,1763453511.833619,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.783485,-1.597070,-2.093109,-1.081037,1.657867,-0.926635
51,1763453511.875743,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.782737,-1.597614,-2.092360,-1.081210,1.657820,-0.927881
52,1763453511.929270,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.781943,-1.598277,-2.091481,-1.081398,1.657769,-0.929121
53,1763453511.975230,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.780618,-1.599011,-2.090336,-1.081735,1.657687,-0.931440
54,1763453512.022903,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.779687,-1.599805,-2.089270,-1.081965,1.657625,-0.932890
55,1763453512.067860,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.778866,-1.600467,-2.088366,-1.082168,1.657571,-0.934217
56,1763453512.122293,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.778170,-1.601225,-2.087411,-1.082343,1.657521,-0.935169
57,1763453512.165429,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.777689,-1.601662,-2.086821,-1.082482,1.657490,-0.935858
58,1763453512.218906,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.777328,-1.602033,-2.086335,-1.082591,1.657465,-0.936341
59,1763453512.260912,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.777632,-1.601828,-2.086658,-1.082482,1.657480,-0.935958
60,1763453512.316307,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.777989,-1.601719,-2.086898,-1.082365,1.657498,-0.935406
61,1763453512.360311,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.777730,-1.601817,-2.086695,-1.082462,1.657484,-0.935921
62,1763453512.409067,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.776892,-1.602398,-2.085825,-1.082772,1.657435,-0.937151
63,1763453512.453120,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.776098,-1.603035,-2.084918,-1.083060,1.657386,-0.938261
64,1763453512.508349,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.775423,-1.603570,-2.084156,-1.083308,1.657345,-0.939187
65,1763453512.551345,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.774817,-1.604127,-2.083401,-1.083529,1.657305,-0.939946
66,1763453512.604401,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.774305,-1.604640,-2.082721,-1.083720,1.657271,-0.940546
67,1763453512.647303,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.773124,-1.605709,-2.081264,-1.084162,1.657196,-0.941994
68,1763453512.701610,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.772042,-1.606686,-2.079935,-1.084566,1.657126,-0.943294
69,1763453512.743495,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.771735,-1.607157,-2.079377,-1.084694,1.657103,-0.943510
70,1763453512.798245,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.771699,-1.607353,-2.079180,-1.084716,1.657098,-0.943436
71,1763453512.839971,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.771791,-1.607467,-2.079106,-1.084687,1.657100,-0.943165
72,1763453512.896861,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.771899,-1.607536,-2.079079,-1.084652,1.657104,-0.942915
73,1763453512.939847,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.771988,-1.607611,-2.079039,-1.084623,1.657107,-0.942696
74,1763453512.990795,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.772537,-1.607332,-2.079502,-1.084431,1.657137,-0.941840
75,1763453513.033749,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.773241,-1.606868,-2.080194,-1.084177,1.657179,-0.940881
76,1763453513.087797,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.773948,-1.606424,-2.080865,-1.083928,1.657221,-0.939861
77,1763453513.130717,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.775807,-1.605345,-2.082583,-1.083330,1.657325,-0.936960
78,1763453513.184551,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.777554,-1.604352,-2.084168,-1.082769,1.657426,-0.934310
79,1763453513.227759,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.778685,-1.603663,-2.085242,-1.082398,1.657493,-0.932676
80,1763453513.280712,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.779172,-1.603313,-2.085740,-1.082231,1.657524,-0.932116
81,1763453513.322608,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.779613,-1.603018,-2.086174,-1.082084,1.657550,-0.931563
82,1763453513.377491,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.779843,-1.602903,-2.086362,-1.082015,1.657563,-0.931245
83,1763453513.421748,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.780390,-1.602638,-2.086816,-1.081847,1.657593,-0.930343
84,1763453513.471003,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.780865,-1.602389,-2.087227,-1.081699,1.657620,-0.929591
85,1763453513.515028,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.780727,-1.602469,-2.087096,-1.081747,1.657612,-0.929769
86,1763453513.569951,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.780569,-1.602554,-2.086955,-1.081799,1.657603,-0.930000
87,1763453513.611793,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.780595,-1.602544,-2.086973,-1.081794,1.657604,-0.929953
88,1763453513.666146,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.780835,-1.602432,-2.087169,-1.081721,1.657617,-0.929565
89,1763453513.711867,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.781386,-1.602249,-2.087542,-1.081562,1.657647,-0.928553
90,1763453513.760237,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.783156,-1.601334,-2.089041,-1.081048,1.657741,-0.925535
91,1763453513.804161,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.784591,-1.600620,-2.090231,-1.080635,1.657820,-0.923164
92,1763453513.859798,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.785894,-1.599924,-2.091354,-1.080261,1.657891,-0.921016
93,1763453513.905404,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.786803,-1.599460,-2.092124,-1.079994,1.657943,-0.919600
94,1763453513.952812,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.787611,-1.599066,-2.092796,-1.079754,1.657989,-0.918329
95,1763453513.997823,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.788339,-1.598710,-2.093400,-1.079539,1.658031,-0.917189
96,1763453514.054262,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.788970,-1.598404,-2.093922,-1.079350,1.658067,-0.916192
97,1763453514.097439,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.787311,-1.599043,-2.092713,-1.079841,1.657982,-0.919289
98,1763453514.148444,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.785778,-1.599820,-2.091428,-1.080286,1.657896,-0.921760
99,1763453514.190269,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.784406,-1.600474,-2.090317,-1.080681,1.657823,-0.924092
100,1763453514.245511,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.783139,-1.601099,-2.089265,-1.081052,1.657751,-0.926096
101,1763453514.288517,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.782268,-1.601527,-2.088543,-1.081304,1.657701,-0.927464
102,1763453514.344122,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.781457,-1.601925,-2.087872,-1.081538,1.657655,-0.928763
103,1763453514.387226,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.780742,-1.602235,-2.087320,-1.081740,1.657614,-0.929942
104,1763453514.439383,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.780069,-1.602572,-2.086758,-1.081929,1.657575,-0.931039
105,1763453514.482185,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.780366,-1.602455,-2.086984,-1.081827,1.657591,-0.930573
106,1763453514.538808,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.780375,-1.602502,-2.086947,-1.081816,1.657590,-0.930550
107,1763453514.581186,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.780167,-1.602751,-2.086630,-1.081878,1.657576,-0.930798
108,1763453514.633022,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.779948,-1.602936,-2.086372,-1.081949,1.657563,-0.931089
109,1763453514.675942,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.779699,-1.603088,-2.086134,-1.082030,1.657549,-0.931448
110,1763453514.726214,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.779438,-1.603225,-2.085904,-1.082117,1.657535,-0.931837
111,1763453514.767955,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.779221,-1.603298,-2.085753,-1.082191,1.657523,-0.932175
112,1763453514.825919,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.779055,-1.603345,-2.085644,-1.082250,1.657515,-0.932434
113,1763453514.869114,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.778815,-1.603417,-2.085484,-1.082334,1.657503,-0.932822
114,1763453514.921829,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.778639,-1.603440,-2.085394,-1.082399,1.657495,-0.933110
115,1763453514.964816,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.778558,-1.603413,-2.085386,-1.082430,1.657492,-0.933271
116,1763453515.019259,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.778535,-1.603387,-2.085402,-1.082442,1.657492,-0.933320
117,1763453515.062413,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.778916,-1.603233,-2.085694,-1.082324,1.657512,-0.932633
118,1763453515.115009,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.779225,-1.603109,-2.085928,-1.082225,1.657529,-0.932112
119,1763453515.163038,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.779503,-1.603004,-2.086135,-1.082136,1.657544,-0.931628
120,1763453515.209175,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.779705,-1.602893,-2.086319,-1.082067,1.657555,-0.931343
121,1763453515.258179,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.779911,-1.602829,-2.086459,-1.081996,1.657566,-0.931016
122,1763453515.305281,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.780090,-1.602779,-2.086577,-1.081932,1.657575,-0.930730
123,1763453515.350203,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.780251,-1.602737,-2.086680,-1.081875,1.657583,-0.930468
124,1763453515.406956,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.780406,-1.602702,-2.086773,-1.081820,1.657591,-0.930208
125,1763453515.450149,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.780422,-1.602708,-2.086773,-1.081812,1.657592,-0.930177
126,1763453515.500660,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.780493,-1.602692,-2.086816,-1.081789,1.657596,-0.930053
127,1763453515.543430,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.780559,-1.602666,-2.086864,-1.081768,1.657600,-0.929948
128,1763453515.600179,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.780662,-1.602651,-2.086915,-1.081737,1.657605,-0.929755
129,1763453515.644278,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.780755,-1.602631,-2.086968,-1.081710,1.657610,-0.929589
130,1763453515.694932,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.781629,-1.602255,-2.087644,-1.081452,1.657655,-0.928022
131,1763453515.739291,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.782402,-1.601927,-2.088242,-1.081216,1.657698,-0.926739
132,1763453515.795412,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.783069,-1.601624,-2.088776,-1.081012,1.657734,-0.925624
133,1763453515.838436,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.783640,-1.601383,-2.089217,-1.080835,1.657765,-0.924695
134,1763453515.891076,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.783949,-1.601275,-2.089440,-1.080732,1.657783,-0.924233
135,1763453515.933990,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.784225,-1.601189,-2.089628,-1.080640,1.657798,-0.923795
136,1763453515.986575,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.784157,-1.601251,-2.089551,-1.080647,1.657795,-0.923982
137,1763453516.028432,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.784099,-1.601312,-2.089476,-1.080656,1.657791,-0.924098
138,1763453516.086358,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.783685,-1.601512,-2.089139,-1.080773,1.657768,-0.924804
139,1763453516.128268,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.783314,-1.601691,-2.088836,-1.080878,1.657747,-0.925417
140,1763453516.180501,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.782965,-1.601850,-2.088561,-1.080976,1.657727,-0.926002
141,1763453516.222468,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.782206,-1.602191,-2.087957,-1.081199,1.657686,-0.927315
142,1763453516.278601,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.781591,-1.602451,-2.087481,-1.081383,1.657652,-0.928341
143,1763453516.321445,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.780832,-1.602766,-2.086897,-1.081614,1.657611,-0.929634
144,1763453516.373910,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.780181,-1.602998,-2.086433,-1.081810,1.657574,-0.930757
145,1763453516.415660,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.779583,-1.603241,-2.085977,-1.081990,1.657541,-0.931766
146,1763453516.472648,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.779038,-1.603457,-2.085568,-1.082153,1.657510,-0.932685
147,1763453516.515702,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.778696,-1.603574,-2.085333,-1.082249,1.657491,-0.933269
148,1763453516.567817,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.778442,-1.603655,-2.085165,-1.082316,1.657476,-0.933720
149,1763453516.613034,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.778394,-1.603666,-2.085141,-1.082320,1.657473,-0.933825
150,1763453516.659175,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.778351,-1.603684,-2.085111,-1.082324,1.657470,-0.933921
