step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
29,1763798934.874824,0.791900,-1.301500,-2.344900,-1.095800,1.637200,-0.920800,0.851094,-1.387375,-2.303124,-1.066512,1.630823,-0.791512
30,1763798934.927257,0.794700,-1.302200,-2.343600,-1.099100,1.637400,-0.916700,0.851239,-1.387542,-2.303006,-1.066483,1.630829,-0.791178
31,1763798934.970135,0.798500,-1.303700,-2.341800,-1.102200,1.637100,-0.910100,0.851293,-1.387604,-2.302962,-1.066472,1.630832,-0.791054
32,1763798935.021414,0.803800,-1.306500,-2.339200,-1.105000,1.636200,-0.899900,0.851313,-1.387626,-2.302946,-1.066468,1.630833,-0.791009
33,1763798935.064423,0.809600,-1.309700,-2.336400,-1.106800,1.636200,-0.891200,0.851261,-1.387567,-2.302988,-1.066478,1.630829,-0.791125
34,1763798935.117232,0.816100,-1.313700,-2.333100,-1.108000,1.636100,-0.880900,0.851242,-1.387545,-2.303003,-1.066481,1.630828,-0.791168
35,1763798935.159133,0.823100,-1.318700,-2.329200,-1.108800,1.636300,-0.869800,0.848612,-1.384622,-2.305033,-1.067041,1.630746,-0.796789
36,1763798935.210751,0.830600,-1.324300,-2.325000,-1.108600,1.636600,-0.859700,0.847644,-1.383547,-2.305780,-1.067248,1.630716,-0.798856
37,1763798935.253848,0.838500,-1.330400,-2.320500,-1.107600,1.637400,-0.851800,0.847285,-1.383140,-2.306065,-1.067324,1.630705,-0.799635
38,1763798935.306759,0.847100,-1.337200,-2.315700,-1.105500,1.637300,-0.842400,0.847153,-1.382990,-2.306169,-1.067352,1.630701,-0.799921
39,1763798935.349786,0.856300,-1.344700,-2.310600,-1.102100,1.636900,-0.831800,0.847123,-1.382973,-2.306210,-1.067361,1.630713,-0.799901
40,1763798935.401628,0.865700,-1.352300,-2.305600,-1.097800,1.637800,-0.823800,0.849390,-1.385239,-2.304568,-1.066837,1.630659,-0.796214
41,1763798935.443428,0.874800,-1.360000,-2.300000,-1.095000,1.637800,-0.814000,0.850177,-1.386026,-2.303992,-1.066655,1.630638,-0.794927
42,1763798935.496970,0.884100,-1.368400,-2.293800,-1.092600,1.638200,-0.801100,0.850467,-1.386315,-2.303779,-1.066588,1.630631,-0.794454
43,1763798935.539939,0.894000,-1.377800,-2.286600,-1.090400,1.636800,-0.782600,0.849865,-1.385677,-2.304285,-1.066734,1.630637,-0.795615
44,1763798935.592601,0.904100,-1.387800,-2.279400,-1.086500,1.638400,-0.766200,0.849644,-1.385442,-2.304471,-1.066787,1.630640,-0.796043
45,1763798935.635422,0.923900,-1.407700,-2.263800,-1.081000,1.639700,-0.733300,0.850096,-1.385849,-2.304203,-1.066694,1.630612,-0.795535
46,1763798935.686400,0.933500,-1.417700,-2.255800,-1.078500,1.640700,-0.717100,0.849533,-1.385063,-2.304602,-1.066750,1.630506,-0.797187
47,1763798935.729304,0.942900,-1.427800,-2.247500,-1.075800,1.641600,-0.700500,0.849326,-1.384774,-2.304749,-1.066770,1.630466,-0.797795
48,1763798935.781846,0.951800,-1.437600,-2.239100,-1.073400,1.641800,-0.683600,0.849254,-1.384673,-2.304799,-1.066776,1.630452,-0.798009
49,1763798935.824829,0.960700,-1.447600,-2.230400,-1.071000,1.641800,-0.667200,0.850234,-1.385766,-2.304075,-1.066573,1.630495,-0.795916
50,1763798935.878351,0.969100,-1.457000,-2.221900,-1.068600,1.641600,-0.652600,0.850362,-1.385949,-2.303999,-1.066564,1.630524,-0.795502
51,1763798935.921811,0.977200,-1.466100,-2.213900,-1.066200,1.641000,-0.639500,0.850425,-1.386031,-2.303968,-1.066558,1.630535,-0.795346
52,1763798935.971628,0.984300,-1.473800,-2.206700,-1.064600,1.640300,-0.628900,0.850337,-1.385998,-2.304041,-1.066594,1.630566,-0.795317
53,1763798936.014742,0.990800,-1.480700,-2.200500,-1.063000,1.638800,-0.619700,0.850304,-1.385986,-2.304068,-1.066607,1.630578,-0.795306
54,1763798936.064875,0.996200,-1.486100,-2.195500,-1.061400,1.637300,-0.613300,0.850535,-1.386234,-2.303899,-1.066559,1.630580,-0.794869
55,1763798936.107816,1.000200,-1.489800,-2.192100,-1.059600,1.636100,-0.609300,0.850621,-1.386327,-2.303836,-1.066541,1.630581,-0.794706
56,1763798936.161518,1.003100,-1.492300,-2.189800,-1.057300,1.636000,-0.607000,0.850653,-1.386361,-2.303812,-1.066534,1.630581,-0.794646
57,1763798936.204594,1.005000,-1.494000,-2.188600,-1.054600,1.637200,-0.606000,0.849438,-1.384998,-2.304741,-1.066793,1.630534,-0.797242
58,1763798936.255022,1.006200,-1.495200,-2.187900,-1.051300,1.639000,-0.605600,0.848959,-1.384431,-2.305111,-1.066905,1.630479,-0.798575
59,1763798936.298070,1.007000,-1.496100,-2.187700,-1.048100,1.640800,-0.605400,0.848782,-1.384220,-2.305248,-1.066947,1.630458,-0.799068
60,1763798936.349897,1.007500,-1.496800,-2.187700,-1.045500,1.642000,-0.605200,0.848716,-1.384143,-2.305298,-1.066962,1.630451,-0.799250
61,1763798936.393192,1.008000,-1.497200,-2.187900,-1.043900,1.642600,-0.605100,0.848845,-1.384305,-2.305203,-1.066943,1.630464,-0.798926
62,1763798936.443836,1.008200,-1.497700,-2.188000,-1.042500,1.643200,-0.605200,0.849300,-1.384772,-2.304852,-1.066832,1.630444,-0.798207
63,1763798936.485740,1.008400,-1.498000,-2.188200,-1.041400,1.643700,-0.605200,0.849468,-1.384943,-2.304723,-1.066791,1.630436,-0.797940
64,1763798936.540310,1.008600,-1.498200,-2.188500,-1.040500,1.644400,-0.605200,0.849529,-1.385007,-2.304675,-1.066776,1.630434,-0.797841
65,1763798936.583397,1.008500,-1.498500,-2.188700,-1.039800,1.645100,-0.605500,0.850016,-1.385515,-2.304307,-1.066671,1.630428,-0.796976
66,1763798936.633711,1.008500,-1.498600,-2.188900,-1.039600,1.645600,-0.605700,0.850110,-1.385623,-2.304221,-1.066649,1.630427,-0.796773
67,1763798936.676535,1.008500,-1.498900,-2.189000,-1.039700,1.646400,-0.605900,0.850141,-1.385660,-2.304191,-1.066642,1.630428,-0.796702
68,1763798936.728960,1.008200,-1.499200,-2.188900,-1.040100,1.647700,-0.606400,0.850153,-1.385673,-2.304180,-1.066640,1.630428,-0.796676
69,1763798936.770954,1.007800,-1.499700,-2.188700,-1.039900,1.649400,-0.607500,0.850157,-1.385678,-2.304176,-1.066639,1.630428,-0.796666
70,1763798936.824909,1.006900,-1.500700,-2.188300,-1.038800,1.651100,-0.609000,0.850156,-1.385677,-2.304177,-1.066639,1.630428,-0.796668
71,1763798936.866942,1.005300,-1.502600,-2.187400,-1.037500,1.652900,-0.610700,0.850156,-1.385677,-2.304177,-1.066639,1.630428,-0.796668
72,1763798936.920934,1.003100,-1.505400,-2.185600,-1.035600,1.654000,-0.612800,0.850156,-1.385677,-2.304177,-1.066639,1.630428,-0.796668
73,1763798936.962885,0.999900,-1.509300,-2.182300,-1.034300,1.655800,-0.616100,0.850158,-1.385682,-2.304172,-1.066640,1.630429,-0.796658
74,1763798937.015437,0.995900,-1.513900,-2.177400,-1.036800,1.660400,-0.605100,0.850159,-1.385684,-2.304170,-1.066640,1.630430,-0.796654
75,1763798937.057324,0.991000,-1.519300,-2.171300,-1.039400,1.666500,-0.588700,0.850161,-1.385689,-2.304167,-1.066640,1.630431,-0.796646
76,1763798937.110182,0.985000,-1.525900,-2.164700,-1.039900,1.671100,-0.584400,0.850162,-1.385690,-2.304166,-1.066640,1.630431,-0.796644
77,1763798937.152114,0.978300,-1.533200,-2.157300,-1.041000,1.677400,-0.575300,0.850180,-1.385712,-2.304150,-1.066636,1.630432,-0.796601
78,1763798937.205624,0.971000,-1.541000,-2.149400,-1.041300,1.681400,-0.577500,0.850187,-1.385720,-2.304144,-1.066635,1.630432,-0.796586
79,1763798937.248759,0.963300,-1.549100,-2.141500,-1.041300,1.685500,-0.581300,0.850189,-1.385723,-2.304142,-1.066634,1.630432,-0.796580
80,1763798937.303848,0.955300,-1.557300,-2.133200,-1.040900,1.688000,-0.595000,0.850190,-1.385724,-2.304141,-1.066634,1.630432,-0.796578
81,1763798937.345828,0.947000,-1.565700,-2.125500,-1.039400,1.689400,-0.605800,0.851004,-1.386534,-2.303512,-1.066443,1.630387,-0.795462
82,1763798937.396261,0.938500,-1.574200,-2.117000,-1.038100,1.689700,-0.621500,0.851289,-1.386812,-2.303294,-1.066373,1.630371,-0.795075
83,1763798937.439314,0.929700,-1.582600,-2.109100,-1.036800,1.689300,-0.634400,0.851393,-1.386914,-2.303213,-1.066347,1.630364,-0.794933
84,1763798937.490837,0.929700,-1.582600,-2.109100,-1.036800,1.689300,-0.634400,0.851432,-1.386952,-2.303184,-1.066338,1.630362,-0.794880
85,1763798937.532775,0.910800,-1.600600,-2.091300,-1.035000,1.685900,-0.664700,0.852722,-1.388261,-2.302213,-1.066038,1.630328,-0.792933
86,1763798937.586732,0.910800,-1.600600,-2.091300,-1.035000,1.685900,-0.664700,0.853192,-1.388736,-2.301860,-1.065929,1.630316,-0.792225
87,1763798937.628656,0.901400,-1.609300,-2.082000,-1.035600,1.686400,-0.678000,0.852587,-1.388118,-2.302307,-1.066073,1.630320,-0.793200
88,1763798937.681480,0.892100,-1.618000,-2.072900,-1.036800,1.686500,-0.685700,0.852365,-1.387890,-2.302472,-1.066125,1.630321,-0.793559
89,1763798937.723319,0.882800,-1.626600,-2.063100,-1.039000,1.687100,-0.695300,0.853194,-1.388775,-2.301826,-1.065935,1.630326,-0.792058
90,1763798937.775268,0.873500,-1.635800,-2.053300,-1.040900,1.685100,-0.706200,0.853480,-1.389079,-2.301603,-1.065867,1.630327,-0.791544
91,1763798937.818063,0.864200,-1.645000,-2.042600,-1.043900,1.686300,-0.714700,0.853586,-1.389191,-2.301522,-1.065842,1.630327,-0.791354
92,1763798937.871185,0.854800,-1.655000,-2.031700,-1.045700,1.686600,-0.721300,0.854782,-1.390471,-2.300602,-1.065572,1.630336,-0.789285
93,1763798937.913212,0.845500,-1.665100,-2.019800,-1.048600,1.687900,-0.729200,0.854719,-1.390421,-2.300649,-1.065589,1.630347,-0.789304
94,1763798937.964690,0.836100,-1.675400,-2.008300,-1.050600,1.687600,-0.737400,0.854604,-1.390283,-2.300761,-1.065621,1.630344,-0.789576
95,1763798938.007588,0.827100,-1.685600,-1.996400,-1.052800,1.687300,-0.746400,0.854561,-1.390230,-2.300803,-1.065632,1.630343,-0.789678
96,1763798938.060315,0.818400,-1.695400,-1.984300,-1.057000,1.689300,-0.753900,0.854544,-1.390211,-2.300819,-1.065636,1.630342,-0.789715
97,1763798938.103310,0.810100,-1.705300,-1.973300,-1.058500,1.687400,-0.765000,0.854531,-1.390196,-2.300830,-1.065640,1.630342,-0.789743
98,1763798938.156175,0.802300,-1.714500,-1.961700,-1.062600,1.690900,-0.770300,0.854529,-1.390193,-2.300832,-1.065640,1.630342,-0.789747
99,1763798938.199597,0.794500,-1.723900,-1.950400,-1.065400,1.693500,-0.770900,0.855056,-1.390723,-2.300414,-1.065505,1.630321,-0.788986
100,1763798938.248916,0.787000,-1.733000,-1.939200,-1.067900,1.695700,-0.773800,0.855259,-1.390929,-2.300253,-1.065453,1.630314,-0.788686
101,1763798938.291939,0.780000,-1.741400,-1.929300,-1.068800,1.695000,-0.780600,0.855334,-1.391005,-2.300194,-1.065434,1.630311,-0.788576
102,1763798938.345510,0.773400,-1.749500,-1.919500,-1.070100,1.693600,-0.787000,0.855362,-1.391032,-2.300172,-1.065427,1.630310,-0.788535
103,1763798938.388725,0.766800,-1.757600,-1.910000,-1.070500,1.690400,-0.797000,0.855939,-1.391687,-2.299725,-1.065304,1.630334,-0.787438
104,1763798938.439196,0.760300,-1.765200,-1.900800,-1.070900,1.687000,-0.808300,0.856371,-1.392164,-2.299399,-1.065207,1.630351,-0.786625
105,1763798938.482185,0.754200,-1.772500,-1.892000,-1.072000,1.684400,-0.817900,0.856530,-1.392339,-2.299279,-1.065172,1.630357,-0.786327
106,1763798938.535875,0.748300,-1.779600,-1.883200,-1.073500,1.682200,-0.825800,0.856588,-1.392404,-2.299234,-1.065159,1.630360,-0.786217
107,1763798938.579044,0.742700,-1.786600,-1.874300,-1.075900,1.681100,-0.832000,0.855565,-1.391360,-2.300074,-1.065414,1.630407,-0.787618
108,1763798938.632196,0.737300,-1.793500,-1.865700,-1.077900,1.680100,-0.836400,0.855185,-1.390972,-2.300386,-1.065509,1.630425,-0.788140
109,1763798938.675396,0.732100,-1.800300,-1.857100,-1.079800,1.679200,-0.842000,0.854828,-1.390674,-2.300654,-1.065604,1.630472,-0.788353
110,1763798938.726151,0.727000,-1.806800,-1.848600,-1.082100,1.679200,-0.846900,0.854245,-1.390118,-2.301082,-1.065743,1.630504,-0.789051
111,1763798938.767951,0.722000,-1.813300,-1.840400,-1.084000,1.678000,-0.853200,0.854030,-1.389914,-2.301239,-1.065793,1.630516,-0.789307
112,1763798938.822181,0.716900,-1.819700,-1.831700,-1.086900,1.678900,-0.857700,0.853958,-1.389846,-2.301291,-1.065810,1.630520,-0.789392
113,1763798938.864066,0.712200,-1.825800,-1.823800,-1.089100,1.678500,-0.862800,0.854259,-1.390154,-2.301027,-1.065739,1.630502,-0.788968
114,1763798938.917097,0.707900,-1.831100,-1.816400,-1.092100,1.680400,-0.865300,0.854371,-1.390268,-2.300929,-1.065712,1.630495,-0.788812
115,1763798938.960085,0.703900,-1.836100,-1.809800,-1.093400,1.679800,-0.870500,0.854424,-1.390324,-2.300880,-1.065699,1.630493,-0.788723
116,1763798939.013840,0.703900,-1.836100,-1.809800,-1.093400,1.679800,-0.870500,0.854443,-1.390345,-2.300862,-1.065695,1.630492,-0.788691
117,1763798939.056472,0.700300,-1.840500,-1.804200,-1.095100,1.680700,-0.873200,0.853659,-1.389482,-2.301471,-1.065865,1.630484,-0.790049
118,1763798939.109099,0.696900,-1.844400,-1.797500,-1.100400,1.685300,-0.868300,0.853368,-1.389162,-2.301697,-1.065929,1.630482,-0.790552
119,1763798939.152284,0.693300,-1.848700,-1.792300,-1.100400,1.682300,-0.876500,0.853603,-1.389334,-2.301495,-1.065850,1.630426,-0.790515
120,1763798939.203581,0.689700,-1.853500,-1.786000,-1.102100,1.679600,-0.883300,0.853671,-1.389374,-2.301436,-1.065824,1.630405,-0.790531
121,1763798939.246340,0.686400,-1.858200,-1.779600,-1.104000,1.677600,-0.888100,0.853294,-1.389005,-2.301765,-1.065929,1.630436,-0.791039
122,1763798939.298858,0.683300,-1.862700,-1.774300,-1.105300,1.675200,-0.890800,0.853160,-1.388875,-2.301881,-1.065967,1.630448,-0.791217
123,1763798939.340839,0.680800,-1.866200,-1.769600,-1.106400,1.674300,-0.892400,0.853111,-1.388827,-2.301924,-1.065981,1.630452,-0.791282
124,1763798939.394948,0.678900,-1.868700,-1.766300,-1.107200,1.673600,-0.893900,0.853091,-1.388807,-2.301942,-1.065986,1.630454,-0.791308
125,1763798939.436876,0.677600,-1.870400,-1.763900,-1.107000,1.672800,-0.895500,0.853083,-1.388800,-2.301948,-1.065988,1.630455,-0.791317
126,1763798939.490649,0.676700,-1.871400,-1.762200,-1.106000,1.671300,-0.896900,0.853083,-1.388800,-2.301948,-1.065988,1.630455,-0.791317
127,1763798939.532553,0.676000,-1.872200,-1.760800,-1.104700,1.670000,-0.898400,0.851935,-1.387727,-2.302802,-1.066276,1.630525,-0.792828
128,1763798939.585176,0.675600,-1.872800,-1.759900,-1.103700,1.668600,-0.899600,0.851513,-1.387332,-2.303116,-1.066382,1.630551,-0.793384
129,1763798939.628286,0.675300,-1.873200,-1.759200,-1.103000,1.667500,-0.900500,0.850986,-1.386800,-2.303508,-1.066505,1.630563,-0.794235
130,1763798939.679061,0.675100,-1.873500,-1.758900,-1.102300,1.666700,-0.901000,0.850722,-1.386510,-2.303714,-1.066558,1.630568,-0.794659
131,1763798939.720929,0.675000,-1.873800,-1.758800,-1.101300,1.666200,-0.901500,0.850624,-1.386403,-2.303790,-1.066578,1.630569,-0.794815
132,1763798939.774854,0.674900,-1.874000,-1.758900,-1.100100,1.665900,-0.901800,0.850596,-1.386371,-2.303813,-1.066583,1.630570,-0.794862
133,1763798939.817541,0.674800,-1.874200,-1.759200,-1.098500,1.665200,-0.901800,0.850131,-1.385844,-2.304154,-1.066687,1.630544,-0.795884
134,1763798939.870947,0.674900,-1.874500,-1.759800,-1.096300,1.664000,-0.901400,0.849962,-1.385653,-2.304278,-1.066724,1.630535,-0.796255
135,1763798939.914043,0.675100,-1.874800,-1.760600,-1.093400,1.661500,-0.900400,0.849980,-1.385657,-2.304259,-1.066720,1.630522,-0.796297
136,1763798939.964555,0.675500,-1.874900,-1.761800,-1.090200,1.658200,-0.898800,0.849181,-1.384801,-2.304830,-1.066896,1.630501,-0.797881
137,1763798940.007541,0.676100,-1.874600,-1.763300,-1.087500,1.655300,-0.897000,0.848888,-1.384486,-2.305041,-1.066961,1.630493,-0.798464
138,1763798940.058017,0.677300,-1.873100,-1.765800,-1.084800,1.653100,-0.895700,0.848776,-1.384361,-2.305126,-1.066985,1.630490,-0.798698
139,1763798940.099838,0.678900,-1.870900,-1.769200,-1.081700,1.651200,-0.894400,0.849848,-1.385474,-2.304355,-1.066746,1.630489,-0.796765
140,1763798940.153957,0.680700,-1.868100,-1.773300,-1.078500,1.649800,-0.893300,0.850242,-1.385883,-2.304072,-1.066658,1.630488,-0.796055
141,1763798940.194801,0.683000,-1.864300,-1.778700,-1.075000,1.648800,-0.892000,0.850403,-1.386049,-2.303958,-1.066623,1.630488,-0.795772
142,1763798940.250738,0.686100,-1.859000,-1.785700,-1.071200,1.647800,-0.890300,0.850462,-1.386110,-2.303916,-1.066610,1.630488,-0.795668
143,1763798940.293926,0.689300,-1.853500,-1.793200,-1.066600,1.645700,-0.890800,0.849293,-1.384890,-2.304778,-1.066879,1.630485,-0.797886
144,1763798940.344272,0.693200,-1.847200,-1.801500,-1.062800,1.645200,-0.887600,0.848211,-1.383778,-2.305566,-1.067120,1.630495,-0.799818
145,1763798940.387003,0.697500,-1.840000,-1.810900,-1.059500,1.645000,-0.884700,0.847812,-1.383368,-2.305856,-1.067209,1.630498,-0.800528
146,1763798940.438867,0.702300,-1.832100,-1.821300,-1.055900,1.644900,-0.881800,0.847666,-1.383218,-2.305963,-1.067242,1.630499,-0.800790
147,1763798940.480722,0.707500,-1.823700,-1.832200,-1.052200,1.644700,-0.878800,0.848041,-1.383602,-2.305678,-1.067154,1.630495,-0.800074
148,1763798940.536891,0.713100,-1.815000,-1.843700,-1.048200,1.644400,-0.875500,0.848187,-1.383752,-2.305568,-1.067120,1.630493,-0.799796
149,1763798940.578959,0.718900,-1.806100,-1.855500,-1.044200,1.644100,-0.871800,0.847206,-1.382778,-2.306292,-1.067337,1.630517,-0.801470
150,1763798940.630641,0.725000,-1.797000,-1.867400,-1.040400,1.643700,-0.868200,0.847986,-1.383566,-2.305732,-1.067160,1.630520,-0.799985
151,1763798940.673889,0.731200,-1.788300,-1.878900,-1.036600,1.642800,-0.864100,0.848273,-1.383856,-2.305526,-1.067095,1.630521,-0.799439
152,1763798940.724292,0.737400,-1.780100,-1.890000,-1.033200,1.641700,-0.859100,0.847714,-1.383248,-2.305969,-1.067216,1.630514,-0.800585
153,1763798940.766402,0.743500,-1.772200,-1.900500,-1.030100,1.640500,-0.853500,0.847508,-1.383025,-2.306131,-1.067260,1.630512,-0.801006
154,1763798940.819159,0.749700,-1.764600,-1.910500,-1.027300,1.639300,-0.848100,0.847439,-1.382950,-2.306186,-1.067275,1.630511,-0.801149
155,1763798940.862256,0.755800,-1.757200,-1.920300,-1.024200,1.638100,-0.842500,0.847371,-1.382874,-2.306241,-1.067288,1.630511,-0.801290
156,1763798940.913967,0.761900,-1.749900,-1.929700,-1.021200,1.637200,-0.837200,0.847340,-1.382844,-2.306262,-1.067294,1.630510,-0.801349
157,1763798940.956008,0.768100,-1.742700,-1.939000,-1.018300,1.636400,-0.831700,0.847944,-1.383410,-2.305858,-1.067168,1.630492,-0.800427
158,1763798941.009682,0.774500,-1.735400,-1.948200,-1.015400,1.635600,-0.826300,0.848166,-1.383619,-2.305710,-1.067122,1.630486,-0.800088
159,1763798941.052431,0.780900,-1.727900,-1.957600,-1.012400,1.635100,-0.820600,0.848250,-1.383699,-2.305654,-1.067106,1.630483,-0.799962
160,1763798941.105300,0.787400,-1.720500,-1.967000,-1.009200,1.634700,-0.815100,0.848281,-1.383728,-2.305633,-1.067100,1.630483,-0.799916
161,1763798941.148344,0.794000,-1.712800,-1.976500,-1.006100,1.634200,-0.809400,0.847100,-1.382537,-2.306477,-1.067363,1.630477,-0.802170
162,1763798941.198898,0.800800,-1.705000,-1.986100,-1.003100,1.633800,-0.804100,0.846659,-1.382090,-2.306793,-1.067461,1.630475,-0.803013
163,1763798941.242017,0.807600,-1.697000,-1.995800,-1.000300,1.633500,-0.799000,0.845956,-1.381402,-2.307298,-1.067621,1.630481,-0.804297
164,1763798941.295043,0.814400,-1.689000,-2.005300,-0.997700,1.633000,-0.794300,0.845698,-1.381149,-2.307484,-1.067680,1.630484,-0.804770
165,1763798941.337389,0.821200,-1.681300,-2.014600,-0.995100,1.632500,-0.789300,0.846438,-1.381881,-2.306966,-1.067520,1.630479,-0.803454
166,1763798941.391181,0.827900,-1.673700,-2.023700,-0.992900,1.632000,-0.784100,0.846718,-1.382158,-2.306770,-1.067459,1.630477,-0.802955
167,1763798941.434282,0.834500,-1.666400,-2.032400,-0.990600,1.631500,-0.779300,0.847276,-1.382715,-2.306370,-1.067330,1.630485,-0.801842
168,1763798941.484422,0.841200,-1.659000,-2.041000,-0.988500,1.630900,-0.773700,0.847680,-1.383079,-2.306082,-1.067227,1.630462,-0.801248
169,1763798941.526272,0.847900,-1.651600,-2.049500,-0.986400,1.630200,-0.768500,0.847829,-1.383213,-2.305976,-1.067189,1.630454,-0.801030
170,1763798941.578815,0.854700,-1.644100,-2.058000,-0.984300,1.629500,-0.763100,0.847878,-1.383257,-2.305941,-1.067177,1.630451,-0.800960
171,1763798941.620827,0.861900,-1.636400,-2.066600,-0.982500,1.628800,-0.757300,0.847896,-1.383273,-2.305928,-1.067172,1.630450,-0.800934
172,1763798941.674420,0.869300,-1.628500,-2.075400,-0.980900,1.628300,-0.750200,0.847899,-1.383276,-2.305926,-1.067171,1.630449,-0.800930
173,1763798941.717520,0.877000,-1.620400,-2.084300,-0.979400,1.628000,-0.743400,0.848792,-1.384205,-2.305272,-1.066968,1.630458,-0.799173
174,1763798941.771410,0.884800,-1.612100,-2.093200,-0.977900,1.627800,-0.737000,0.849121,-1.384547,-2.305032,-1.066894,1.630461,-0.798528
175,1763798941.813272,0.893100,-1.603200,-2.102700,-0.976800,1.627900,-0.730900,0.850009,-1.385464,-2.304392,-1.066683,1.630473,-0.796768
176,1763798941.865978,0.901100,-1.594600,-2.111700,-0.975800,1.627800,-0.725600,0.850335,-1.385801,-2.304156,-1.066605,1.630477,-0.796121
177,1763798941.907976,0.909900,-1.585300,-2.121200,-0.975400,1.627500,-0.720400,0.850414,-1.385891,-2.304096,-1.066584,1.630487,-0.795879
