step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
16,1763450572.919021,0.785200,-1.330200,-2.328200,-1.070100,1.644700,-0.739600,0.886174,-1.410798,-2.274744,-1.061864,1.626007,-0.656860
17,1763450572.970505,0.785200,-1.330300,-2.327900,-1.071400,1.644000,-0.740100,0.888355,-1.412699,-2.273169,-1.061354,1.626018,-0.654234
18,1763450573.015196,0.785400,-1.330000,-2.327700,-1.073500,1.643300,-0.743300,0.890306,-1.414400,-2.271758,-1.060899,1.626028,-0.651883
19,1763450573.063183,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.891400,-1.415238,-2.270999,-1.060649,1.626056,-0.650685
20,1763450573.107531,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.892389,-1.415995,-2.270314,-1.060422,1.626082,-0.649600
21,1763450573.156821,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.893286,-1.416678,-2.269692,-1.060215,1.626107,-0.648617
22,1763450573.200716,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.894103,-1.417298,-2.269127,-1.060025,1.626132,-0.647721
23,1763450573.250484,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.894852,-1.417865,-2.268609,-1.059851,1.626154,-0.646899
24,1763450573.293215,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.895540,-1.418387,-2.268133,-1.059691,1.626174,-0.646145
25,1763450573.345236,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.897062,-1.419471,-2.267202,-1.059233,1.626281,-0.645534
26,1763450573.388011,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.898421,-1.420324,-2.266393,-1.058785,1.626423,-0.645063
27,1763450573.437866,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.899603,-1.421041,-2.265701,-1.058387,1.626558,-0.644758
28,1763450573.483577,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.900703,-1.421709,-2.265056,-1.058017,1.626682,-0.644477
29,1763450573.530281,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.901809,-1.422465,-2.264383,-1.057667,1.626770,-0.644096
30,1763450573.576090,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.901931,-1.422894,-2.264030,-1.057639,1.626905,-0.644171
31,1763450573.624622,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.902914,-1.423524,-2.263464,-1.057321,1.626995,-0.643836
32,1763450573.668642,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.903832,-1.424128,-2.262920,-1.057026,1.627073,-0.643514
33,1763450573.718163,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.904784,-1.424792,-2.262339,-1.056728,1.627146,-0.643037
34,1763450573.760762,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.905721,-1.425502,-2.261754,-1.056459,1.627191,-0.642546
35,1763450573.812468,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.906669,-1.426229,-2.261158,-1.056190,1.627230,-0.641997
36,1763450573.855179,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.907634,-1.427085,-2.260441,-1.055840,1.627423,-0.641458
37,1763450573.904749,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.908305,-1.428107,-2.259727,-1.055611,1.627591,-0.641326
38,1763450573.947493,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.909219,-1.428886,-2.259077,-1.055285,1.627765,-0.640810
39,1763450573.998106,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.910367,-1.429868,-2.258257,-1.054911,1.627912,-0.639883
40,1763450574.040601,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.911413,-1.431219,-2.257288,-1.054619,1.628029,-0.639089
41,1763450574.093346,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.912687,-1.432440,-2.256277,-1.054231,1.628126,-0.637902
42,1763450574.136999,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.913810,-1.433432,-2.255471,-1.053889,1.628242,-0.636922
43,1763450574.186662,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.915054,-1.434568,-2.254560,-1.053518,1.628352,-0.635733
44,1763450574.229576,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.916307,-1.435637,-2.253713,-1.053160,1.628453,-0.634538
45,1763450574.279355,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.917526,-1.436736,-2.252821,-1.052806,1.628533,-0.633359
46,1763450574.321825,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.918654,-1.437923,-2.251837,-1.052394,1.628716,-0.632765
47,1763450574.375077,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.919585,-1.438975,-2.250919,-1.052041,1.628891,-0.632450
48,1763450574.416684,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.920363,-1.439930,-2.250075,-1.051716,1.629064,-0.632103
49,1763450574.468139,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.920952,-1.441024,-2.249208,-1.051488,1.629235,-0.631908
50,1763450574.509660,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.921853,-1.441960,-2.248408,-1.051153,1.629391,-0.631525
51,1763450574.562908,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.922732,-1.442917,-2.247604,-1.050822,1.629540,-0.631028
52,1763450574.605903,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.923351,-1.443980,-2.246770,-1.050594,1.629675,-0.630652
53,1763450574.657178,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.924131,-1.444785,-2.246076,-1.050302,1.629812,-0.630347
54,1763450574.699938,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.924708,-1.445907,-2.245149,-1.050034,1.630034,-0.630201
55,1763450574.751231,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.925358,-1.447022,-2.244220,-1.049729,1.630261,-0.629847
56,1763450574.793965,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.926063,-1.448008,-2.243439,-1.049472,1.630409,-0.629281
57,1763450574.843951,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.926578,-1.449114,-2.242541,-1.049219,1.630625,-0.628943
58,1763450574.886873,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.927006,-1.450215,-2.241664,-1.048956,1.630861,-0.628806
59,1763450574.938581,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.927478,-1.451186,-2.240867,-1.048720,1.631067,-0.628611
60,1763450574.983686,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.927936,-1.452227,-2.240026,-1.048444,1.631286,-0.628457
61,1763450575.031446,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.928501,-1.453220,-2.239223,-1.048180,1.631475,-0.628116
62,1763450575.076142,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.929043,-1.454172,-2.238449,-1.047929,1.631659,-0.627829
63,1763450575.127149,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.929162,-1.455370,-2.237510,-1.047755,1.631854,-0.628206
64,1763450575.168792,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.929347,-1.456520,-2.236646,-1.047581,1.632063,-0.628312
65,1763450575.220898,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.929751,-1.457448,-2.235885,-1.047346,1.632254,-0.628185
66,1763450575.263563,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.929901,-1.458770,-2.234725,-1.047149,1.632506,-0.628158
67,1763450575.315640,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.930227,-1.459908,-2.233744,-1.046950,1.632664,-0.627917
68,1763450575.357392,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.930283,-1.461034,-2.232852,-1.046790,1.632911,-0.628302
69,1763450575.410808,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.930312,-1.462140,-2.231940,-1.046637,1.633142,-0.628699
70,1763450575.452824,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.930234,-1.463150,-2.231054,-1.046506,1.633376,-0.628904
71,1763450575.504828,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.930181,-1.464045,-2.230312,-1.046384,1.633601,-0.629480
72,1763450575.546487,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.930149,-1.464936,-2.229520,-1.046239,1.633830,-0.629686
73,1763450575.599681,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.930120,-1.465891,-2.228776,-1.046083,1.634059,-0.630130
74,1763450575.642509,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.929976,-1.467088,-2.227789,-1.045996,1.634266,-0.630394
75,1763450575.694601,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.929564,-1.468023,-2.226969,-1.045981,1.634473,-0.630995
76,1763450575.737492,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.929403,-1.468697,-2.226336,-1.045889,1.634678,-0.631463
77,1763450575.787437,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.928804,-1.469812,-2.225326,-1.045845,1.634948,-0.632332
78,1763450575.829963,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.928269,-1.470864,-2.224386,-1.045786,1.635212,-0.633157
79,1763450575.881981,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.927720,-1.471869,-2.223471,-1.045756,1.635459,-0.634060
80,1763450575.923768,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.927203,-1.472868,-2.222568,-1.045719,1.635704,-0.634885
81,1763450575.977006,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.926608,-1.473802,-2.221716,-1.045704,1.635950,-0.635878
82,1763450576.019677,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.926124,-1.474739,-2.220876,-1.045655,1.636196,-0.636749
83,1763450576.069666,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.925639,-1.475706,-2.220021,-1.045600,1.636437,-0.637484
84,1763450576.112041,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.925215,-1.476730,-2.219089,-1.045570,1.636653,-0.638233
85,1763450576.164394,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.924822,-1.477625,-2.218305,-1.045522,1.636866,-0.639002
86,1763450576.207378,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.924393,-1.478497,-2.217531,-1.045496,1.637071,-0.639785
87,1763450576.258515,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.923728,-1.479659,-2.216453,-1.045507,1.637292,-0.640808
88,1763450576.301030,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.923007,-1.480935,-2.215214,-1.045562,1.637501,-0.641926
89,1763450576.353177,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.922426,-1.482060,-2.214161,-1.045582,1.637704,-0.642749
90,1763450576.395908,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.921694,-1.483335,-2.212909,-1.045664,1.637885,-0.643915
91,1763450576.446983,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.920995,-1.484571,-2.211724,-1.045724,1.638071,-0.644992
92,1763450576.489794,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.920211,-1.485702,-2.210609,-1.045802,1.638259,-0.646146
93,1763450576.541240,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.919423,-1.486819,-2.209502,-1.045892,1.638445,-0.647319
94,1763450576.582978,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.918640,-1.487907,-2.208409,-1.045981,1.638625,-0.648487
95,1763450576.636364,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.917951,-1.489002,-2.207319,-1.046055,1.638790,-0.649530
96,1763450576.679302,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.917294,-1.490066,-2.206275,-1.046114,1.638958,-0.650503
97,1763450576.729572,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.916600,-1.491124,-2.205217,-1.046188,1.639128,-0.651563
98,1763450576.772330,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.915881,-1.492167,-2.204146,-1.046267,1.639291,-0.652657
99,1763450576.822333,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.915234,-1.493201,-2.203114,-1.046332,1.639447,-0.653668
100,1763450576.863919,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.915144,-1.493239,-2.203065,-1.046345,1.639462,-0.653816
101,1763450576.918390,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.915052,-1.493275,-2.203010,-1.046357,1.639475,-0.653882
102,1763450576.960921,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.914948,-1.493308,-2.202959,-1.046374,1.639492,-0.653978
103,1763450577.013021,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.914940,-1.493455,-2.202823,-1.046371,1.639502,-0.653914
104,1763450577.055649,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.914961,-1.493640,-2.202654,-1.046362,1.639513,-0.653828
105,1763450577.105782,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.914962,-1.493761,-2.202534,-1.046348,1.639534,-0.653817
106,1763450577.148277,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.915018,-1.493991,-2.202335,-1.046323,1.639542,-0.653599
107,1763450577.200239,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.915053,-1.494202,-2.202151,-1.046314,1.639551,-0.653479
108,1763450577.242719,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.915075,-1.494379,-2.201996,-1.046308,1.639561,-0.653373
109,1763450577.297011,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.915044,-1.494582,-2.201809,-1.046313,1.639569,-0.653296
110,1763450577.340280,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.915020,-1.494776,-2.201634,-1.046314,1.639577,-0.653229
111,1763450577.390710,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.915169,-1.494929,-2.201559,-1.046264,1.639583,-0.653018
112,1763450577.433027,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.915290,-1.495061,-2.201497,-1.046229,1.639584,-0.652903
113,1763450577.483451,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.915376,-1.495182,-2.201440,-1.046201,1.639587,-0.652788
114,1763450577.525229,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.915460,-1.495338,-2.201329,-1.046184,1.639588,-0.652614
115,1763450577.576222,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.915482,-1.495514,-2.201193,-1.046177,1.639592,-0.652535
116,1763450577.618713,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.915539,-1.495704,-2.201052,-1.046156,1.639595,-0.652403
117,1763450577.669715,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.915582,-1.495884,-2.200903,-1.046152,1.639585,-0.652314
118,1763450577.712549,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.915639,-1.496105,-2.200714,-1.046142,1.639578,-0.652209
119,1763450577.764121,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.915624,-1.496372,-2.200459,-1.046146,1.639583,-0.652093
120,1763450577.806008,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.915583,-1.496637,-2.200191,-1.046167,1.639581,-0.652039
121,1763450577.857860,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.915578,-1.496930,-2.199897,-1.046167,1.639579,-0.651950
122,1763450577.900753,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.915562,-1.497184,-2.199643,-1.046175,1.639583,-0.651877
123,1763450577.951735,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.915570,-1.497474,-2.199357,-1.046177,1.639582,-0.651769
124,1763450577.993272,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.915547,-1.497744,-2.199085,-1.046192,1.639580,-0.651755
125,1763450578.047601,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.915552,-1.498032,-2.198792,-1.046196,1.639579,-0.651625
126,1763450578.090607,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.915505,-1.498327,-2.198491,-1.046211,1.639583,-0.651542
127,1763450578.140415,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.915467,-1.498629,-2.198174,-1.046232,1.639582,-0.651480
128,1763450578.183080,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.915429,-1.498927,-2.197879,-1.046244,1.639585,-0.651332
129,1763450578.232964,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.915412,-1.499240,-2.197579,-1.046260,1.639588,-0.651252
130,1763450578.275645,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.915390,-1.499548,-2.197277,-1.046271,1.639592,-0.651127
131,1763450578.328884,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.915320,-1.499796,-2.197017,-1.046292,1.639597,-0.651050
132,1763450578.372636,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.915283,-1.500085,-2.196734,-1.046308,1.639598,-0.650995
133,1763450578.421416,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.915266,-1.500365,-2.196466,-1.046310,1.639603,-0.650842
134,1763450578.465860,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.915250,-1.500614,-2.196218,-1.046318,1.639605,-0.650697
135,1763450578.514229,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.915199,-1.500818,-2.196015,-1.046336,1.639608,-0.650615
136,1763450578.558321,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.915146,-1.501024,-2.195812,-1.046356,1.639611,-0.650584
137,1763450578.607388,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.915080,-1.501224,-2.195613,-1.046379,1.639614,-0.650522
138,1763450578.651188,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.915046,-1.501430,-2.195409,-1.046382,1.639623,-0.650463
139,1763450578.700916,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.915029,-1.501566,-2.195278,-1.046385,1.639629,-0.650408
140,1763450578.743408,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.915079,-1.501647,-2.195202,-1.046380,1.639626,-0.650307
141,1763450578.796758,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.915119,-1.501702,-2.195156,-1.046370,1.639626,-0.650263
142,1763450578.839356,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.915123,-1.501770,-2.195087,-1.046374,1.639625,-0.650259
143,1763450578.889566,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.915143,-1.501786,-2.195085,-1.046358,1.639625,-0.650219
144,1763450578.932043,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.915174,-1.501809,-2.195079,-1.046348,1.639626,-0.650190
145,1763450578.983122,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.915233,-1.501808,-2.195101,-1.046337,1.639624,-0.650139
146,1763450579.025654,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.915307,-1.501806,-2.195120,-1.046318,1.639620,-0.650096
147,1763450579.078771,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.915372,-1.501790,-2.195162,-1.046299,1.639623,-0.650081
148,1763450579.121694,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.915414,-1.501852,-2.195121,-1.046274,1.639633,-0.649964
149,1763450579.171776,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.915497,-1.501876,-2.195136,-1.046245,1.639639,-0.649859
150,1763450579.214476,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.915556,-1.501895,-2.195152,-1.046226,1.639645,-0.649776
151,1763450579.265778,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.915641,-1.501929,-2.195157,-1.046205,1.639641,-0.649649
152,1763450579.308620,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.915710,-1.501950,-2.195175,-1.046173,1.639649,-0.649529
153,1763450579.358769,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.915770,-1.502022,-2.195136,-1.046151,1.639650,-0.649424
154,1763450579.401511,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.915812,-1.502058,-2.195129,-1.046129,1.639652,-0.649371
155,1763450579.453687,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.915861,-1.502097,-2.195127,-1.046103,1.639656,-0.649304
156,1763450579.496330,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.915931,-1.502103,-2.195165,-1.046071,1.639660,-0.649230
157,1763450579.547461,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.915973,-1.502135,-2.195168,-1.046049,1.639661,-0.649183
158,1763450579.589092,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.916010,-1.502209,-2.195137,-1.046026,1.639668,-0.649128
159,1763450579.640452,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.916065,-1.502275,-2.195109,-1.046003,1.639672,-0.649083
160,1763450579.683220,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.916129,-1.502368,-2.195050,-1.045976,1.639671,-0.649001
161,1763450579.734362,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.916172,-1.502452,-2.195000,-1.045955,1.639670,-0.649003
162,1763450579.777035,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.916218,-1.502528,-2.194957,-1.045934,1.639672,-0.649008
163,1763450579.826952,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.916254,-1.502634,-2.194883,-1.045912,1.639675,-0.648988
164,1763450579.869440,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.916302,-1.502712,-2.194840,-1.045887,1.639677,-0.648967
165,1763450579.922623,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.916310,-1.502802,-2.194779,-1.045874,1.639685,-0.648979
166,1763450579.964358,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.916387,-1.502858,-2.194769,-1.045850,1.639688,-0.648912
167,1763450580.015776,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.916479,-1.502924,-2.194749,-1.045820,1.639688,-0.648847
168,1763450580.058430,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.916506,-1.503047,-2.194647,-1.045808,1.639689,-0.648870
169,1763450580.109401,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.916485,-1.503181,-2.194531,-1.045801,1.639695,-0.648917
170,1763450580.152026,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.916456,-1.503369,-2.194356,-1.045793,1.639700,-0.648930
171,1763450580.204309,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.916433,-1.503558,-2.194178,-1.045789,1.639704,-0.648943
172,1763450580.246007,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.916405,-1.503751,-2.193995,-1.045786,1.639706,-0.648950
173,1763450580.297705,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.916353,-1.503939,-2.193818,-1.045785,1.639716,-0.648976
174,1763450580.340352,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.916321,-1.504139,-2.193632,-1.045784,1.639721,-0.648990
175,1763450580.391607,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.916250,-1.504356,-2.193406,-1.045797,1.639729,-0.648977
176,1763450580.434570,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.916198,-1.504548,-2.193214,-1.045804,1.639736,-0.648989
177,1763450580.484564,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.916134,-1.504758,-2.193001,-1.045815,1.639742,-0.648990
