step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
89,1763351816.458929,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.876141,-1.553135,-2.127545,-1.051319,1.657266,-0.726168
90,1763351816.499326,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.855608,-1.581265,-2.094600,-1.057968,1.657691,-0.744991
91,1763351816.534072,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.859286,-1.576275,-2.100272,-1.056822,1.657674,-0.740707
92,1763351816.555757,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.859183,-1.576416,-2.100110,-1.056853,1.657675,-0.740834
93,1763351816.611791,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.862201,-1.572301,-2.104813,-1.055906,1.657652,-0.737477
94,1763351816.625373,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.859311,-1.576241,-2.100313,-1.056811,1.657674,-0.740683
95,1763351816.670747,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.860932,-1.574039,-2.102839,-1.056305,1.657662,-0.738873
96,1763351816.682170,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.860168,-1.575083,-2.101639,-1.056547,1.657668,-0.739726
97,1763351816.727056,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.858274,-1.577644,-2.098704,-1.057134,1.657681,-0.741885
98,1763351816.738312,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.854771,-1.582395,-2.093324,-1.058227,1.657693,-0.745987
99,1763351816.804966,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.854549,-1.582696,-2.092985,-1.058297,1.657693,-0.746246
