step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
39,1763799164.343642,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.961148,-1.441029,-2.244944,-1.039424,1.636092,-0.621567
40,1763799164.383815,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.950855,-1.435825,-2.256950,-1.042288,1.635768,-0.627675
41,1763799164.401802,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.961150,-1.441032,-2.244943,-1.039424,1.636090,-0.621569
42,1763799164.452353,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.961149,-1.441032,-2.244943,-1.039424,1.636091,-0.621571
43,1763799164.479214,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.961145,-1.441027,-2.244945,-1.039423,1.636093,-0.621569
44,1763799164.509547,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.961146,-1.441028,-2.244944,-1.039424,1.636091,-0.621572
45,1763799164.536427,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.961144,-1.441027,-2.244947,-1.039425,1.636092,-0.621574
46,1763799164.566151,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.967445,-1.452295,-2.238491,-1.035539,1.640766,-0.621056
47,1763799164.592194,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.967447,-1.452295,-2.238492,-1.035539,1.640765,-0.621054
48,1763799164.623216,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.967447,-1.452295,-2.238493,-1.035540,1.640764,-0.621058
49,1763799164.653411,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.957979,-1.448911,-2.248355,-1.037754,1.640555,-0.616621
50,1763799164.680373,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.967446,-1.452293,-2.238489,-1.035540,1.640768,-0.621054
51,1763799164.710282,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.967442,-1.452291,-2.238493,-1.035540,1.640767,-0.621060
52,1763799164.739188,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.957975,-1.448908,-2.248355,-1.037755,1.640554,-0.616627
53,1763799164.782420,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.967447,-1.452294,-2.238493,-1.035541,1.640764,-0.621059
54,1763799164.797569,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.964641,-1.461399,-2.235972,-1.034068,1.645828,-0.625299
55,1763799164.843142,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.964647,-1.461396,-2.235970,-1.034070,1.645828,-0.625300
56,1763799164.853237,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.955729,-1.444068,-2.247758,-1.039818,1.641858,-0.644921
57,1763799164.899318,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.964644,-1.461401,-2.235971,-1.034068,1.645829,-0.625297
58,1763799164.910547,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.958585,-1.456741,-2.237334,-1.036459,1.647114,-0.646542
59,1763799164.955526,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.964632,-1.461404,-2.235968,-1.034073,1.645831,-0.625305
60,1763799164.967103,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.958577,-1.456747,-2.237331,-1.036460,1.647117,-0.646549
61,1763799165.012089,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.964640,-1.461399,-2.235972,-1.034066,1.645832,-0.625299
62,1763799165.023534,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.964637,-1.461401,-2.235969,-1.034071,1.645829,-0.625300
63,1763799165.074634,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.935891,-1.457665,-2.235159,-1.043455,1.647740,-0.683893
64,1763799165.107758,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.939629,-1.463045,-2.233402,-1.043214,1.647817,-0.685864
65,1763799165.132710,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.958571,-1.456744,-2.237333,-1.036461,1.647117,-0.646562
66,1763799165.163734,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.944713,-1.477743,-2.220008,-1.036320,1.652015,-0.649078
67,1763799165.189725,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.945885,-1.458609,-2.237726,-1.038658,1.646754,-0.638117
68,1763799165.221105,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.945970,-1.482792,-2.216237,-1.037930,1.651953,-0.668397
69,1763799165.250347,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.945966,-1.482792,-2.216234,-1.037932,1.651953,-0.668393
70,1763799165.279473,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.944706,-1.477748,-2.220001,-1.036320,1.652017,-0.649086
71,1763799165.307546,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.945966,-1.482790,-2.216239,-1.037928,1.651953,-0.668407
72,1763799165.336067,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.944699,-1.477755,-2.219996,-1.036322,1.652016,-0.649086
73,1763799165.363878,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.937573,-1.482973,-2.214328,-1.040439,1.652958,-0.694751
74,1763799165.406478,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.926404,-1.493663,-2.206841,-1.042801,1.652398,-0.692785
75,1763799165.420583,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.926465,-1.493593,-2.206905,-1.042794,1.652390,-0.692687
76,1763799165.464517,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.944705,-1.477753,-2.220001,-1.036323,1.652016,-0.649084
77,1763799165.476717,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.916820,-1.515266,-2.186460,-1.041368,1.656277,-0.705319
78,1763799165.521589,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.916814,-1.515275,-2.186440,-1.041375,1.656278,-0.705316
79,1763799165.532872,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.916821,-1.515260,-2.186461,-1.041367,1.656278,-0.705317
80,1763799165.579228,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.916825,-1.515257,-2.186467,-1.041367,1.656277,-0.705311
81,1763799165.602494,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.916799,-1.515287,-2.186441,-1.041374,1.656280,-0.705341
82,1763799165.635615,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.916816,-1.515277,-2.186448,-1.041374,1.656276,-0.705327
83,1763799165.658828,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.916824,-1.515263,-2.186461,-1.041371,1.656275,-0.705319
84,1763799165.691745,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.914186,-1.519229,-2.182236,-1.042379,1.656329,-0.709784
85,1763799165.719834,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.916811,-1.515273,-2.186451,-1.041369,1.656278,-0.705325
86,1763799165.749282,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.916813,-1.515270,-2.186453,-1.041370,1.656275,-0.705326
87,1763799165.778775,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.905187,-1.532216,-2.167625,-1.045749,1.656319,-0.725395
88,1763799165.817553,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.896722,-1.542601,-2.155268,-1.048549,1.656199,-0.739841
89,1763799165.835105,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.909022,-1.526880,-2.173768,-1.044349,1.656349,-0.718797
90,1763799165.874575,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.890293,-1.549869,-2.146548,-1.050531,1.656054,-0.750435
91,1763799165.891777,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.895199,-1.544391,-2.153129,-1.049038,1.656173,-0.742374
92,1763799165.944218,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.892819,-1.547119,-2.149883,-1.049781,1.656119,-0.746317
93,1763799165.985147,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.893474,-1.546371,-2.150774,-1.049575,1.656134,-0.745241
94,1763799166.001676,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.893026,-1.546883,-2.150165,-1.049715,1.656124,-0.745982
95,1763799166.040652,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.892558,-1.547413,-2.149531,-1.049859,1.656114,-0.746741
96,1763799166.058356,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.890870,-1.549250,-2.147306,-1.050363,1.656069,-0.749486
97,1763799166.096516,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.891692,-1.548357,-2.148390,-1.050116,1.656092,-0.748142
98,1763799166.118366,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.887982,-1.552341,-2.143523,-1.051205,1.655991,-0.754257
99,1763799166.153176,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.886349,-1.554090,-2.141427,-1.051687,1.655942,-0.757047
