step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
14,1763450492.632128,0.785000,-1.330100,-2.328300,-1.069400,1.645000,-0.738600,0.872563,-1.370632,-2.292200,-1.066888,1.626569,-0.729598
15,1763450492.680689,0.785100,-1.330200,-2.328300,-1.069600,1.644900,-0.738900,0.874768,-1.372582,-2.290545,-1.066314,1.626541,-0.725765
16,1763450492.730658,0.785200,-1.330200,-2.328200,-1.070100,1.644700,-0.739600,0.875965,-1.373548,-2.289620,-1.065982,1.626521,-0.723944
17,1763450492.775858,0.785200,-1.330300,-2.327900,-1.071400,1.644000,-0.740100,0.877028,-1.374405,-2.288798,-1.065687,1.626504,-0.722329
18,1763450492.824800,0.785400,-1.330000,-2.327700,-1.073500,1.643300,-0.743300,0.877970,-1.375159,-2.288072,-1.065420,1.626492,-0.720909
19,1763450492.868769,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.878818,-1.375837,-2.287418,-1.065179,1.626481,-0.719630
20,1763450492.917630,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.880122,-1.376966,-2.286473,-1.064823,1.626459,-0.717558
21,1763450492.961835,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.881308,-1.377993,-2.285613,-1.064500,1.626438,-0.715676
22,1763450493.013803,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.882390,-1.378930,-2.284828,-1.064205,1.626419,-0.713959
23,1763450493.055471,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.883384,-1.379792,-2.284107,-1.063935,1.626401,-0.712381
24,1763450493.107686,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.884298,-1.380586,-2.283444,-1.063686,1.626384,-0.710929
25,1763450493.150921,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.886233,-1.382144,-2.282299,-1.063107,1.626444,-0.708647
26,1763450493.203934,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.888027,-1.383590,-2.281238,-1.062569,1.626498,-0.706528
27,1763450493.245905,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.889849,-1.385086,-2.280146,-1.062030,1.626544,-0.704319
28,1763450493.295175,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.891537,-1.386468,-2.279135,-1.061530,1.626590,-0.702278
29,1763450493.338620,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.893113,-1.387758,-2.278191,-1.061063,1.626632,-0.700371
30,1763450493.387051,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.893945,-1.388403,-2.277864,-1.060932,1.626707,-0.699709
31,1763450493.432870,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.895313,-1.389530,-2.277041,-1.060540,1.626730,-0.697942
32,1763450493.478625,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.896573,-1.390566,-2.276287,-1.060179,1.626751,-0.696328
33,1763450493.532299,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.897760,-1.391548,-2.275575,-1.059839,1.626769,-0.694809
34,1763450493.581716,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.898860,-1.392448,-2.274920,-1.059521,1.626787,-0.693416
35,1763450493.630111,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.899872,-1.393248,-2.274317,-1.059206,1.626824,-0.692204
36,1763450493.679738,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.901201,-1.394339,-2.273488,-1.058785,1.626965,-0.690857
37,1763450493.725528,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.902385,-1.395195,-2.272977,-1.058500,1.627085,-0.690024
38,1763450493.776136,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.903585,-1.396181,-2.272222,-1.058117,1.627213,-0.688794
39,1763450493.817873,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.904717,-1.397114,-2.271509,-1.057756,1.627334,-0.687643
40,1763450493.870001,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.905724,-1.397839,-2.271086,-1.057520,1.627435,-0.686947
41,1763450493.911655,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.906797,-1.398737,-2.270406,-1.057182,1.627533,-0.685801
42,1763450493.964943,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.907808,-1.399573,-2.269767,-1.056856,1.627633,-0.684738
43,1763450494.007910,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.908494,-1.400106,-2.269343,-1.056613,1.627734,-0.684245
44,1763450494.060391,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.909150,-1.400616,-2.268936,-1.056382,1.627831,-0.683778
45,1763450494.103277,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.909856,-1.401171,-2.268499,-1.056141,1.627934,-0.683153
46,1763450494.155337,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.910626,-1.401854,-2.267955,-1.055841,1.628133,-0.682496
47,1763450494.198429,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.911376,-1.402540,-2.267413,-1.055558,1.628314,-0.681853
48,1763450494.247884,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.912106,-1.403211,-2.266890,-1.055282,1.628485,-0.681232
49,1763450494.290767,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.912733,-1.403746,-2.266563,-1.055097,1.628643,-0.680897
50,1763450494.340783,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.913301,-1.404293,-2.266139,-1.054875,1.628792,-0.680536
51,1763450494.382478,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.913855,-1.404807,-2.265730,-1.054656,1.628946,-0.680140
52,1763450494.435825,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.914358,-1.405217,-2.265487,-1.054506,1.629086,-0.679892
53,1763450494.478825,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.914874,-1.405678,-2.265119,-1.054297,1.629231,-0.679540
54,1763450494.530554,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.915480,-1.406357,-2.264718,-1.054087,1.629452,-0.679440
55,1763450494.573735,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.916225,-1.407158,-2.264229,-1.053846,1.629660,-0.679022
56,1763450494.623263,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.916590,-1.407470,-2.263934,-1.053715,1.629814,-0.679145
57,1763450494.667453,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.917159,-1.408136,-2.263547,-1.053525,1.630008,-0.678987
58,1763450494.716027,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.917577,-1.408711,-2.263065,-1.053350,1.630219,-0.678851
59,1763450494.760084,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.918123,-1.409338,-2.262706,-1.053182,1.630390,-0.678680
60,1763450494.811094,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.918509,-1.409866,-2.262263,-1.053013,1.630590,-0.678552
61,1763450494.853810,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.919029,-1.410466,-2.261922,-1.052853,1.630749,-0.678378
62,1763450494.905001,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.919573,-1.411072,-2.261572,-1.052681,1.630901,-0.678156
63,1763450494.947832,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.919579,-1.411328,-2.261159,-1.052660,1.631101,-0.678803
64,1763450494.998744,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.919631,-1.411705,-2.260719,-1.052630,1.631301,-0.679536
65,1763450495.041671,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.919946,-1.412122,-2.260363,-1.052493,1.631469,-0.679512
66,1763450495.095442,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.920151,-1.412860,-2.259827,-1.052392,1.631706,-0.679845
67,1763450495.139256,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.920526,-1.413425,-2.259392,-1.052292,1.631855,-0.679517
68,1763450495.188006,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.920882,-1.414275,-2.258788,-1.052204,1.632066,-0.679729
69,1763450495.232480,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.921225,-1.415122,-2.258190,-1.052120,1.632264,-0.679855
70,1763450495.281220,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.921672,-1.415981,-2.257564,-1.051962,1.632473,-0.679697
71,1763450495.325518,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.922116,-1.416832,-2.256951,-1.051852,1.632666,-0.679689
72,1763450495.374332,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.922504,-1.417655,-2.256365,-1.051717,1.632854,-0.679497
73,1763450495.419069,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.922783,-1.418380,-2.255681,-1.051609,1.633075,-0.679513
74,1763450495.466916,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.922885,-1.419258,-2.254943,-1.051589,1.633277,-0.679929
75,1763450495.512589,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.923004,-1.420146,-2.254205,-1.051572,1.633467,-0.680313
76,1763450495.560614,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.923344,-1.420827,-2.253714,-1.051445,1.633635,-0.680207
77,1763450495.605212,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.923340,-1.421892,-2.252842,-1.051401,1.633875,-0.680776
78,1763450495.654379,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.923392,-1.422982,-2.251954,-1.051353,1.634100,-0.681223
79,1763450495.699501,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.923465,-1.424022,-2.251117,-1.051288,1.634326,-0.681629
80,1763450495.746950,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.923504,-1.424991,-2.250324,-1.051232,1.634556,-0.682102
81,1763450495.792857,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.923512,-1.425971,-2.249528,-1.051189,1.634769,-0.682550
82,1763450495.839340,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.923563,-1.426907,-2.248772,-1.051124,1.634985,-0.683016
83,1763450495.885915,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.923587,-1.427809,-2.248021,-1.051075,1.635190,-0.683549
84,1763450495.931555,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.923610,-1.428762,-2.247218,-1.051023,1.635391,-0.684046
85,1763450495.979385,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.923663,-1.429632,-2.246518,-1.050967,1.635588,-0.684500
86,1763450496.027029,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.923705,-1.430500,-2.245806,-1.050909,1.635785,-0.684924
87,1763450496.072734,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.923563,-1.431590,-2.244823,-1.050890,1.635978,-0.685680
88,1763450496.119823,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.923196,-1.432739,-2.243731,-1.050921,1.636159,-0.686811
89,1763450496.166640,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.923067,-1.433685,-2.242880,-1.050904,1.636337,-0.687518
90,1763450496.212657,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.922752,-1.434813,-2.241805,-1.050921,1.636511,-0.688580
91,1763450496.259256,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.922455,-1.435876,-2.240797,-1.050945,1.636679,-0.689575
92,1763450496.306432,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.922127,-1.436945,-2.239782,-1.050970,1.636850,-0.690627
93,1763450496.354276,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.921821,-1.438000,-2.238767,-1.050983,1.637021,-0.691669
94,1763450496.399276,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.921619,-1.439061,-2.237775,-1.050975,1.637182,-0.692466
95,1763450496.448986,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.921382,-1.440115,-2.236776,-1.050978,1.637341,-0.693345
96,1763450496.492718,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.921196,-1.441128,-2.235824,-1.050968,1.637502,-0.694120
97,1763450496.542498,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.920989,-1.442182,-2.234846,-1.050972,1.637642,-0.694904
98,1763450496.585202,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.920811,-1.443242,-2.233850,-1.050962,1.637788,-0.695638
99,1763450496.636462,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.920594,-1.444272,-2.232895,-1.050961,1.637936,-0.696397
100,1763450496.685021,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.920791,-1.444356,-2.232860,-1.050911,1.637918,-0.696115
101,1763450496.729996,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.920980,-1.444462,-2.232808,-1.050861,1.637899,-0.695805
102,1763450496.777664,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.921189,-1.444568,-2.232755,-1.050806,1.637882,-0.695482
103,1763450496.823298,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.921379,-1.444634,-2.232736,-1.050764,1.637869,-0.695230
104,1763450496.871100,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.921583,-1.444722,-2.232707,-1.050719,1.637848,-0.694924
105,1763450496.916702,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.921790,-1.444809,-2.232660,-1.050670,1.637832,-0.694652
106,1763450496.963237,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.922022,-1.444909,-2.232620,-1.050611,1.637822,-0.694368
107,1763450497.008819,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.922276,-1.445047,-2.232558,-1.050551,1.637804,-0.693974
108,1763450497.057020,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.922519,-1.445186,-2.232477,-1.050495,1.637783,-0.693636
109,1763450497.101471,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.922767,-1.445297,-2.232420,-1.050429,1.637769,-0.693352
110,1763450497.150215,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.922978,-1.445363,-2.232400,-1.050376,1.637759,-0.693104
111,1763450497.193707,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.923211,-1.445446,-2.232361,-1.050315,1.637745,-0.692858
112,1763450497.243312,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.923453,-1.445520,-2.232338,-1.050248,1.637734,-0.692559
113,1763450497.289085,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.923669,-1.445574,-2.232325,-1.050193,1.637724,-0.692327
114,1763450497.336212,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.923774,-1.445519,-2.232398,-1.050162,1.637717,-0.692272
115,1763450497.382801,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.923879,-1.445450,-2.232471,-1.050126,1.637713,-0.692238
116,1763450497.428655,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.923899,-1.445412,-2.232508,-1.050110,1.637714,-0.692196
117,1763450497.476557,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.923920,-1.445372,-2.232543,-1.050095,1.637724,-0.692191
118,1763450497.521351,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.923913,-1.445316,-2.232579,-1.050086,1.637729,-0.692186
119,1763450497.571448,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.923903,-1.445260,-2.232625,-1.050074,1.637730,-0.692200
120,1763450497.613835,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.924034,-1.445181,-2.232707,-1.050031,1.637734,-0.692117
121,1763450497.664756,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.924094,-1.445068,-2.232824,-1.050003,1.637740,-0.692117
122,1763450497.707914,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.924233,-1.445012,-2.232896,-1.049954,1.637739,-0.691981
123,1763450497.759072,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.924404,-1.444954,-2.232965,-1.049899,1.637740,-0.691835
124,1763450497.802125,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.924508,-1.444889,-2.233051,-1.049861,1.637745,-0.691735
125,1763450497.851874,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.924601,-1.444841,-2.233104,-1.049826,1.637756,-0.691687
126,1763450497.894570,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.924715,-1.444790,-2.233165,-1.049783,1.637764,-0.691568
127,1763450497.947643,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.924850,-1.444718,-2.233243,-1.049737,1.637774,-0.691458
128,1763450497.990791,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.924981,-1.444650,-2.233318,-1.049693,1.637780,-0.691358
129,1763450498.043194,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.925127,-1.444605,-2.233377,-1.049648,1.637781,-0.691216
130,1763450498.085931,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.925303,-1.444573,-2.233427,-1.049610,1.637773,-0.690997
131,1763450498.140644,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.925453,-1.444508,-2.233506,-1.049571,1.637776,-0.690848
132,1763450498.183529,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.925565,-1.444436,-2.233602,-1.049545,1.637780,-0.690717
133,1763450498.237602,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.925663,-1.444400,-2.233660,-1.049528,1.637777,-0.690589
134,1763450498.279367,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.925846,-1.444402,-2.233694,-1.049484,1.637773,-0.690323
135,1763450498.334700,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.925988,-1.444372,-2.233748,-1.049454,1.637771,-0.690150
136,1763450498.377413,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.926084,-1.444358,-2.233786,-1.049435,1.637772,-0.690073
137,1763450498.430129,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.926198,-1.444340,-2.233825,-1.049404,1.637781,-0.689950
138,1763450498.472843,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.926283,-1.444309,-2.233868,-1.049385,1.637788,-0.689852
139,1763450498.526974,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.926383,-1.444287,-2.233910,-1.049359,1.637791,-0.689784
140,1763450498.569612,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.926491,-1.444267,-2.233956,-1.049334,1.637796,-0.689671
141,1763450498.622080,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.926595,-1.444268,-2.233968,-1.049311,1.637791,-0.689580
142,1763450498.664648,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.926713,-1.444269,-2.233977,-1.049284,1.637788,-0.689495
143,1763450498.714651,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.926779,-1.444315,-2.233953,-1.049268,1.637797,-0.689428
144,1763450498.757425,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.926773,-1.444367,-2.233906,-1.049271,1.637807,-0.689438
145,1763450498.809643,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.926822,-1.444386,-2.233902,-1.049258,1.637812,-0.689414
146,1763450498.851331,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.926814,-1.444388,-2.233905,-1.049261,1.637823,-0.689419
147,1763450498.905038,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.926785,-1.444387,-2.233909,-1.049272,1.637832,-0.689466
148,1763450498.946934,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.926726,-1.444394,-2.233898,-1.049286,1.637845,-0.689550
149,1763450498.998640,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.926659,-1.444400,-2.233887,-1.049303,1.637856,-0.689638
150,1763450499.041540,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.926619,-1.444420,-2.233872,-1.049314,1.637866,-0.689685
151,1763450499.091782,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.926549,-1.444424,-2.233867,-1.049327,1.637884,-0.689798
152,1763450499.134381,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.926478,-1.444450,-2.233853,-1.049344,1.637894,-0.689841
153,1763450499.189302,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.926402,-1.444480,-2.233826,-1.049360,1.637911,-0.689916
154,1763450499.233298,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.926309,-1.444528,-2.233774,-1.049377,1.637928,-0.690004
155,1763450499.282996,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.926206,-1.444546,-2.233752,-1.049392,1.637940,-0.690089
156,1763450499.326186,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.926115,-1.444572,-2.233717,-1.049407,1.637954,-0.690233
157,1763450499.375912,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.926007,-1.444622,-2.233666,-1.049425,1.637967,-0.690290
158,1763450499.418738,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.925881,-1.444712,-2.233563,-1.049448,1.637980,-0.690397
159,1763450499.470200,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.925742,-1.444761,-2.233503,-1.049474,1.637998,-0.690549
160,1763450499.512326,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.925595,-1.444838,-2.233414,-1.049499,1.638013,-0.690677
161,1763450499.567050,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.925453,-1.444925,-2.233312,-1.049522,1.638026,-0.690790
162,1763450499.609945,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.925338,-1.445009,-2.233212,-1.049539,1.638039,-0.690881
163,1763450499.660490,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.925198,-1.445086,-2.233119,-1.049570,1.638052,-0.691006
164,1763450499.703251,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.925080,-1.445192,-2.233002,-1.049593,1.638059,-0.691123
165,1763450499.755540,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.924987,-1.445283,-2.232903,-1.049608,1.638073,-0.691195
166,1763450499.798499,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.924835,-1.445367,-2.232802,-1.049642,1.638089,-0.691354
167,1763450499.848527,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.924793,-1.445345,-2.232818,-1.049648,1.638092,-0.691411
168,1763450499.890293,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.924727,-1.445342,-2.232796,-1.049663,1.638096,-0.691495
169,1763450499.945030,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.924677,-1.445359,-2.232763,-1.049679,1.638094,-0.691527
170,1763450499.987230,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.924610,-1.445300,-2.232803,-1.049697,1.638098,-0.691649
171,1763450500.037836,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.924592,-1.445264,-2.232830,-1.049706,1.638094,-0.691673
172,1763450500.079657,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.924545,-1.445221,-2.232861,-1.049720,1.638092,-0.691738
173,1763450500.131138,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.924535,-1.445196,-2.232880,-1.049726,1.638087,-0.691789
174,1763450500.173709,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.924481,-1.445158,-2.232914,-1.049741,1.638081,-0.691848
175,1763450500.223110,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.924443,-1.445132,-2.232926,-1.049756,1.638071,-0.691909
176,1763450500.272789,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.924396,-1.445136,-2.232917,-1.049771,1.638070,-0.691953
177,1763450500.319674,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.924284,-1.445106,-2.232930,-1.049801,1.638068,-0.692089
