step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
13,1763799070.647160,0.785000,-1.330100,-2.328400,-1.069100,1.645100,-0.738400,0.866171,-1.350114,-2.304542,-1.060999,1.629916,-0.782282
14,1763799070.695321,0.785000,-1.330100,-2.328300,-1.069400,1.645000,-0.738600,0.866475,-1.350392,-2.304351,-1.060921,1.629924,-0.781722
15,1763799070.703656,0.785100,-1.330200,-2.328300,-1.069600,1.644900,-0.738900,0.897988,-1.379978,-2.284083,-1.052903,1.630524,-0.730087
16,1763799070.751780,0.785200,-1.330200,-2.328200,-1.070100,1.644700,-0.739600,0.897990,-1.379979,-2.284083,-1.052903,1.630525,-0.730081
17,1763799070.759352,0.785200,-1.330300,-2.327900,-1.071400,1.644000,-0.740100,0.897967,-1.379956,-2.284100,-1.052909,1.630524,-0.730117
18,1763799070.808530,0.785400,-1.330000,-2.327700,-1.073500,1.643300,-0.743300,0.897988,-1.379977,-2.284084,-1.052904,1.630525,-0.730083
19,1763799070.816261,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.897987,-1.379974,-2.284088,-1.052903,1.630527,-0.730081
20,1763799070.865147,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.897991,-1.379977,-2.284085,-1.052901,1.630527,-0.730074
21,1763799070.876064,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.897988,-1.379975,-2.284086,-1.052903,1.630526,-0.730080
22,1763799070.922923,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.897990,-1.379978,-2.284085,-1.052903,1.630526,-0.730082
23,1763799070.931726,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.897991,-1.379976,-2.284087,-1.052902,1.630528,-0.730072
24,1763799070.979778,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.897989,-1.379976,-2.284087,-1.052902,1.630526,-0.730079
25,1763799070.987225,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.922339,-1.399194,-2.267327,-1.044660,1.633569,-0.703464
26,1763799071.035907,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.922330,-1.399184,-2.267334,-1.044662,1.633569,-0.703472
27,1763799071.043185,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.922340,-1.399191,-2.267328,-1.044657,1.633572,-0.703455
28,1763799071.091982,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.922338,-1.399192,-2.267328,-1.044660,1.633570,-0.703466
29,1763799071.100292,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.922341,-1.399194,-2.267328,-1.044657,1.633572,-0.703457
30,1763799071.148634,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.902696,-1.384730,-2.284140,-1.051515,1.633745,-0.731655
31,1763799071.156803,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.922336,-1.399189,-2.267330,-1.044659,1.633571,-0.703471
32,1763799071.207719,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.922338,-1.399190,-2.267329,-1.044657,1.633572,-0.703463
33,1763799071.214538,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.922337,-1.399189,-2.267330,-1.044658,1.633571,-0.703470
34,1763799071.263978,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.922336,-1.399188,-2.267331,-1.044657,1.633572,-0.703469
35,1763799071.271111,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.922333,-1.399185,-2.267333,-1.044659,1.633572,-0.703476
36,1763799071.320255,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.939027,-1.412223,-2.252689,-1.039100,1.638356,-0.687028
37,1763799071.326711,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.927200,-1.406362,-2.266535,-1.043570,1.637223,-0.706135
38,1763799071.377291,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.939054,-1.412249,-2.252670,-1.039091,1.638357,-0.686993
39,1763799071.396376,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.939057,-1.412254,-2.252668,-1.039089,1.638358,-0.686986
40,1763799071.434318,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.927201,-1.406363,-2.266535,-1.043571,1.637223,-0.706142
41,1763799071.453477,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.939061,-1.412257,-2.252666,-1.039090,1.638356,-0.686984
42,1763799071.491506,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.939058,-1.412255,-2.252666,-1.039090,1.638357,-0.686992
43,1763799071.509331,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.939053,-1.412250,-2.252669,-1.039089,1.638359,-0.686994
44,1763799071.548464,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.939056,-1.412252,-2.252669,-1.039090,1.638358,-0.686990
45,1763799071.565163,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.939054,-1.412251,-2.252669,-1.039090,1.638358,-0.686996
46,1763799071.604795,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.944061,-1.422031,-2.242796,-1.032427,1.643237,-0.678353
47,1763799071.621987,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.944063,-1.422030,-2.242797,-1.032427,1.643235,-0.678353
48,1763799071.661172,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.944066,-1.422034,-2.242795,-1.032427,1.643235,-0.678353
49,1763799071.680737,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.932200,-1.416869,-2.257713,-1.037385,1.641971,-0.695616
50,1763799071.717988,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.944061,-1.422030,-2.242796,-1.032427,1.643238,-0.678350
51,1763799071.736721,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.944060,-1.422028,-2.242799,-1.032426,1.643238,-0.678351
52,1763799071.775316,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.932196,-1.416869,-2.257714,-1.037386,1.641970,-0.695624
53,1763799071.793323,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.944065,-1.422033,-2.242795,-1.032428,1.643235,-0.678354
54,1763799071.834405,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.944836,-1.438684,-2.236081,-1.032706,1.647527,-0.682665
55,1763799071.849144,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.944842,-1.438680,-2.236081,-1.032706,1.647527,-0.682656
56,1763799071.890976,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.938108,-1.411657,-2.247796,-1.038026,1.643782,-0.699764
57,1763799071.905469,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.944841,-1.438686,-2.236078,-1.032704,1.647528,-0.682654
58,1763799071.948916,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.942310,-1.425875,-2.237244,-1.032065,1.648993,-0.694384
59,1763799071.964916,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.944828,-1.438685,-2.236079,-1.032709,1.647529,-0.682685
60,1763799072.006002,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.942304,-1.425878,-2.237237,-1.032066,1.648997,-0.694396
61,1763799072.022385,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.944837,-1.438681,-2.236081,-1.032703,1.647530,-0.682651
62,1763799072.062696,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.944834,-1.438684,-2.236078,-1.032707,1.647528,-0.682678
63,1763799072.078872,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.919511,-1.417938,-2.243110,-1.038171,1.649195,-0.734695
64,1763799072.119475,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.929250,-1.424975,-2.232764,-1.039472,1.649775,-0.719337
65,1763799072.135474,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.942298,-1.425872,-2.237241,-1.032067,1.648995,-0.694412
66,1763799072.175287,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.934169,-1.456190,-2.220317,-1.033158,1.652721,-0.700595
67,1763799072.191956,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.927590,-1.426865,-2.247030,-1.037200,1.647601,-0.714971
68,1763799072.231813,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.927675,-1.463723,-2.217456,-1.035039,1.652977,-0.705201
69,1763799072.252133,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.927668,-1.463724,-2.217455,-1.035039,1.652977,-0.705205
70,1763799072.289244,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.934164,-1.456198,-2.220309,-1.033158,1.652722,-0.700601
71,1763799072.309137,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.927670,-1.463722,-2.217457,-1.035036,1.652978,-0.705203
72,1763799072.346585,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.934157,-1.456200,-2.220304,-1.033160,1.652722,-0.700611
73,1763799072.365448,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.925126,-1.450094,-2.216342,-1.033945,1.653899,-0.718884
74,1763799072.403191,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.916084,-1.464727,-2.208634,-1.041038,1.653360,-0.726783
75,1763799072.422334,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.916155,-1.464618,-2.208745,-1.041034,1.653350,-0.726710
76,1763799072.459501,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.934163,-1.456197,-2.220311,-1.033161,1.652721,-0.700606
77,1763799072.479374,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.905933,-1.497949,-2.182480,-1.036778,1.656207,-0.724017
78,1763799072.515972,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.905921,-1.497959,-2.182468,-1.036783,1.656207,-0.724023
79,1763799072.538051,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.905934,-1.497942,-2.182486,-1.036777,1.656207,-0.724014
80,1763799072.573412,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.905934,-1.497944,-2.182488,-1.036776,1.656207,-0.724012
81,1763799072.594302,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.905911,-1.497967,-2.182467,-1.036782,1.656209,-0.724048
82,1763799072.633218,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.905924,-1.497962,-2.182468,-1.036782,1.656206,-0.724033
83,1763799072.651690,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.905932,-1.497945,-2.182481,-1.036780,1.656206,-0.724027
84,1763799072.690773,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.903164,-1.501550,-2.177903,-1.037824,1.656188,-0.728549
85,1763799072.707639,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.905919,-1.497959,-2.182470,-1.036778,1.656207,-0.724029
86,1763799072.747154,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.905920,-1.497952,-2.182468,-1.036780,1.656205,-0.724029
87,1763799072.765010,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.890114,-1.516738,-2.158917,-1.042337,1.655966,-0.748383
88,1763799072.804602,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.880084,-1.526898,-2.145995,-1.045340,1.655644,-0.768961
89,1763799072.821133,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.895702,-1.510849,-2.166401,-1.040576,1.656089,-0.739671
90,1763799072.864046,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.872712,-1.534308,-2.136744,-1.047526,1.655348,-0.784389
91,1763799072.878273,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.879059,-1.527973,-2.144665,-1.045644,1.655609,-0.771056
92,1763799072.920693,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.875751,-1.531306,-2.140506,-1.046625,1.655476,-0.778022
93,1763799072.935076,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.874606,-1.532439,-2.139089,-1.046964,1.655429,-0.780405
94,1763799072.976754,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.876018,-1.531039,-2.140838,-1.046544,1.655487,-0.777455
95,1763799072.991598,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.877074,-1.529985,-2.142151,-1.046231,1.655530,-0.775228
96,1763799073.033125,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.877260,-1.529799,-2.142385,-1.046178,1.655537,-0.774839
97,1763799073.048271,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.873476,-1.533554,-2.137694,-1.047300,1.655381,-0.782775
98,1763799073.090108,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.870875,-1.536083,-2.134501,-1.048066,1.655268,-0.788305
99,1763799073.106983,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.870273,-1.536666,-2.133778,-1.048243,1.655242,-0.789596
