step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
59,1763451794.172474,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.885026,-1.405469,-2.305286,-1.071209,1.633317,-0.781938
60,1763451794.230437,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.885373,-1.406186,-2.304849,-1.071056,1.633554,-0.781803
61,1763451794.273789,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.885720,-1.406747,-2.304418,-1.070890,1.633763,-0.781801
62,1763451794.324647,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.886181,-1.407396,-2.303928,-1.070709,1.633964,-0.781399
63,1763451794.366361,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.886143,-1.408067,-2.303545,-1.070683,1.634167,-0.781921
64,1763451794.425143,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.886118,-1.408739,-2.303079,-1.070662,1.634354,-0.782478
65,1763451794.467565,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.886467,-1.409388,-2.302676,-1.070526,1.634558,-0.782227
66,1763451794.522321,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.886569,-1.410343,-2.301889,-1.070425,1.634838,-0.782371
67,1763451794.565856,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.886416,-1.410726,-2.301606,-1.070421,1.635016,-0.783146
68,1763451794.619363,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.886381,-1.411379,-2.301083,-1.070357,1.635253,-0.783864
69,1763451794.662395,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.886457,-1.412140,-2.300493,-1.070267,1.635486,-0.784011
70,1763451794.718001,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.886532,-1.412938,-2.299823,-1.070174,1.635746,-0.784290
71,1763451794.760146,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.886636,-1.413669,-2.299263,-1.070081,1.635970,-0.784525
72,1763451794.816955,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.886756,-1.414447,-2.298619,-1.069983,1.636210,-0.784607
73,1763451794.860053,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.886666,-1.415195,-2.298117,-1.069953,1.636426,-0.785180
74,1763451794.910725,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.886357,-1.415872,-2.297457,-1.069997,1.636628,-0.786144
75,1763451794.953738,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.886001,-1.416527,-2.296808,-1.070057,1.636816,-0.787213
76,1763451795.011004,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.886023,-1.417172,-2.296268,-1.070000,1.637013,-0.787561
77,1763451795.053055,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.885722,-1.418244,-2.295362,-1.069990,1.637271,-0.788246
78,1763451795.112335,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.885353,-1.419290,-2.294466,-1.069992,1.637522,-0.789004
79,1763451795.155916,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.885071,-1.420345,-2.293565,-1.069974,1.637765,-0.789625
80,1763451795.205036,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.884814,-1.421368,-2.292713,-1.069953,1.638005,-0.790238
81,1763451795.247990,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.884525,-1.422383,-2.291846,-1.069942,1.638237,-0.790822
82,1763451795.305112,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.884307,-1.423381,-2.291020,-1.069924,1.638457,-0.791265
83,1763451795.347827,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.884070,-1.424371,-2.290190,-1.069918,1.638657,-0.791702
84,1763451795.398473,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.883821,-1.425385,-2.289322,-1.069913,1.638857,-0.792240
85,1763451795.440154,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.883601,-1.426301,-2.288570,-1.069902,1.639053,-0.792774
86,1763451795.497725,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.883347,-1.427178,-2.287822,-1.069900,1.639245,-0.793335
87,1763451795.540390,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.882899,-1.428189,-2.286866,-1.069944,1.639434,-0.794298
88,1763451795.592447,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.882375,-1.429296,-2.285804,-1.070011,1.639616,-0.795435
89,1763451795.635271,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.881923,-1.430272,-2.284897,-1.070061,1.639794,-0.796333
90,1763451795.692164,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.881330,-1.431390,-2.283801,-1.070151,1.639954,-0.797552
91,1763451795.735281,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.880861,-1.432404,-2.282833,-1.070207,1.640130,-0.798538
92,1763451795.789492,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.880353,-1.433457,-2.281821,-1.070284,1.640282,-0.799526
93,1763451795.832366,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.879875,-1.434531,-2.280782,-1.070351,1.640433,-0.800513
94,1763451795.885695,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.879442,-1.435539,-2.279819,-1.070407,1.640590,-0.801446
95,1763451795.927509,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.879086,-1.436629,-2.278786,-1.070445,1.640740,-0.802072
96,1763451795.982707,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.878757,-1.437688,-2.277789,-1.070475,1.640892,-0.802633
97,1763451796.024313,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.878405,-1.438763,-2.276763,-1.070514,1.641036,-0.803320
98,1763451796.082288,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.878016,-1.439843,-2.275717,-1.070568,1.641171,-0.804066
99,1763451796.125309,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.877582,-1.440874,-2.274713,-1.070633,1.641301,-0.804835
100,1763451796.176169,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.877536,-1.440820,-2.274747,-1.070647,1.641286,-0.804904
101,1763451796.217717,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.877476,-1.440757,-2.274792,-1.070665,1.641272,-0.805067
102,1763451796.276399,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.877400,-1.440693,-2.274843,-1.070688,1.641254,-0.805228
103,1763451796.319176,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.877378,-1.440645,-2.274875,-1.070697,1.641235,-0.805345
104,1763451796.375604,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.877365,-1.440602,-2.274900,-1.070705,1.641214,-0.805456
105,1763451796.418432,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.877306,-1.440504,-2.274966,-1.070720,1.641199,-0.805619
106,1763451796.469773,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.877268,-1.440449,-2.275011,-1.070736,1.641178,-0.805740
107,1763451796.512665,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.877240,-1.440408,-2.275025,-1.070750,1.641157,-0.805874
108,1763451796.569819,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.877201,-1.440354,-2.275064,-1.070765,1.641140,-0.805952
109,1763451796.611818,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.877141,-1.440310,-2.275102,-1.070785,1.641115,-0.806062
110,1763451796.669281,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.877097,-1.440265,-2.275134,-1.070798,1.641099,-0.806218
111,1763451796.713152,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.877060,-1.440214,-2.275171,-1.070811,1.641074,-0.806341
112,1763451796.762224,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.877094,-1.440067,-2.275313,-1.070812,1.641055,-0.806398
113,1763451796.804827,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.877221,-1.440005,-2.275385,-1.070791,1.641036,-0.806209
114,1763451796.861367,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.877286,-1.440066,-2.275332,-1.070784,1.641021,-0.805880
115,1763451796.904528,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.877401,-1.440141,-2.275287,-1.070764,1.641009,-0.805569
116,1763451796.959074,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.877474,-1.440278,-2.275173,-1.070754,1.641001,-0.805251
117,1763451797.001713,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.877555,-1.440408,-2.275064,-1.070740,1.640992,-0.804887
118,1763451797.057537,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.877638,-1.440534,-2.274959,-1.070727,1.640978,-0.804483
119,1763451797.099162,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.877731,-1.440668,-2.274842,-1.070713,1.640966,-0.804094
120,1763451797.155134,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.877839,-1.440764,-2.274772,-1.070697,1.640954,-0.803719
121,1763451797.197650,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.877991,-1.440880,-2.274684,-1.070665,1.640949,-0.803275
122,1763451797.252735,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.878161,-1.441020,-2.274580,-1.070628,1.640946,-0.802795
123,1763451797.294944,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.878325,-1.441190,-2.274441,-1.070588,1.640946,-0.802255
124,1763451797.352085,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.878555,-1.441388,-2.274300,-1.070535,1.640945,-0.801623
125,1763451797.393710,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.878753,-1.441580,-2.274164,-1.070493,1.640938,-0.801039
126,1763451797.450573,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.878957,-1.441761,-2.274037,-1.070446,1.640933,-0.800453
127,1763451797.493273,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.879147,-1.441892,-2.273957,-1.070401,1.640930,-0.799928
128,1763451797.546800,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.879295,-1.442018,-2.273862,-1.070364,1.640927,-0.799516
129,1763451797.589498,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.879470,-1.442093,-2.273823,-1.070319,1.640924,-0.799141
130,1763451797.645822,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.879674,-1.442176,-2.273784,-1.070267,1.640925,-0.798680
131,1763451797.688918,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.879851,-1.442246,-2.273738,-1.070213,1.640939,-0.798205
132,1763451797.743459,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.879996,-1.442304,-2.273700,-1.070172,1.640935,-0.797876
133,1763451797.786041,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.880184,-1.442351,-2.273681,-1.070123,1.640933,-0.797549
134,1763451797.841737,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.880364,-1.442376,-2.273690,-1.070077,1.640931,-0.797255
135,1763451797.883490,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.880573,-1.442412,-2.273691,-1.070019,1.640932,-0.796882
136,1763451797.940059,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.880808,-1.442428,-2.273714,-1.069956,1.640939,-0.796485
137,1763451797.981610,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.881037,-1.442452,-2.273730,-1.069896,1.640941,-0.796127
138,1763451798.036494,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.881246,-1.442455,-2.273747,-1.069834,1.640953,-0.795790
139,1763451798.078406,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.881470,-1.442474,-2.273765,-1.069771,1.640961,-0.795498
140,1763451798.133705,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.881681,-1.442481,-2.273790,-1.069708,1.640974,-0.795129
141,1763451798.175488,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.881883,-1.442477,-2.273830,-1.069644,1.640991,-0.794823
142,1763451798.230984,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.882083,-1.442485,-2.273862,-1.069587,1.641000,-0.794552
143,1763451798.273477,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.882281,-1.442507,-2.273886,-1.069535,1.641000,-0.794241
144,1763451798.328673,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.882491,-1.442518,-2.273917,-1.069475,1.641010,-0.793910
145,1763451798.371506,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.882716,-1.442542,-2.273934,-1.069411,1.641025,-0.793543
146,1763451798.425642,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.882893,-1.442566,-2.273946,-1.069358,1.641035,-0.793264
147,1763451798.468653,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.883056,-1.442564,-2.273974,-1.069308,1.641048,-0.793004
148,1763451798.524545,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.883218,-1.442549,-2.274025,-1.069258,1.641065,-0.792824
149,1763451798.566193,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.883329,-1.442585,-2.274012,-1.069222,1.641082,-0.792590
150,1763451798.620972,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.883492,-1.442659,-2.273972,-1.069168,1.641105,-0.792212
151,1763451798.663460,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.883677,-1.442740,-2.273943,-1.069111,1.641125,-0.791882
152,1763451798.718664,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.883842,-1.442817,-2.273901,-1.069061,1.641145,-0.791515
153,1763451798.760316,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.884044,-1.442928,-2.273854,-1.069000,1.641158,-0.791118
154,1763451798.815802,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.884238,-1.442999,-2.273843,-1.068942,1.641178,-0.790818
155,1763451798.857502,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.884419,-1.442995,-2.273892,-1.068890,1.641193,-0.790599
156,1763451798.915282,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.884615,-1.443010,-2.273921,-1.068832,1.641207,-0.790336
157,1763451798.958729,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.884784,-1.443037,-2.273930,-1.068780,1.641227,-0.790090
158,1763451799.011278,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.884909,-1.443109,-2.273893,-1.068742,1.641240,-0.789768
159,1763451799.053898,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.885029,-1.443194,-2.273846,-1.068704,1.641260,-0.789475
160,1763451799.111490,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.885123,-1.443258,-2.273822,-1.068672,1.641279,-0.789259
161,1763451799.154210,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.885176,-1.443353,-2.273750,-1.068650,1.641304,-0.789046
162,1763451799.205180,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.885275,-1.443377,-2.273755,-1.068616,1.641326,-0.788819
163,1763451799.247731,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.885353,-1.443399,-2.273751,-1.068587,1.641345,-0.788652
164,1763451799.305708,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.885444,-1.443420,-2.273753,-1.068558,1.641362,-0.788479
165,1763451799.348837,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.885524,-1.443435,-2.273761,-1.068527,1.641384,-0.788309
166,1763451799.403084,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.885581,-1.443446,-2.273765,-1.068504,1.641403,-0.788202
167,1763451799.445742,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.885572,-1.443512,-2.273698,-1.068493,1.641432,-0.788045
168,1763451799.501003,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.885555,-1.443578,-2.273628,-1.068485,1.641461,-0.787939
169,1763451799.543601,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.885563,-1.443585,-2.273620,-1.068474,1.641477,-0.787885
170,1763451799.596690,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.885546,-1.443591,-2.273609,-1.068469,1.641493,-0.787865
171,1763451799.639952,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.885548,-1.443589,-2.273616,-1.068458,1.641511,-0.787821
172,1763451799.695724,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.885502,-1.443587,-2.273613,-1.068459,1.641528,-0.787852
173,1763451799.738294,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.885430,-1.443619,-2.273570,-1.068468,1.641545,-0.787891
174,1763451799.792200,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.885361,-1.443650,-2.273525,-1.068475,1.641563,-0.787921
175,1763451799.834340,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.885302,-1.443700,-2.273467,-1.068481,1.641580,-0.787927
176,1763451799.890271,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.885233,-1.443744,-2.273410,-1.068488,1.641599,-0.787929
177,1763451799.932221,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.885160,-1.443796,-2.273346,-1.068500,1.641612,-0.787952
