step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
174,1763450783.449619,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.920956,-1.464434,-2.220730,-1.045983,1.645584,-0.645459
175,1763450783.495739,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.921004,-1.464511,-2.220662,-1.045980,1.645583,-0.645340
176,1763450783.543277,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.921054,-1.464564,-2.220621,-1.045973,1.645584,-0.645242
177,1763450783.591009,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.921132,-1.464593,-2.220605,-1.045957,1.645585,-0.645117
178,1763450783.637175,0.657100,-1.902900,-1.723400,-1.120700,1.630000,-0.952800,0.921213,-1.464621,-2.220590,-1.045940,1.645586,-0.644987
179,1763450783.685567,0.657200,-1.903000,-1.724000,-1.119400,1.629600,-0.952500,0.921309,-1.464655,-2.220570,-1.045917,1.645590,-0.644836
180,1763450783.729906,0.657200,-1.903100,-1.724700,-1.117500,1.629100,-0.951700,0.921401,-1.464665,-2.220571,-1.045896,1.645591,-0.644697
181,1763450783.780218,0.657400,-1.903000,-1.725900,-1.114600,1.628600,-0.950400,0.921481,-1.464681,-2.220569,-1.045880,1.645590,-0.644584
182,1763450783.825488,0.657900,-1.902300,-1.727500,-1.111500,1.627500,-0.948100,0.921588,-1.464693,-2.220575,-1.045857,1.645589,-0.644434
183,1763450783.874269,0.658800,-1.900400,-1.730500,-1.107300,1.625700,-0.947600,0.921673,-1.464718,-2.220567,-1.045835,1.645589,-0.644315
184,1763450783.922038,0.660100,-1.897600,-1.734400,-1.103400,1.624200,-0.948200,0.921790,-1.464705,-2.220598,-1.045807,1.645589,-0.644167
185,1763450783.967286,0.661900,-1.893900,-1.739100,-1.100800,1.623900,-0.947600,0.921905,-1.464685,-2.220639,-1.045780,1.645589,-0.644035
186,1763450784.017680,0.664000,-1.889700,-1.744500,-1.098200,1.623900,-0.946600,0.922075,-1.464594,-2.220752,-1.045736,1.645590,-0.643863
187,1763450784.059684,0.666200,-1.885300,-1.750300,-1.095600,1.623900,-0.945700,0.922193,-1.464461,-2.220902,-1.045707,1.645591,-0.643792
188,1763450784.113797,0.668900,-1.880000,-1.757200,-1.092900,1.624000,-0.945100,0.922326,-1.464329,-2.221057,-1.045671,1.645594,-0.643681
189,1763450784.157657,0.671900,-1.873900,-1.765100,-1.090100,1.624100,-0.944300,0.922442,-1.464213,-2.221190,-1.045639,1.645598,-0.643599
190,1763450784.213041,0.675100,-1.867500,-1.773600,-1.087300,1.624200,-0.943300,0.922571,-1.464092,-2.221334,-1.045606,1.645600,-0.643510
191,1763450784.256376,0.678500,-1.861100,-1.782200,-1.084400,1.624200,-0.942100,0.922702,-1.463958,-2.221489,-1.045569,1.645602,-0.643423
192,1763450784.308939,0.681900,-1.854500,-1.791000,-1.081600,1.624100,-0.941000,0.922810,-1.463832,-2.221630,-1.045539,1.645602,-0.643366
193,1763450784.351549,0.685400,-1.848000,-1.799700,-1.078900,1.624100,-0.939700,0.922922,-1.463696,-2.221778,-1.045506,1.645605,-0.643299
194,1763450784.403184,0.688800,-1.841900,-1.807800,-1.074800,1.622300,-0.941000,0.923053,-1.463591,-2.221898,-1.045468,1.645609,-0.643194
195,1763450784.445708,0.692100,-1.835900,-1.815500,-1.072900,1.622800,-0.937500,0.923165,-1.463518,-2.221986,-1.045435,1.645611,-0.643114
196,1763450784.498438,0.695300,-1.830400,-1.823000,-1.071300,1.623300,-0.934000,0.923265,-1.463439,-2.222076,-1.045403,1.645616,-0.643048
197,1763450784.542457,0.698400,-1.825100,-1.830400,-1.069500,1.623400,-0.931900,0.923315,-1.463423,-2.222106,-1.045383,1.645621,-0.643029
198,1763450784.593314,0.701400,-1.819800,-1.837500,-1.067600,1.623500,-0.930600,0.923360,-1.463406,-2.222134,-1.045364,1.645625,-0.642999
199,1763450784.638848,0.704500,-1.814600,-1.844500,-1.065600,1.623300,-0.929900,0.923365,-1.463426,-2.222116,-1.045358,1.645633,-0.643003
200,1763450784.686247,0.707500,-1.809400,-1.851300,-1.063800,1.623200,-0.929500,0.923304,-1.463445,-2.222091,-1.045368,1.645643,-0.643088
201,1763450784.730194,0.710400,-1.804500,-1.857800,-1.062100,1.623100,-0.929300,0.923249,-1.463467,-2.222069,-1.045378,1.645648,-0.643157
202,1763450784.778564,0.713300,-1.799700,-1.864100,-1.060400,1.623000,-0.929200,0.923190,-1.463484,-2.222044,-1.045389,1.645656,-0.643230
203,1763450784.825281,0.716100,-1.795000,-1.870300,-1.058600,1.622800,-0.929100,0.923134,-1.463513,-2.222004,-1.045395,1.645662,-0.643310
204,1763450784.873128,0.718900,-1.790500,-1.876300,-1.057100,1.622800,-0.928300,0.923074,-1.463526,-2.221983,-1.045402,1.645667,-0.643400
205,1763450784.921212,0.721700,-1.786100,-1.882000,-1.055900,1.622800,-0.927700,0.923003,-1.463552,-2.221950,-1.045413,1.645671,-0.643497
206,1763450784.973294,0.724400,-1.781800,-1.887400,-1.054700,1.622800,-0.927100,0.922932,-1.463575,-2.221918,-1.045425,1.645676,-0.643590
207,1763450785.024791,0.727000,-1.777900,-1.892500,-1.053300,1.622700,-0.926200,0.922866,-1.463592,-2.221893,-1.045437,1.645680,-0.643674
208,1763450785.070581,0.729500,-1.774100,-1.897500,-1.051600,1.622400,-0.925200,0.922797,-1.463605,-2.221871,-1.045447,1.645685,-0.643766
209,1763450785.122386,0.731800,-1.770600,-1.902100,-1.049800,1.622000,-0.924600,0.922731,-1.463615,-2.221854,-1.045456,1.645690,-0.643867
210,1763450785.166285,0.734100,-1.767200,-1.906700,-1.047900,1.621400,-0.924800,0.922653,-1.463613,-2.221846,-1.045466,1.645696,-0.643992
211,1763450785.219394,0.736300,-1.763700,-1.911100,-1.046100,1.621000,-0.925200,0.922575,-1.463619,-2.221828,-1.045477,1.645700,-0.644095
212,1763450785.265725,0.738500,-1.760400,-1.915500,-1.044500,1.620600,-0.924900,0.922508,-1.463630,-2.221811,-1.045486,1.645704,-0.644199
213,1763450785.318629,0.740600,-1.757000,-1.919800,-1.042900,1.620300,-0.924200,0.922441,-1.463642,-2.221791,-1.045497,1.645707,-0.644303
214,1763450785.361885,0.742800,-1.753600,-1.924200,-1.041600,1.620100,-0.924500,0.922374,-1.463646,-2.221774,-1.045509,1.645709,-0.644405
215,1763450785.416107,0.745000,-1.750100,-1.928500,-1.040400,1.619900,-0.923800,0.922331,-1.463611,-2.221807,-1.045520,1.645709,-0.644479
216,1763450785.461541,0.747400,-1.746400,-1.933100,-1.039200,1.619800,-0.923200,0.922275,-1.463553,-2.221855,-1.045533,1.645708,-0.644566
217,1763450785.513541,0.749900,-1.742600,-1.937800,-1.037900,1.619500,-0.922600,0.922201,-1.463490,-2.221900,-1.045550,1.645710,-0.644677
218,1763450785.557284,0.752400,-1.738800,-1.942600,-1.036600,1.619300,-0.922300,0.922141,-1.463436,-2.221942,-1.045566,1.645710,-0.644767
219,1763450785.610684,0.755100,-1.734700,-1.947600,-1.035700,1.619200,-0.920500,0.922070,-1.463379,-2.221988,-1.045584,1.645710,-0.644872
220,1763450785.651622,0.758000,-1.730400,-1.952800,-1.034800,1.619200,-0.919400,0.922003,-1.463324,-2.222030,-1.045600,1.645709,-0.644972
221,1763450785.702185,0.760800,-1.726200,-1.957900,-1.033600,1.618900,-0.917500,0.921935,-1.463265,-2.222075,-1.045616,1.645710,-0.645076
222,1763450785.746615,0.763700,-1.721900,-1.963000,-1.032600,1.618800,-0.915100,0.921861,-1.463206,-2.222123,-1.045634,1.645709,-0.645188
223,1763450785.799917,0.766400,-1.717900,-1.967800,-1.031500,1.618800,-0.912900,0.921792,-1.463150,-2.222162,-1.045650,1.645709,-0.645293
224,1763450785.845295,0.769100,-1.713900,-1.972600,-1.030700,1.618900,-0.911100,0.921733,-1.463090,-2.222211,-1.045666,1.645706,-0.645393
225,1763450785.892807,0.771900,-1.709800,-1.977400,-1.030200,1.619100,-0.909000,0.921663,-1.463067,-2.222226,-1.045688,1.645702,-0.645480
226,1763450785.939461,0.774800,-1.705500,-1.982300,-1.029700,1.619400,-0.907100,0.921600,-1.463045,-2.222242,-1.045708,1.645699,-0.645558
227,1763450785.986507,0.777800,-1.701100,-1.987400,-1.028900,1.619500,-0.905000,0.921541,-1.463006,-2.222269,-1.045727,1.645696,-0.645637
228,1763450786.034201,0.780900,-1.696600,-1.992700,-1.028000,1.619800,-0.902800,0.921470,-1.462979,-2.222286,-1.045749,1.645692,-0.645725
229,1763450786.079900,0.784300,-1.691900,-1.998100,-1.027200,1.619700,-0.900100,0.921397,-1.462949,-2.222306,-1.045773,1.645687,-0.645817
230,1763450786.129101,0.787700,-1.687200,-2.003600,-1.026300,1.619800,-0.896800,0.921308,-1.462907,-2.222335,-1.045799,1.645684,-0.645939
231,1763450786.175133,0.791300,-1.682400,-2.009100,-1.025400,1.619800,-0.892900,0.921224,-1.462886,-2.222347,-1.045829,1.645677,-0.646031
232,1763450786.223765,0.795000,-1.677500,-2.014700,-1.024500,1.619900,-0.888800,0.921155,-1.462875,-2.222353,-1.045854,1.645671,-0.646105
233,1763450786.272748,0.798600,-1.672600,-2.020200,-1.023800,1.620000,-0.884200,0.921091,-1.462869,-2.222358,-1.045877,1.645665,-0.646180
234,1763450786.318451,0.802300,-1.667800,-2.025600,-1.023100,1.620300,-0.880100,0.921034,-1.462866,-2.222355,-1.045900,1.645658,-0.646238
235,1763450786.367042,0.805900,-1.663200,-2.030900,-1.022200,1.620400,-0.875500,0.920988,-1.462863,-2.222359,-1.045921,1.645650,-0.646291
236,1763450786.411531,0.809300,-1.658800,-2.035800,-1.021500,1.620400,-0.870700,0.920932,-1.462860,-2.222360,-1.045942,1.645643,-0.646351
237,1763450786.464282,0.812600,-1.654800,-2.040400,-1.020400,1.620400,-0.865500,0.920876,-1.462854,-2.222358,-1.045964,1.645634,-0.646419
238,1763450786.507468,0.816000,-1.650600,-2.045000,-1.019800,1.620400,-0.861200,0.920826,-1.462858,-2.222349,-1.045983,1.645627,-0.646469
239,1763450786.558932,0.819400,-1.646300,-2.049700,-1.019400,1.620700,-0.858500,0.920770,-1.462867,-2.222339,-1.046004,1.645616,-0.646524
240,1763450786.601893,0.823000,-1.641800,-2.054600,-1.019300,1.620800,-0.857000,0.920692,-1.462855,-2.222339,-1.046028,1.645609,-0.646626
241,1763450786.653868,0.826700,-1.637000,-2.059700,-1.019600,1.620900,-0.857100,0.920631,-1.462847,-2.222333,-1.046049,1.645600,-0.646688
242,1763450786.699321,0.830400,-1.632100,-2.064900,-1.019300,1.620500,-0.859000,0.920578,-1.462843,-2.222329,-1.046068,1.645589,-0.646736
