step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
60,1763344713.518090,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,1.302163,-0.013046,-0.115226,0.792996,0.908744,0.876471
61,1763344713.574136,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,1.350034,-0.035950,-0.101084,0.805542,0.895002,0.923894
62,1763344713.629781,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,1.349969,-0.035992,-0.101033,0.805471,0.894981,0.923876
63,1763344713.686414,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,1.134805,0.000401,-0.107239,0.634370,0.936749,0.826368
64,1763344713.742645,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,1.155918,-0.023352,-0.069979,0.631870,0.953909,0.856883
65,1763344713.799905,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,1.302093,-0.013038,-0.115226,0.792951,0.908716,0.876447
66,1763344713.856983,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,1.199627,-0.140517,0.006604,0.760395,1.120955,0.875452
67,1763344713.914119,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,1.185324,-0.033155,-0.109448,0.684155,0.884758,0.866888
68,1763344713.971200,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,1.213840,-0.138458,0.019340,0.733545,1.160829,0.891950
69,1763344714.027217,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,1.213816,-0.138470,0.019354,0.733535,1.160833,0.891940
70,1763344714.083505,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,1.199577,-0.140561,0.006657,0.760392,1.121010,0.875436
71,1763344714.139769,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,1.213822,-0.138454,0.019332,0.733566,1.160860,0.891945
72,1763344714.198526,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,1.199529,-0.140582,0.006675,0.760359,1.120993,0.875427
73,1763344714.255717,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,1.156595,-0.117973,0.014340,0.721866,1.167042,0.848661
74,1763344714.312044,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,1.053534,-0.174251,0.070342,0.589088,1.149688,0.850820
75,1763344714.368776,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,1.053866,-0.173986,0.070040,0.589265,1.149369,0.850912
76,1763344714.429047,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,1.199545,-0.140557,0.006647,0.760330,1.120965,0.875435
77,1763344714.484770,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,1.032209,-0.280504,0.164309,0.653638,1.340454,0.839919
78,1763344714.541875,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,1.032157,-0.280515,0.164342,0.653533,1.340504,0.839914
79,1763344714.599563,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,1.032233,-0.280455,0.164275,0.653674,1.340474,0.839928
80,1763344714.658842,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,1.032232,-0.280480,0.164284,0.653678,1.340473,0.839930
81,1763344714.715325,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,1.032058,-0.280585,0.164382,0.653529,1.340582,0.839884
82,1763344714.771585,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,1.032176,-0.280533,0.164352,0.653540,1.340445,0.839905
83,1763344714.829297,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,1.032215,-0.280481,0.164300,0.653592,1.340388,0.839913
84,1763344714.886591,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,1.005625,-0.300151,0.185435,0.636915,1.336968,0.831290
85,1763344714.942992,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,1.032137,-0.280557,0.164356,0.653624,1.340494,0.839905
86,1763344714.999194,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,1.032126,-0.280531,0.164356,0.653592,1.340390,0.839912
87,1763344715.056469,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.938612,-0.348985,0.236778,0.596845,1.326335,0.807941
88,1763344715.114405,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.864973,-0.401137,0.293329,0.551292,1.310215,0.783088
89,1763344715.169646,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.968522,-0.327373,0.214027,0.614826,1.331728,0.818587
90,1763344715.225944,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.841219,-0.417593,0.311302,0.536755,1.303934,0.775105
91,1763344715.282170,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.868017,-0.399082,0.290997,0.553251,1.311248,0.784118
92,1763344715.341426,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.845985,-0.414320,0.307760,0.539607,1.305315,0.776695
93,1763344715.398276,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.854560,-0.408388,0.301309,0.544872,1.307785,0.779604
94,1763344715.455890,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.870296,-0.397486,0.289211,0.554727,1.311854,0.784893
95,1763344715.512158,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.844927,-0.415038,0.308538,0.538982,1.305045,0.776343
96,1763344715.571295,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.876297,-0.393255,0.284554,0.558492,1.313313,0.786910
97,1763344715.627601,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.847086,-0.413546,0.306910,0.540304,1.305676,0.777075
98,1763344715.684397,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.828225,-0.426486,0.320899,0.528848,1.300187,0.770812
99,1763344715.741062,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.819412,-0.432554,0.327399,0.523512,1.297594,0.767851
