step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
92,1763452531.838012,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.779256,-1.618527,-2.070997,-1.077763,1.659470,-0.909424
93,1763452531.893125,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.778041,-1.618906,-2.070247,-1.078097,1.659409,-0.911182
94,1763452531.935629,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.777607,-1.619005,-2.070003,-1.078220,1.659387,-0.911774
95,1763452531.986720,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.779454,-1.618219,-2.071375,-1.077677,1.659473,-0.908849
96,1763452532.029313,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.781126,-1.617575,-2.072539,-1.077193,1.659552,-0.906226
97,1763452532.084170,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.782653,-1.616972,-2.073631,-1.076750,1.659624,-0.903828
98,1763452532.126994,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.784029,-1.616695,-2.074334,-1.076359,1.659688,-0.901609
99,1763452532.178716,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.785256,-1.616449,-2.074956,-1.076011,1.659744,-0.899637
100,1763452532.221316,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.786364,-1.616234,-2.075513,-1.075697,1.659796,-0.897852
101,1763452532.277656,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.787365,-1.616028,-2.076025,-1.075414,1.659842,-0.896251
102,1763452532.320562,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.788297,-1.615825,-2.076515,-1.075152,1.659886,-0.894789
103,1763452532.370233,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.786811,-1.616533,-2.075351,-1.075590,1.659815,-0.897138
104,1763452532.412375,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.785493,-1.617106,-2.074382,-1.075973,1.659752,-0.899201
105,1763452532.468608,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.784286,-1.617655,-2.073457,-1.076326,1.659693,-0.901091
106,1763452532.511191,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.783273,-1.617968,-2.072853,-1.076614,1.659645,-0.902716
107,1763452532.567601,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.782374,-1.618229,-2.072335,-1.076869,1.659602,-0.904167
108,1763452532.610587,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.781573,-1.618465,-2.071870,-1.077096,1.659564,-0.905460
109,1763452532.660558,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.780851,-1.618680,-2.071449,-1.077301,1.659529,-0.906627
110,1763452532.703302,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.780757,-1.618648,-2.071476,-1.077316,1.659522,-0.906757
111,1763452532.756411,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.781234,-1.618510,-2.071765,-1.077172,1.659543,-0.905949
112,1763452532.799016,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.781668,-1.618368,-2.072050,-1.077043,1.659561,-0.905219
113,1763452532.853162,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.782010,-1.618347,-2.072175,-1.076940,1.659573,-0.904579
114,1763452532.896095,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.782418,-1.618271,-2.072371,-1.076822,1.659590,-0.903857
115,1763452532.950697,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.782886,-1.618158,-2.072622,-1.076686,1.659609,-0.903047
116,1763452532.993552,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.783369,-1.618051,-2.072873,-1.076551,1.659630,-0.902242
117,1763452533.043310,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.784051,-1.617839,-2.073290,-1.076356,1.659660,-0.901123
118,1763452533.085995,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.784496,-1.617677,-2.073584,-1.076239,1.659681,-0.900453
119,1763452533.141890,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.784901,-1.617517,-2.073866,-1.076132,1.659701,-0.899853
120,1763452533.184577,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.785258,-1.617395,-2.074088,-1.076040,1.659719,-0.899320
121,1763452533.236855,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.785578,-1.617286,-2.074286,-1.075957,1.659736,-0.898845
122,1763452533.279486,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.785846,-1.617207,-2.074444,-1.075888,1.659749,-0.898441
123,1763452533.333935,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.786046,-1.617147,-2.074564,-1.075836,1.659759,-0.898146
124,1763452533.376654,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.786279,-1.617060,-2.074721,-1.075769,1.659770,-0.897756
125,1763452533.430823,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.786386,-1.617026,-2.074789,-1.075738,1.659775,-0.897571
126,1763452533.473392,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.786621,-1.616934,-2.074956,-1.075666,1.659786,-0.897160
127,1763452533.524340,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.786820,-1.616877,-2.075073,-1.075606,1.659795,-0.896806
128,1763452533.566988,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.787003,-1.616826,-2.075181,-1.075551,1.659803,-0.896479
129,1763452533.622569,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.787157,-1.616796,-2.075255,-1.075505,1.659810,-0.896198
130,1763452533.664315,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.787540,-1.616648,-2.075517,-1.075394,1.659828,-0.895556
131,1763452533.719985,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.787878,-1.616518,-2.075744,-1.075298,1.659844,-0.895001
132,1763452533.762683,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.788343,-1.616332,-2.076066,-1.075169,1.659867,-0.894292
133,1763452533.812539,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.788848,-1.616134,-2.076408,-1.075031,1.659893,-0.893518
134,1763452533.855017,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.789259,-1.615981,-2.076679,-1.074921,1.659913,-0.892900
135,1763452533.912066,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.789630,-1.615835,-2.076931,-1.074822,1.659932,-0.892354
136,1763452533.954921,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.789995,-1.615711,-2.077157,-1.074729,1.659951,-0.891833
137,1763452534.007832,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.790325,-1.615590,-2.077370,-1.074645,1.659968,-0.891370
138,1763452534.050470,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.790531,-1.615497,-2.077521,-1.074592,1.659979,-0.891094
139,1763452534.106913,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.790720,-1.615402,-2.077670,-1.074544,1.659990,-0.890849
140,1763452534.149734,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.790799,-1.615354,-2.077742,-1.074524,1.659994,-0.890744
141,1763452534.201140,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.790520,-1.615377,-2.077632,-1.074599,1.659982,-0.891169
142,1763452534.243851,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.790237,-1.615441,-2.077481,-1.074669,1.659968,-0.891550
143,1763452534.297901,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.789979,-1.615494,-2.077346,-1.074736,1.659956,-0.891907
144,1763452534.340491,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.789844,-1.615520,-2.077278,-1.074760,1.659948,-0.892002
145,1763452534.394835,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.789716,-1.615553,-2.077204,-1.074785,1.659940,-0.892102
146,1763452534.437355,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.789377,-1.615692,-2.076962,-1.074871,1.659923,-0.892548
147,1763452534.490715,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.789064,-1.615845,-2.076715,-1.074950,1.659907,-0.892937
148,1763452534.533256,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.788618,-1.616047,-2.076375,-1.075069,1.659884,-0.893551
149,1763452534.586577,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.788370,-1.616156,-2.076193,-1.075135,1.659871,-0.893900
150,1763452534.629186,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.788167,-1.616241,-2.076048,-1.075190,1.659861,-0.894200
151,1763452534.684281,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.787991,-1.616312,-2.075928,-1.075237,1.659852,-0.894458
152,1763452534.727211,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.787899,-1.616343,-2.075879,-1.075258,1.659846,-0.894581
153,1763452534.777608,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.787809,-1.616362,-2.075840,-1.075278,1.659841,-0.894706
154,1763452534.820300,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.787824,-1.616359,-2.075853,-1.075269,1.659840,-0.894655
155,1763452534.874333,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.787825,-1.616380,-2.075833,-1.075266,1.659840,-0.894621
156,1763452534.916837,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.787735,-1.616529,-2.075659,-1.075299,1.659835,-0.894799
157,1763452534.971386,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.787668,-1.616629,-2.075540,-1.075325,1.659832,-0.894937
158,1763452535.014005,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.787361,-1.616825,-2.075249,-1.075421,1.659817,-0.895470
159,1763452535.068856,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.787121,-1.616924,-2.075082,-1.075495,1.659806,-0.895918
160,1763452535.111651,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.786868,-1.616997,-2.074934,-1.075571,1.659795,-0.896407
161,1763452535.163943,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.786660,-1.617036,-2.074840,-1.075634,1.659786,-0.896827
162,1763452535.206320,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.786804,-1.616850,-2.075077,-1.075582,1.659793,-0.896596
163,1763452535.262254,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.786911,-1.616730,-2.075235,-1.075542,1.659797,-0.896421
164,1763452535.305055,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.787090,-1.616603,-2.075419,-1.075479,1.659804,-0.896059
165,1763452535.358009,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.787324,-1.616528,-2.075561,-1.075402,1.659814,-0.895574
166,1763452535.400559,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.787618,-1.616462,-2.075709,-1.075310,1.659827,-0.894988
167,1763452535.455400,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.787879,-1.616410,-2.075835,-1.075228,1.659837,-0.894459
168,1763452535.497864,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.788115,-1.616377,-2.075932,-1.075154,1.659847,-0.893981
169,1763452535.552556,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.788324,-1.616354,-2.076010,-1.075090,1.659856,-0.893552
170,1763452535.595295,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.788429,-1.616322,-2.076075,-1.075056,1.659860,-0.893334
171,1763452535.647817,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.788586,-1.616357,-2.076093,-1.075015,1.659867,-0.893106
172,1763452535.690400,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.788725,-1.616360,-2.076137,-1.074980,1.659873,-0.892917
173,1763452535.746515,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.788794,-1.616409,-2.076116,-1.074963,1.659876,-0.892831
174,1763452535.789410,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.788863,-1.616409,-2.076140,-1.074946,1.659879,-0.892764
175,1763452535.842291,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.788928,-1.616402,-2.076172,-1.074930,1.659883,-0.892704
176,1763452535.885021,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.788926,-1.616431,-2.076146,-1.074933,1.659883,-0.892758
177,1763452535.940063,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.788927,-1.616456,-2.076125,-1.074934,1.659883,-0.892798
