step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
30,1763447952.247110,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.871255,-1.392228,-2.296193,-1.062329,1.628619,-0.670276
31,1763447952.297421,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.871255,-1.392227,-2.296193,-1.062329,1.628619,-0.670276
32,1763447952.297802,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.871255,-1.392227,-2.296193,-1.062329,1.628619,-0.670277
33,1763447952.348328,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.871255,-1.392227,-2.296193,-1.062329,1.628619,-0.670277
34,1763447952.348629,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.871255,-1.392226,-2.296193,-1.062329,1.628619,-0.670277
35,1763447952.398831,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670277
36,1763447952.399161,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
37,1763447952.449680,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
38,1763447952.450029,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
39,1763447952.500427,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
40,1763447952.500857,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
41,1763447952.551115,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.871255,-1.392225,-2.296193,-1.062330,1.628619,-0.670278
42,1763447952.551475,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.871255,-1.392225,-2.296193,-1.062330,1.628619,-0.670278
43,1763447952.601940,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
44,1763447952.602242,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.871255,-1.392226,-2.296192,-1.062330,1.628619,-0.670277
45,1763447952.652889,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.871255,-1.392226,-2.296192,-1.062330,1.628619,-0.670276
46,1763447952.653205,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.871255,-1.392226,-2.296192,-1.062330,1.628619,-0.670275
47,1763447952.703725,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.871256,-1.392226,-2.296192,-1.062330,1.628619,-0.670274
48,1763447952.704092,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.871256,-1.392227,-2.296192,-1.062330,1.628619,-0.670273
49,1763447952.754420,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.871256,-1.392227,-2.296192,-1.062330,1.628619,-0.670273
50,1763447952.754759,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.871256,-1.392227,-2.296192,-1.062330,1.628619,-0.670273
51,1763447952.805106,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.871256,-1.392227,-2.296192,-1.062330,1.628619,-0.670274
52,1763447952.805502,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.871256,-1.392227,-2.296192,-1.062330,1.628619,-0.670274
53,1763447952.855919,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.871255,-1.392227,-2.296192,-1.062330,1.628619,-0.670275
54,1763447952.856388,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.871255,-1.392227,-2.296192,-1.062330,1.628619,-0.670275
55,1763447952.906919,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.871255,-1.392227,-2.296192,-1.062330,1.628619,-0.670276
56,1763447952.907632,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.871255,-1.392227,-2.296192,-1.062330,1.628619,-0.670276
57,1763447952.958048,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.871255,-1.392226,-2.296192,-1.062330,1.628619,-0.670276
58,1763447952.958427,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.871255,-1.392226,-2.296192,-1.062330,1.628619,-0.670276
59,1763447953.008718,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670277
60,1763447953.009044,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670277
61,1763447953.059406,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670277
62,1763447953.059769,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670278
63,1763447953.110064,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670279
64,1763447953.110451,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670280
65,1763447953.160724,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670280
66,1763447953.161029,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670281
67,1763447953.211380,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670281
68,1763447953.211773,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.871254,-1.392226,-2.296193,-1.062330,1.628619,-0.670279
69,1763447953.262209,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670277
70,1763447953.262516,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670276
71,1763447953.313207,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.871255,-1.392226,-2.296193,-1.062330,1.628619,-0.670274
72,1763447953.313505,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.871256,-1.392226,-2.296192,-1.062330,1.628619,-0.670273
73,1763447953.363974,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.871256,-1.392226,-2.296192,-1.062330,1.628619,-0.670272
74,1763447953.364286,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.871256,-1.392226,-2.296192,-1.062330,1.628619,-0.670271
75,1763447953.414675,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.871256,-1.392226,-2.296192,-1.062330,1.628619,-0.670271
76,1763447953.414978,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.871256,-1.392225,-2.296193,-1.062330,1.628619,-0.670270
77,1763447953.465374,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.871256,-1.392225,-2.296193,-1.062330,1.628619,-0.670270
78,1763447953.465769,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.871257,-1.392225,-2.296193,-1.062330,1.628619,-0.670269
79,1763447953.516085,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.871277,-1.392241,-2.296178,-1.062325,1.628620,-0.670238
80,1763447953.516377,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.871335,-1.392285,-2.296136,-1.062310,1.628621,-0.670147
81,1763447953.566879,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.871393,-1.392330,-2.296093,-1.062295,1.628622,-0.670057
82,1763447953.567176,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.871452,-1.392375,-2.296051,-1.062281,1.628623,-0.669967
83,1763447953.617728,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.871510,-1.392420,-2.296009,-1.062266,1.628623,-0.669876
84,1763447953.618091,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.871568,-1.392465,-2.295966,-1.062252,1.628624,-0.669786
85,1763447953.668466,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.873182,-1.393805,-2.294708,-1.061828,1.628650,-0.667490
86,1763447953.668868,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.878553,-1.398270,-2.290516,-1.060418,1.628734,-0.659870
87,1763447953.719572,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.883923,-1.402735,-2.286324,-1.059007,1.628819,-0.652250
88,1763447953.720011,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.889294,-1.407201,-2.282131,-1.057597,1.628903,-0.644630
89,1763447953.771013,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.894664,-1.411666,-2.277939,-1.056186,1.628987,-0.637010
90,1763447953.771442,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.900034,-1.416131,-2.273747,-1.054776,1.629072,-0.629389
91,1763447953.821730,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.904103,-1.419514,-2.270571,-1.053707,1.629135,-0.623616
92,1763447953.822039,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.904103,-1.419514,-2.270571,-1.053707,1.629136,-0.623616
93,1763447953.872564,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.904104,-1.419514,-2.270571,-1.053707,1.629136,-0.623615
94,1763447953.872946,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.904104,-1.419513,-2.270571,-1.053707,1.629136,-0.623614
95,1763447953.923270,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.904104,-1.419513,-2.270571,-1.053707,1.629136,-0.623613
96,1763447953.923573,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.904104,-1.419513,-2.270571,-1.053707,1.629136,-0.623612
97,1763447953.973927,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.904104,-1.419512,-2.270571,-1.053707,1.629137,-0.623612
98,1763447953.974216,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.904098,-1.419508,-2.270576,-1.053709,1.629136,-0.623618
99,1763447954.024601,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.904093,-1.419503,-2.270580,-1.053710,1.629136,-0.623625
100,1763447954.024909,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.904088,-1.419498,-2.270584,-1.053711,1.629136,-0.623631
101,1763447954.075291,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.904082,-1.419494,-2.270589,-1.053713,1.629136,-0.623637
102,1763447954.075603,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.904077,-1.419489,-2.270593,-1.053714,1.629136,-0.623644
103,1763447954.125979,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.904073,-1.419486,-2.270596,-1.053715,1.629136,-0.623648
104,1763447954.126297,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.904078,-1.419490,-2.270592,-1.053714,1.629136,-0.623643
105,1763447954.176700,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.904083,-1.419495,-2.270587,-1.053713,1.629136,-0.623637
106,1763447954.177032,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.904088,-1.419499,-2.270583,-1.053712,1.629136,-0.623631
107,1763447954.227756,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.904094,-1.419504,-2.270579,-1.053711,1.629137,-0.623625
108,1763447954.228189,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.904099,-1.419508,-2.270575,-1.053710,1.629137,-0.623620
109,1763447954.278638,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.904103,-1.419512,-2.270571,-1.053708,1.629137,-0.623614
110,1763447954.279063,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.904103,-1.419512,-2.270571,-1.053708,1.629137,-0.623614
111,1763447954.329441,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.904103,-1.419511,-2.270572,-1.053708,1.629138,-0.623615
112,1763447954.329782,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.904103,-1.419510,-2.270572,-1.053708,1.629138,-0.623615
113,1763447954.380185,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.904103,-1.419509,-2.270572,-1.053708,1.629138,-0.623615
114,1763447954.380614,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.904103,-1.419509,-2.270573,-1.053708,1.629138,-0.623615
115,1763447954.431021,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.904102,-1.419508,-2.270573,-1.053708,1.629139,-0.623615
116,1763447954.431447,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.904103,-1.419508,-2.270573,-1.053708,1.629139,-0.623614
117,1763447954.481869,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.904103,-1.419509,-2.270572,-1.053708,1.629139,-0.623613
118,1763447954.482336,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.904104,-1.419509,-2.270572,-1.053707,1.629138,-0.623612
119,1763447954.533565,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.904104,-1.419510,-2.270572,-1.053707,1.629138,-0.623611
120,1763447954.534137,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.904105,-1.419510,-2.270572,-1.053707,1.629138,-0.623610
121,1763447954.584454,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.904105,-1.419510,-2.270571,-1.053706,1.629138,-0.623609
122,1763447954.584781,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.904105,-1.419510,-2.270571,-1.053707,1.629138,-0.623610
123,1763447954.635099,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.904105,-1.419510,-2.270572,-1.053707,1.629138,-0.623611
124,1763447954.635447,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.904104,-1.419510,-2.270572,-1.053707,1.629138,-0.623611
125,1763447954.685875,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.904104,-1.419510,-2.270572,-1.053707,1.629138,-0.623612
126,1763447954.686179,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.904104,-1.419510,-2.270572,-1.053708,1.629138,-0.623613
127,1763447954.736538,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.904104,-1.419510,-2.270572,-1.053708,1.629138,-0.623614
128,1763447954.736827,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.904104,-1.419510,-2.270572,-1.053708,1.629138,-0.623613
129,1763447954.787204,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.904104,-1.419510,-2.270571,-1.053708,1.629138,-0.623613
130,1763447954.787563,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.904104,-1.419511,-2.270571,-1.053708,1.629138,-0.623612
131,1763447954.838142,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.904104,-1.419511,-2.270571,-1.053707,1.629138,-0.623612
132,1763447954.838438,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.904105,-1.419511,-2.270571,-1.053707,1.629138,-0.623611
133,1763447954.888830,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.904105,-1.419512,-2.270571,-1.053707,1.629138,-0.623611
134,1763447954.889199,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.904105,-1.419511,-2.270571,-1.053707,1.629138,-0.623610
135,1763447954.939791,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.904105,-1.419511,-2.270571,-1.053707,1.629139,-0.623610
136,1763447954.940351,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.904106,-1.419511,-2.270571,-1.053707,1.629139,-0.623609
137,1763447954.990489,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.904106,-1.419510,-2.270571,-1.053707,1.629139,-0.623609
138,1763447954.990779,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.904106,-1.419510,-2.270571,-1.053707,1.629140,-0.623608
139,1763447955.041145,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.904106,-1.419510,-2.270571,-1.053707,1.629140,-0.623608
140,1763447955.041463,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.904106,-1.419510,-2.270571,-1.053707,1.629140,-0.623608
141,1763447955.091845,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.904106,-1.419510,-2.270571,-1.053707,1.629139,-0.623609
142,1763447955.092193,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.904105,-1.419510,-2.270571,-1.053707,1.629139,-0.623609
143,1763447955.142539,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.904105,-1.419510,-2.270572,-1.053707,1.629139,-0.623610
144,1763447955.142835,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.904105,-1.419509,-2.270572,-1.053707,1.629139,-0.623610
145,1763447955.193294,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.904104,-1.419509,-2.270572,-1.053707,1.629138,-0.623611
146,1763447955.193649,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.908032,-1.422825,-2.267983,-1.052473,1.629422,-0.619466
147,1763447955.243996,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.913018,-1.427032,-2.264696,-1.050907,1.629782,-0.614204
148,1763447955.244307,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.918004,-1.431240,-2.261410,-1.049341,1.630142,-0.608943
149,1763447955.295052,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.922989,-1.435447,-2.258124,-1.047775,1.630502,-0.603682
150,1763447955.295437,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.927975,-1.439655,-2.254837,-1.046209,1.630862,-0.598420
151,1763447955.345988,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.932961,-1.443863,-2.251551,-1.044642,1.631222,-0.593159
152,1763447955.346314,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.934269,-1.444967,-2.250689,-1.044231,1.631317,-0.591777
153,1763447955.396636,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.934268,-1.444966,-2.250690,-1.044232,1.631317,-0.591778
154,1763447955.396926,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.934267,-1.444965,-2.250691,-1.044232,1.631317,-0.591778
155,1763447955.447270,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.934265,-1.444964,-2.250693,-1.044232,1.631317,-0.591779
156,1763447955.447565,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.934264,-1.444963,-2.250694,-1.044233,1.631317,-0.591779
157,1763447955.497903,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.934263,-1.444962,-2.250695,-1.044233,1.631317,-0.591780
158,1763447955.498192,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.934263,-1.444962,-2.250695,-1.044232,1.631317,-0.591779
159,1763447955.548537,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.934265,-1.444963,-2.250693,-1.044232,1.631318,-0.591777
160,1763447955.548918,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.934267,-1.444964,-2.250692,-1.044231,1.631318,-0.591776
161,1763447955.599200,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.934268,-1.444965,-2.250690,-1.044230,1.631318,-0.591774
162,1763447955.599513,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.934270,-1.444966,-2.250689,-1.044229,1.631319,-0.591772
163,1763447955.649899,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.934272,-1.444967,-2.250688,-1.044228,1.631319,-0.591770
164,1763447955.650202,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.934272,-1.444967,-2.250687,-1.044229,1.631319,-0.591770
165,1763447955.700585,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.934272,-1.444967,-2.250687,-1.044229,1.631319,-0.591770
166,1763447955.700962,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.934272,-1.444967,-2.250687,-1.044230,1.631319,-0.591771
167,1763447955.751233,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.934271,-1.444967,-2.250687,-1.044230,1.631318,-0.591771
168,1763447955.751539,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.934271,-1.444967,-2.250687,-1.044231,1.631318,-0.591771
169,1763447955.801892,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.934271,-1.444967,-2.250687,-1.044231,1.631318,-0.591772
170,1763447955.802197,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.934271,-1.444967,-2.250687,-1.044231,1.631318,-0.591772
171,1763447955.852574,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.934271,-1.444967,-2.250687,-1.044231,1.631318,-0.591772
172,1763447955.852890,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.934272,-1.444967,-2.250687,-1.044230,1.631318,-0.591772
173,1763447955.903262,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.934272,-1.444967,-2.250687,-1.044230,1.631319,-0.591772
174,1763447955.903579,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.934272,-1.444967,-2.250686,-1.044229,1.631319,-0.591772
175,1763447955.953962,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.934273,-1.444968,-2.250686,-1.044229,1.631319,-0.591772
176,1763447955.954271,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.932456,-1.443563,-2.252089,-1.045030,1.631426,-0.595546
177,1763447956.004629,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.929061,-1.440939,-2.254709,-1.046527,1.631626,-0.602595
