step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
37,1763351313.016781,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.945554,-1.455536,-2.257404,-1.046393,1.639060,-0.704780
38,1763351313.067427,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.954210,-1.455548,-2.245977,-1.043608,1.638914,-0.676895
39,1763351313.074051,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.954214,-1.455552,-2.245972,-1.043607,1.638915,-0.676889
40,1763351313.125188,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.945557,-1.455539,-2.257402,-1.046395,1.639060,-0.704779
41,1763351313.131752,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.954214,-1.455553,-2.245973,-1.043609,1.638912,-0.676894
42,1763351313.182772,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.954213,-1.455552,-2.245973,-1.043608,1.638914,-0.676898
43,1763351313.188122,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.954211,-1.455550,-2.245973,-1.043605,1.638916,-0.676894
44,1763351313.239036,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.954210,-1.455549,-2.245977,-1.043608,1.638914,-0.676896
45,1763351313.245818,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.954211,-1.455548,-2.245975,-1.043608,1.638914,-0.676901
46,1763351313.295229,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.958962,-1.465508,-2.237610,-1.037603,1.643969,-0.684440
47,1763351313.320549,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.958963,-1.465506,-2.237613,-1.037603,1.643968,-0.684438
48,1763351313.352722,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.958964,-1.465507,-2.237610,-1.037604,1.643967,-0.684445
49,1763351313.376839,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.948842,-1.468653,-2.245245,-1.040384,1.644146,-0.705458
50,1763351313.410107,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.958963,-1.465509,-2.237608,-1.037603,1.643971,-0.684437
51,1763351313.433017,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.958961,-1.465506,-2.237611,-1.037603,1.643971,-0.684440
52,1763351313.471003,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.948837,-1.468653,-2.245246,-1.040385,1.644144,-0.705464
53,1763351313.490498,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.958963,-1.465507,-2.237611,-1.037605,1.643968,-0.684446
54,1763351313.528357,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.954478,-1.483716,-2.227126,-1.036937,1.649645,-0.693642
55,1763351313.546418,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.954486,-1.483714,-2.227129,-1.036937,1.649644,-0.693628
56,1763351313.585626,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.951358,-1.465381,-2.238127,-1.044324,1.643957,-0.697508
57,1763351313.602496,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.954482,-1.483719,-2.227125,-1.036935,1.649646,-0.693629
58,1763351313.641238,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.950833,-1.479203,-2.226466,-1.039660,1.649281,-0.708899
59,1763351313.661441,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.954466,-1.483725,-2.227114,-1.036940,1.649648,-0.693654
60,1763351313.699596,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.950825,-1.479208,-2.226457,-1.039660,1.649284,-0.708918
61,1763351313.718384,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.954479,-1.483716,-2.227128,-1.036934,1.649648,-0.693631
62,1763351313.756540,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.954473,-1.483721,-2.227119,-1.036938,1.649647,-0.693643
63,1763351313.774254,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.928324,-1.478077,-2.222113,-1.047145,1.648819,-0.759844
64,1763351313.814001,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.934499,-1.482314,-2.215444,-1.048604,1.649327,-0.740289
65,1763351313.829997,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.950820,-1.479206,-2.226460,-1.039662,1.649282,-0.708928
66,1763351313.870673,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.936263,-1.505335,-2.206865,-1.040531,1.654705,-0.719095
67,1763351313.885765,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.937914,-1.487027,-2.224568,-1.042477,1.649382,-0.727858
68,1763351313.927490,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.935242,-1.506432,-2.203872,-1.042467,1.654638,-0.741841
69,1763351313.942361,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.935236,-1.506434,-2.203871,-1.042468,1.654638,-0.741844
70,1763351313.986465,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.936254,-1.505345,-2.206859,-1.040532,1.654706,-0.719099
71,1763351314.000265,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.935237,-1.506433,-2.203875,-1.042465,1.654638,-0.741839
72,1763351314.044994,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.936249,-1.505348,-2.206854,-1.040533,1.654706,-0.719106
73,1763351314.056854,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.929075,-1.504317,-2.199980,-1.044741,1.654186,-0.749890
74,1763351314.104908,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.921351,-1.517809,-2.188066,-1.049245,1.654720,-0.752679
75,1763351314.113475,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.921426,-1.517713,-2.188160,-1.049231,1.654713,-0.752598
76,1763351314.161273,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.936256,-1.505346,-2.206861,-1.040534,1.654705,-0.719108
77,1763351314.169744,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.907977,-1.540539,-2.170027,-1.046525,1.657262,-0.761086
78,1763351314.218035,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.907969,-1.540545,-2.170012,-1.046528,1.657262,-0.761092
79,1763351314.227172,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.907980,-1.540531,-2.170031,-1.046523,1.657262,-0.761078
80,1763351314.275857,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.907979,-1.540533,-2.170030,-1.046522,1.657262,-0.761080
81,1763351314.285285,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.907952,-1.540560,-2.170002,-1.046529,1.657263,-0.761109
82,1763351314.332538,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.907970,-1.540550,-2.170011,-1.046529,1.657261,-0.761105
83,1763351314.341847,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.907982,-1.540533,-2.170027,-1.046528,1.657261,-0.761097
84,1763351314.390435,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.903611,-1.545880,-2.163047,-1.047986,1.657297,-0.769142
85,1763351314.397875,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.907964,-1.540548,-2.170014,-1.046524,1.657262,-0.761099
86,1763351314.449316,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.907970,-1.540542,-2.170019,-1.046527,1.657260,-0.761096
87,1763351314.456757,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.890305,-1.559945,-2.144603,-1.051351,1.657196,-0.793445
88,1763351314.507490,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.879663,-1.570642,-2.131236,-1.053862,1.656987,-0.813098
89,1763351314.513337,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.889651,-1.560603,-2.143772,-1.051498,1.657189,-0.794570
90,1763351314.565661,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.875100,-1.575106,-2.125673,-1.054912,1.656869,-0.822103
91,1763351314.571487,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.875596,-1.574621,-2.126263,-1.054799,1.656884,-0.821055
92,1763351314.621845,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.876683,-1.573561,-2.127569,-1.054545,1.656916,-0.818824
93,1763351314.629218,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.875126,-1.575079,-2.125704,-1.054904,1.656870,-0.822042
94,1763351314.678104,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.875790,-1.574432,-2.126499,-1.054750,1.656891,-0.820636
95,1763351314.685557,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.876084,-1.574146,-2.126852,-1.054684,1.656900,-0.820019
96,1763351314.733920,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.878294,-1.571986,-2.129541,-1.054174,1.656957,-0.815745
97,1763351314.742517,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.875757,-1.574463,-2.126459,-1.054757,1.656890,-0.820699
98,1763351314.790325,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.873151,-1.576993,-2.123349,-1.055360,1.656810,-0.826274
99,1763351314.798952,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.872739,-1.577391,-2.122849,-1.055458,1.656795,-0.827298
