step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
68,1763454745.911573,1.008200,-1.499200,-2.188900,-1.040100,1.647700,-0.606400,0.857945,-1.383521,-2.309689,-1.061910,1.630452,-0.686367
69,1763454745.964442,1.007800,-1.499700,-2.188700,-1.039900,1.649400,-0.607500,0.857227,-1.382904,-2.310192,-1.062065,1.630503,-0.687212
70,1763454746.007459,1.006900,-1.500700,-2.188300,-1.038800,1.651100,-0.609000,0.856942,-1.382662,-2.310389,-1.062129,1.630522,-0.687550
71,1763454746.060335,1.005300,-1.502600,-2.187400,-1.037500,1.652900,-0.610700,0.856847,-1.382582,-2.310455,-1.062150,1.630528,-0.687663
72,1763454746.103457,1.003100,-1.505400,-2.185600,-1.035600,1.654000,-0.612800,0.855621,-1.381509,-2.311314,-1.062410,1.630616,-0.689177
73,1763454746.155437,0.999900,-1.509300,-2.182300,-1.034300,1.655800,-0.616100,0.855182,-1.381125,-2.311622,-1.062503,1.630648,-0.689720
74,1763454746.197405,0.995900,-1.513900,-2.177400,-1.036800,1.660400,-0.605100,0.855027,-1.380986,-2.311732,-1.062537,1.630657,-0.689923
75,1763454746.250590,0.991000,-1.519300,-2.171300,-1.039400,1.666500,-0.588700,0.854970,-1.380935,-2.311772,-1.062550,1.630660,-0.689998
76,1763454746.292678,0.985000,-1.525900,-2.164700,-1.039900,1.671100,-0.584400,0.856185,-1.381761,-2.310985,-1.062288,1.630457,-0.689571
77,1763454746.345605,0.978300,-1.533200,-2.157300,-1.041000,1.677400,-0.575300,0.856640,-1.382072,-2.310690,-1.062190,1.630381,-0.689404
78,1763454746.387645,0.971000,-1.541000,-2.149400,-1.041300,1.681400,-0.577500,0.858150,-1.383420,-2.309614,-1.061880,1.630274,-0.687490
79,1763454746.441727,0.963300,-1.549100,-2.141500,-1.041300,1.685500,-0.581300,0.858705,-1.383915,-2.309219,-1.061766,1.630235,-0.686786
80,1763454746.483830,0.955300,-1.557300,-2.133200,-1.040900,1.688000,-0.595000,0.858287,-1.383567,-2.309509,-1.061862,1.630264,-0.687238
81,1763454746.534817,0.947000,-1.565700,-2.125500,-1.039400,1.689400,-0.605800,0.857134,-1.382398,-2.310368,-1.062102,1.630260,-0.689587
82,1763454746.577764,0.938500,-1.574200,-2.117000,-1.038100,1.689700,-0.621500,0.856720,-1.381978,-2.310676,-1.062188,1.630260,-0.690427
83,1763454746.630856,0.929700,-1.582600,-2.109100,-1.036800,1.689300,-0.634400,0.856559,-1.381815,-2.310796,-1.062221,1.630260,-0.690748
84,1763454746.673849,0.929700,-1.582600,-2.109100,-1.036800,1.689300,-0.634400,0.857968,-1.383120,-2.309767,-1.061908,1.630200,-0.688735
85,1763454746.724495,0.910800,-1.600600,-2.091300,-1.035000,1.685900,-0.664700,0.857673,-1.382999,-2.309941,-1.061960,1.630294,-0.688422
86,1763454746.766506,0.910800,-1.600600,-2.091300,-1.035000,1.685900,-0.664700,0.857571,-1.382963,-2.309999,-1.061979,1.630328,-0.688288
87,1763454746.820605,0.901400,-1.609300,-2.082000,-1.035600,1.686400,-0.678000,0.857534,-1.382950,-2.310021,-1.061986,1.630341,-0.688239
88,1763454746.863547,0.892100,-1.618000,-2.072900,-1.036800,1.686500,-0.685700,0.857875,-1.383259,-2.309778,-1.061906,1.630328,-0.687752
89,1763454746.913545,0.882800,-1.626600,-2.063100,-1.039000,1.687100,-0.695300,0.857733,-1.382893,-2.309930,-1.061954,1.630192,-0.689353
90,1763454746.955686,0.873500,-1.635800,-2.053300,-1.040900,1.685100,-0.706200,0.857686,-1.382762,-2.309982,-1.061971,1.630142,-0.689938
91,1763454747.009845,0.864200,-1.645000,-2.042600,-1.043900,1.686300,-0.714700,0.857669,-1.382714,-2.310002,-1.061977,1.630123,-0.690154
92,1763454747.051737,0.854800,-1.655000,-2.031700,-1.045700,1.686600,-0.721300,0.857663,-1.382697,-2.310009,-1.061979,1.630116,-0.690233
93,1763454747.105304,0.845500,-1.665100,-2.019800,-1.048600,1.687900,-0.729200,0.857658,-1.382688,-2.310013,-1.061980,1.630114,-0.690265
94,1763454747.147201,0.836100,-1.675400,-2.008300,-1.050600,1.687600,-0.737400,0.857658,-1.382688,-2.310013,-1.061980,1.630114,-0.690265
95,1763454747.199922,0.827100,-1.685600,-1.996400,-1.052800,1.687300,-0.746400,0.857658,-1.382688,-2.310013,-1.061980,1.630114,-0.690265
96,1763454747.241907,0.818400,-1.695400,-1.984300,-1.057000,1.689300,-0.753900,0.860132,-1.385102,-2.308190,-1.061449,1.630086,-0.685881
97,1763454747.294616,0.810100,-1.705300,-1.973300,-1.058500,1.687400,-0.765000,0.861042,-1.385990,-2.307520,-1.061254,1.630076,-0.684270
98,1763454747.337972,0.802300,-1.714500,-1.961700,-1.062600,1.690900,-0.770300,0.862153,-1.386994,-2.306699,-1.060998,1.630030,-0.682825
99,1763454747.389448,0.794500,-1.723900,-1.950400,-1.065400,1.693500,-0.770900,0.862562,-1.387364,-2.306397,-1.060904,1.630013,-0.682294
100,1763454747.431511,0.787000,-1.733000,-1.939200,-1.067900,1.695700,-0.773800,0.859512,-1.384586,-2.308623,-1.061569,1.630153,-0.686369
101,1763454747.485765,0.780000,-1.741400,-1.929300,-1.068800,1.695000,-0.780600,0.858374,-1.383549,-2.309454,-1.061817,1.630205,-0.687897
102,1763454747.528731,0.773400,-1.749500,-1.919500,-1.070100,1.693600,-0.787000,0.856987,-1.382330,-2.310449,-1.062127,1.630299,-0.689551
103,1763454747.581667,0.766800,-1.757600,-1.910000,-1.070500,1.690400,-0.797000,0.856471,-1.381877,-2.310819,-1.062242,1.630333,-0.690165
104,1763454747.624510,0.760300,-1.765200,-1.900800,-1.070900,1.687000,-0.808300,0.857058,-1.382412,-2.310398,-1.062114,1.630303,-0.689325
105,1763454747.678292,0.754200,-1.772500,-1.892000,-1.072000,1.684400,-0.817900,0.857295,-1.382628,-2.310228,-1.062063,1.630291,-0.688988
106,1763454747.721688,0.748300,-1.779600,-1.883200,-1.073500,1.682200,-0.825800,0.857411,-1.382737,-2.310143,-1.062039,1.630288,-0.688804
107,1763454747.773727,0.742700,-1.786600,-1.874300,-1.075900,1.681100,-0.832000,0.857460,-1.382783,-2.310108,-1.062029,1.630286,-0.688728
108,1763454747.817098,0.737300,-1.793500,-1.865700,-1.077900,1.680100,-0.836400,0.855861,-1.381338,-2.311258,-1.062374,1.630380,-0.690954
109,1763454747.869041,0.732100,-1.800300,-1.857100,-1.079800,1.679200,-0.842000,0.855267,-1.380802,-2.311686,-1.062503,1.630415,-0.691779
110,1763454747.912185,0.727000,-1.806800,-1.848600,-1.082100,1.679200,-0.846900,0.855025,-1.380567,-2.311865,-1.062547,1.630426,-0.692159
111,1763454747.966460,0.722000,-1.813300,-1.840400,-1.084000,1.678000,-0.853200,0.854935,-1.380480,-2.311931,-1.062564,1.630430,-0.692299
112,1763454748.010856,0.716900,-1.819700,-1.831700,-1.086900,1.678900,-0.857700,0.855912,-1.381318,-2.311235,-1.062357,1.630347,-0.691246
113,1763454748.060161,0.712200,-1.825800,-1.823800,-1.089100,1.678500,-0.862800,0.857059,-1.382367,-2.310404,-1.062100,1.630297,-0.689600
114,1763454748.104587,0.707900,-1.831100,-1.816400,-1.092100,1.680400,-0.865300,0.857481,-1.382753,-2.310099,-1.062005,1.630278,-0.688995
115,1763454748.153605,0.703900,-1.836100,-1.809800,-1.093400,1.679800,-0.870500,0.859344,-1.384445,-2.308750,-1.061596,1.630191,-0.686479
116,1763454748.197878,0.703900,-1.836100,-1.809800,-1.093400,1.679800,-0.870500,0.860030,-1.385067,-2.308254,-1.061445,1.630159,-0.685554
117,1763454748.248795,0.700300,-1.840500,-1.804200,-1.095100,1.680700,-0.873200,0.860275,-1.385290,-2.308077,-1.061391,1.630148,-0.685221
118,1763454748.292036,0.696900,-1.844400,-1.797500,-1.100400,1.685300,-0.868300,0.857390,-1.382670,-2.310166,-1.062029,1.630285,-0.689129
119,1763454748.345145,0.693300,-1.848700,-1.792300,-1.100400,1.682300,-0.876500,0.856329,-1.381706,-2.310935,-1.062264,1.630335,-0.690565
120,1763454748.387211,0.689700,-1.853500,-1.786000,-1.102100,1.679600,-0.883300,0.855927,-1.381341,-2.311226,-1.062352,1.630354,-0.691110
121,1763454748.442548,0.686400,-1.858200,-1.779600,-1.104000,1.677600,-0.888100,0.855779,-1.381207,-2.311333,-1.062385,1.630361,-0.691310
122,1763454748.484808,0.683300,-1.862700,-1.774300,-1.105300,1.675200,-0.890800,0.854101,-1.379648,-2.312539,-1.062763,1.630413,-0.694123
123,1763454748.536649,0.680800,-1.866200,-1.769600,-1.106400,1.674300,-0.892400,0.854860,-1.380365,-2.311989,-1.062616,1.630372,-0.692861
124,1763454748.579720,0.678900,-1.868700,-1.766300,-1.107200,1.673600,-0.893900,0.855139,-1.380629,-2.311787,-1.062562,1.630357,-0.692398
125,1763454748.630433,0.677600,-1.870400,-1.763900,-1.107000,1.672800,-0.895500,0.855093,-1.380655,-2.311795,-1.062564,1.630401,-0.692046
126,1763454748.673388,0.676700,-1.871400,-1.762200,-1.106000,1.671300,-0.896900,0.855076,-1.380665,-2.311797,-1.062565,1.630418,-0.691917
127,1763454748.725176,0.676000,-1.872200,-1.760800,-1.104700,1.670000,-0.898400,0.855081,-1.380679,-2.311791,-1.062563,1.630423,-0.691851
128,1763454748.766982,0.675600,-1.872800,-1.759900,-1.103700,1.668600,-0.899600,0.855751,-1.381330,-2.311300,-1.062408,1.630418,-0.690580
129,1763454748.820938,0.675300,-1.873200,-1.759200,-1.103000,1.667500,-0.900500,0.855997,-1.381569,-2.311120,-1.062351,1.630416,-0.690113
130,1763454748.862691,0.675100,-1.873500,-1.758900,-1.102300,1.666700,-0.901000,0.857450,-1.382891,-2.310087,-1.062023,1.630355,-0.687981
131,1763454748.915843,0.675000,-1.873800,-1.758800,-1.101300,1.666200,-0.901500,0.857984,-1.383378,-2.309707,-1.061903,1.630333,-0.687196
132,1763454748.958005,0.674900,-1.874000,-1.758900,-1.100100,1.665900,-0.901800,0.859570,-1.384808,-2.308576,-1.061558,1.630251,-0.685101
133,1763454749.012063,0.674800,-1.874200,-1.759200,-1.098500,1.665200,-0.901800,0.860149,-1.385330,-2.308164,-1.061432,1.630221,-0.684339
134,1763454749.054411,0.674900,-1.874500,-1.759800,-1.096300,1.664000,-0.901400,0.859967,-1.385187,-2.308292,-1.061472,1.630247,-0.684424
135,1763454749.107513,0.675100,-1.874800,-1.760600,-1.093400,1.661500,-0.900400,0.859890,-1.385126,-2.308345,-1.061489,1.630257,-0.684469
136,1763454749.149458,0.675500,-1.874900,-1.761800,-1.090200,1.658200,-0.898800,0.859862,-1.385104,-2.308365,-1.061495,1.630261,-0.684485
137,1763454749.203388,0.676100,-1.874600,-1.763300,-1.087500,1.655300,-0.897000,0.859843,-1.385087,-2.308379,-1.061499,1.630263,-0.684503
138,1763454749.245392,0.677300,-1.873100,-1.765800,-1.084800,1.653100,-0.895700,0.859835,-1.385081,-2.308384,-1.061501,1.630263,-0.684510
139,1763454749.298609,0.678900,-1.870900,-1.769200,-1.081700,1.651200,-0.894400,0.859835,-1.385081,-2.308384,-1.061501,1.630263,-0.684510
140,1763454749.342663,0.680700,-1.868100,-1.773300,-1.078500,1.649800,-0.893300,0.856455,-1.382113,-2.310757,-1.062235,1.630491,-0.688659
141,1763454749.393475,0.683000,-1.864300,-1.778700,-1.075000,1.648800,-0.892000,0.856723,-1.382404,-2.310563,-1.062179,1.630504,-0.687978
142,1763454749.436502,0.686100,-1.859000,-1.785700,-1.071200,1.647800,-0.890300,0.856821,-1.382511,-2.310492,-1.062158,1.630509,-0.687728
143,1763454749.491083,0.689300,-1.853500,-1.793200,-1.066600,1.645700,-0.890800,0.856857,-1.382550,-2.310466,-1.062151,1.630511,-0.687636
144,1763454749.534247,0.693200,-1.847200,-1.801500,-1.062800,1.645200,-0.887600,0.856878,-1.382574,-2.310450,-1.062147,1.630510,-0.687586
145,1763454749.584834,0.697500,-1.840000,-1.810900,-1.059500,1.645000,-0.884700,0.861484,-1.386760,-2.307102,-1.061113,1.630300,-0.681539
146,1763454749.627703,0.702300,-1.832100,-1.821300,-1.055900,1.644900,-0.881800,0.863168,-1.388290,-2.305878,-1.060734,1.630223,-0.679331
147,1763454749.679826,0.707500,-1.823700,-1.832200,-1.052200,1.644700,-0.878800,0.863788,-1.388853,-2.305428,-1.060595,1.630195,-0.678518
148,1763454749.723052,0.713100,-1.815000,-1.843700,-1.048200,1.644400,-0.875500,0.867488,-1.392321,-2.302526,-1.059722,1.629987,-0.674066
149,1763454749.773873,0.718900,-1.806100,-1.855500,-1.044200,1.644100,-0.871800,0.869275,-1.394049,-2.301098,-1.059297,1.629907,-0.671807
150,1763454749.815929,0.725000,-1.797000,-1.867400,-1.040400,1.643700,-0.868200,0.869900,-1.394654,-2.300596,-1.059148,1.629878,-0.671023
151,1763454749.870150,0.731200,-1.788300,-1.878900,-1.036600,1.642800,-0.864100,0.870130,-1.394877,-2.300411,-1.059093,1.629868,-0.670735
152,1763454749.912080,0.737400,-1.780100,-1.890000,-1.033200,1.641700,-0.859100,0.870214,-1.394959,-2.300343,-1.059073,1.629864,-0.670629
153,1763454749.965364,0.743500,-1.772200,-1.900500,-1.030100,1.640500,-0.853500,0.870222,-1.394967,-2.300336,-1.059071,1.629864,-0.670618
154,1763454750.007528,0.749700,-1.764600,-1.910500,-1.027300,1.639300,-0.848100,0.864986,-1.390134,-2.304404,-1.060330,1.630165,-0.676678
155,1763454750.060892,0.755800,-1.757200,-1.920300,-1.024200,1.638100,-0.842500,0.863060,-1.388357,-2.305900,-1.060793,1.630275,-0.678907
156,1763454750.102675,0.761900,-1.749900,-1.929700,-1.021200,1.637200,-0.837200,0.862287,-1.387638,-2.306500,-1.060975,1.630316,-0.679833
157,1763454750.156664,0.768100,-1.742700,-1.939000,-1.018300,1.636400,-0.831700,0.862003,-1.387374,-2.306720,-1.061042,1.630331,-0.680173
158,1763454750.198705,0.774500,-1.735400,-1.948200,-1.015400,1.635600,-0.826300,0.859853,-1.385306,-2.308309,-1.061494,1.630383,-0.683535
159,1763454750.251884,0.780900,-1.727900,-1.957600,-1.012400,1.635100,-0.820600,0.859097,-1.384577,-2.308866,-1.061652,1.630400,-0.684730
160,1763454750.293852,0.787400,-1.720500,-1.967000,-1.009200,1.634700,-0.815100,0.859376,-1.384824,-2.308671,-1.061586,1.630383,-0.684406
161,1763454750.346939,0.794000,-1.712800,-1.976500,-1.006100,1.634200,-0.809400,0.859478,-1.384915,-2.308599,-1.061561,1.630377,-0.684286
162,1763454750.389000,0.800800,-1.705000,-1.986100,-1.003100,1.633800,-0.804100,0.857679,-1.383231,-2.309895,-1.061947,1.630444,-0.686975
163,1763454750.443347,0.807600,-1.697000,-1.995800,-1.000300,1.633500,-0.799000,0.857031,-1.382625,-2.310362,-1.062087,1.630468,-0.687941
164,1763454750.486531,0.814400,-1.689000,-2.005300,-0.997700,1.633000,-0.794300,0.858579,-1.384008,-2.309256,-1.061756,1.630365,-0.686023
165,1763454750.536524,0.821200,-1.681300,-2.014600,-0.995100,1.632500,-0.789300,0.859145,-1.384514,-2.308852,-1.061635,1.630327,-0.685323
166,1763454750.578413,0.827900,-1.673700,-2.023700,-0.992900,1.632000,-0.784100,0.859353,-1.384700,-2.308704,-1.061591,1.630314,-0.685066
167,1763454750.634081,0.834500,-1.666400,-2.032400,-0.990600,1.631500,-0.779300,0.859442,-1.384780,-2.308640,-1.061572,1.630308,-0.684952
168,1763454750.676025,0.841200,-1.659000,-2.041000,-0.988500,1.630900,-0.773700,0.859496,-1.384837,-2.308598,-1.061565,1.630305,-0.684857
169,1763454750.729387,0.847900,-1.651600,-2.049500,-0.986400,1.630200,-0.768500,0.859504,-1.384848,-2.308591,-1.061565,1.630305,-0.684838
170,1763454750.772357,0.854700,-1.644100,-2.058000,-0.984300,1.629500,-0.763100,0.859558,-1.384911,-2.308544,-1.061556,1.630306,-0.684739
171,1763454750.825157,0.861900,-1.636400,-2.066600,-0.982500,1.628800,-0.757300,0.859578,-1.384934,-2.308527,-1.061552,1.630306,-0.684703
172,1763454750.868160,0.869300,-1.628500,-2.075400,-0.980900,1.628300,-0.750200,0.859542,-1.384897,-2.308554,-1.061557,1.630307,-0.684771
173,1763454750.918302,0.877000,-1.620400,-2.084300,-0.979400,1.628000,-0.743400,0.859551,-1.384907,-2.308547,-1.061554,1.630306,-0.684758
174,1763454750.961384,0.884800,-1.612100,-2.093200,-0.977900,1.627800,-0.737000,0.855797,-1.381628,-2.311185,-1.062345,1.630597,-0.689347
175,1763454751.015756,0.893100,-1.603200,-2.102700,-0.976800,1.627900,-0.730900,0.854416,-1.380421,-2.312156,-1.062636,1.630704,-0.691034
176,1763454751.057952,0.901100,-1.594600,-2.111700,-0.975800,1.627800,-0.725600,0.854250,-1.380199,-2.312302,-1.062669,1.630681,-0.691586
177,1763454751.111320,0.909900,-1.585300,-2.121200,-0.975400,1.627500,-0.720400,0.854189,-1.380118,-2.312356,-1.062682,1.630673,-0.691788
