step,ros_time,d0,d1,d2,d3,d4,d5,p0,p1,p2,p3,p4,p5
20,1763454965.635768,0.785700,-1.329100,-2.327700,-1.076700,1.642300,-0.751800,0.763885,-1.596031,-2.066994,-1.088964,1.658376,-0.910136
21,1763454965.692182,0.786200,-1.327600,-2.328000,-1.081300,1.640800,-0.765100,0.762220,-1.595974,-2.066593,-1.089471,1.658314,-0.913130
22,1763454965.735783,0.793000,-1.327500,-2.326100,-1.093200,1.631300,-0.790100,0.762977,-1.597472,-2.065391,-1.089192,1.658323,-0.910937
23,1763454965.790187,0.800200,-1.330200,-2.322700,-1.102100,1.623100,-0.788900,0.763600,-1.599021,-2.064116,-1.088953,1.658326,-0.908879
24,1763454965.833256,0.804300,-1.332300,-2.320500,-1.106100,1.618800,-0.783200,0.764134,-1.600670,-2.062748,-1.088758,1.658313,-0.907096
25,1763454965.887816,0.809400,-1.335100,-2.318100,-1.109000,1.614900,-0.777100,0.764614,-1.602276,-2.061481,-1.088588,1.658292,-0.905472
26,1763454965.932145,0.814900,-1.337900,-2.315600,-1.109300,1.613900,-0.773200,0.765043,-1.604402,-2.059752,-1.088401,1.658258,-0.903678
27,1763454965.982282,0.820100,-1.340000,-2.314000,-1.109100,1.615300,-0.777300,0.765890,-1.606446,-2.058211,-1.088090,1.658243,-0.901155
28,1763454966.025762,0.824500,-1.341500,-2.312700,-1.109500,1.616300,-0.784500,0.766500,-1.608961,-2.056183,-1.087808,1.658209,-0.898825
29,1763454966.078903,0.828400,-1.342600,-2.311800,-1.109700,1.615600,-0.793900,0.767010,-1.611351,-2.054240,-1.087563,1.658175,-0.896684
30,1763454966.122404,0.831900,-1.343700,-2.310900,-1.109900,1.614800,-0.802900,0.767023,-1.613142,-2.052706,-1.087455,1.658130,-0.895894
31,1763454966.177455,0.835400,-1.345100,-2.309700,-1.110400,1.613500,-0.809200,0.766973,-1.614961,-2.051132,-1.087372,1.658083,-0.895124
32,1763454966.221241,0.839300,-1.347000,-2.308100,-1.110800,1.612700,-0.811600,0.768208,-1.616105,-2.050548,-1.086859,1.658101,-0.892835
33,1763454966.272091,0.843500,-1.349400,-2.306200,-1.110700,1.612400,-0.812700,0.768026,-1.618102,-2.048791,-1.086794,1.658053,-0.892214
34,1763454966.315855,0.848100,-1.352300,-2.304100,-1.110400,1.612300,-0.811900,0.768097,-1.619267,-2.047801,-1.086668,1.658028,-0.891690
35,1763454966.365879,0.853400,-1.355500,-2.301700,-1.109500,1.612200,-0.809500,0.768869,-1.620604,-2.046884,-1.086313,1.658033,-0.889852
36,1763454966.410626,0.859500,-1.359100,-2.299100,-1.108500,1.612100,-0.805000,0.769633,-1.621616,-2.046242,-1.085980,1.658044,-0.888240
37,1763454966.461622,0.866300,-1.363200,-2.296200,-1.106700,1.612400,-0.798200,0.770334,-1.622499,-2.045694,-1.085677,1.658054,-0.886778
38,1763454966.504901,0.873900,-1.367900,-2.292800,-1.104700,1.612900,-0.789300,0.770929,-1.623361,-2.045130,-1.085426,1.658062,-0.885445
39,1763454966.558114,0.882300,-1.373400,-2.288900,-1.102200,1.612800,-0.776600,0.771424,-1.624253,-2.044518,-1.085211,1.658065,-0.884236
40,1763454966.601547,0.891000,-1.379200,-2.284800,-1.099400,1.614100,-0.764200,0.771644,-1.624500,-2.044372,-1.085107,1.658066,-0.883871
41,1763454966.652684,0.899700,-1.385300,-2.280200,-1.097200,1.615200,-0.750500,0.772163,-1.624993,-2.044123,-1.084902,1.658077,-0.882865
42,1763454966.696081,0.908100,-1.391300,-2.275700,-1.095300,1.616500,-0.736900,0.773083,-1.625147,-2.044284,-1.084574,1.658112,-0.881379
43,1763454966.749395,0.916100,-1.397200,-2.271100,-1.093200,1.617600,-0.724300,0.773434,-1.625387,-2.044200,-1.084428,1.658122,-0.880761
44,1763454966.792605,0.923800,-1.403400,-2.266300,-1.090800,1.618700,-0.712100,0.773086,-1.625713,-2.043830,-1.084527,1.658098,-0.881227
45,1763454966.843554,0.931100,-1.409400,-2.261300,-1.088500,1.619400,-0.700300,0.773183,-1.625712,-2.043911,-1.084482,1.658101,-0.881179
46,1763454966.886936,0.937900,-1.415300,-2.256400,-1.086500,1.620400,-0.689000,0.773219,-1.625728,-2.043963,-1.084450,1.658102,-0.881212
47,1763454966.943892,0.944300,-1.420600,-2.251500,-1.084400,1.621500,-0.679100,0.773279,-1.625723,-2.044030,-1.084421,1.658105,-0.881186
48,1763454966.991339,0.950200,-1.425800,-2.247000,-1.082100,1.622300,-0.670300,0.773258,-1.625710,-2.044067,-1.084418,1.658104,-0.881268
49,1763454967.036839,0.955500,-1.430600,-2.242700,-1.080000,1.622800,-0.662900,0.773905,-1.624941,-2.045056,-1.084200,1.658142,-0.880981
50,1763454967.089221,0.960400,-1.435300,-2.238800,-1.077800,1.623200,-0.656600,0.774188,-1.624492,-2.045675,-1.084100,1.658159,-0.881016
51,1763454967.132398,0.964900,-1.439600,-2.235200,-1.075900,1.623400,-0.651000,0.774483,-1.624007,-2.046305,-1.084001,1.658178,-0.881055
52,1763454967.188453,0.969000,-1.443800,-2.231700,-1.074100,1.623500,-0.646400,0.774868,-1.623782,-2.046750,-1.083855,1.658199,-0.880748
53,1763454967.232978,0.973000,-1.448000,-2.228200,-1.072600,1.623600,-0.642200,0.774354,-1.624185,-2.046307,-1.084011,1.658170,-0.881398
54,1763454967.287910,0.976700,-1.451900,-2.225000,-1.070800,1.623400,-0.638400,0.773901,-1.624516,-2.045936,-1.084152,1.658144,-0.882004
55,1763454967.331136,0.980400,-1.455600,-2.221900,-1.069100,1.623000,-0.634700,0.773402,-1.624747,-2.045653,-1.084311,1.658117,-0.882791
56,1763454967.386099,0.983800,-1.459300,-2.219000,-1.067300,1.622500,-0.630900,0.772968,-1.624977,-2.045385,-1.084454,1.658093,-0.883464
57,1763454967.429993,0.987100,-1.462900,-2.216200,-1.065500,1.622000,-0.627000,0.775308,-1.623381,-2.047588,-1.083764,1.658187,-0.881116
58,1763454967.484184,0.990000,-1.466000,-2.213600,-1.064000,1.621700,-0.623800,0.777331,-1.622118,-2.049397,-1.083170,1.658272,-0.879118
59,1763454967.526567,0.992800,-1.468600,-2.211400,-1.062600,1.621400,-0.621900,0.779181,-1.620959,-2.051045,-1.082625,1.658347,-0.877246
60,1763454967.581586,0.995000,-1.470600,-2.209700,-1.061700,1.621300,-0.621100,0.780552,-1.620683,-2.051826,-1.082217,1.658400,-0.875615
61,1763454967.625184,0.996900,-1.472000,-2.208300,-1.060900,1.621200,-0.620600,0.782736,-1.620073,-2.053125,-1.081567,1.658485,-0.872814
62,1763454967.681427,0.998100,-1.473100,-2.207400,-1.059800,1.621200,-0.620500,0.784723,-1.619522,-2.054316,-1.080978,1.658563,-0.870299
63,1763454967.725054,0.999000,-1.473900,-2.207000,-1.057900,1.621600,-0.620700,0.786574,-1.618971,-2.055433,-1.080424,1.658637,-0.867926
64,1763454967.775948,0.999600,-1.474300,-2.206800,-1.056500,1.622400,-0.620900,0.788210,-1.618553,-2.056374,-1.079939,1.658705,-0.865839
65,1763454967.819272,0.999800,-1.474500,-2.206600,-1.056200,1.624200,-0.621500,0.788665,-1.618429,-2.056615,-1.079817,1.658722,-0.865205
66,1763454967.873250,0.999800,-1.474500,-2.206300,-1.056800,1.627000,-0.622300,0.789091,-1.618336,-2.056816,-1.079701,1.658738,-0.864596
67,1763454967.916635,0.999800,-1.474600,-2.206400,-1.055500,1.629300,-0.622900,0.789474,-1.618245,-2.057003,-1.079597,1.658752,-0.864056
68,1763454967.969110,0.999700,-1.474800,-2.206600,-1.053100,1.631100,-0.623500,0.789835,-1.618182,-2.057158,-1.079498,1.658764,-0.863530
69,1763454968.011148,0.999700,-1.474900,-2.206700,-1.051900,1.632500,-0.623800,0.788723,-1.618585,-2.056530,-1.079816,1.658728,-0.865203
70,1763454968.066314,0.999700,-1.475000,-2.206900,-1.050800,1.633500,-0.624000,0.787731,-1.619014,-2.055888,-1.080093,1.658690,-0.866600
71,1763454968.109488,0.999700,-1.475100,-2.207000,-1.050000,1.634200,-0.624100,0.786841,-1.619375,-2.055343,-1.080346,1.658659,-0.867904
72,1763454968.163625,0.999600,-1.475200,-2.207200,-1.049400,1.634800,-0.624300,0.786107,-1.619684,-2.054864,-1.080543,1.658627,-0.868903
73,1763454968.205956,0.999600,-1.475300,-2.207400,-1.048800,1.635200,-0.624400,0.785537,-1.619914,-2.054500,-1.080694,1.658602,-0.869678
74,1763454968.260474,0.999600,-1.475400,-2.207500,-1.048400,1.635500,-0.624500,0.785040,-1.620111,-2.054182,-1.080825,1.658581,-0.870356
75,1763454968.303894,0.999600,-1.475500,-2.207700,-1.048300,1.635800,-0.624600,0.784639,-1.620299,-2.053896,-1.080929,1.658563,-0.870874
76,1763454968.356037,0.999500,-1.475600,-2.207900,-1.047900,1.636000,-0.624600,0.784336,-1.620523,-2.053598,-1.081005,1.658548,-0.871198
77,1763454968.400425,0.999400,-1.475900,-2.207900,-1.047400,1.636300,-0.624700,0.784512,-1.620595,-2.053568,-1.080953,1.658553,-0.870850
78,1763454968.451719,0.999300,-1.476000,-2.207900,-1.047400,1.637200,-0.624400,0.784672,-1.620668,-2.053527,-1.080904,1.658558,-0.870515
79,1763454968.493827,0.999100,-1.476200,-2.207700,-1.047800,1.639100,-0.623900,0.784822,-1.620708,-2.053513,-1.080860,1.658563,-0.870224
80,1763454968.549428,0.998400,-1.476500,-2.206900,-1.049900,1.643300,-0.623200,0.784959,-1.620729,-2.053515,-1.080821,1.658568,-0.869969
81,1763454968.592344,0.997200,-1.477300,-2.205400,-1.052700,1.647900,-0.622800,0.785070,-1.620709,-2.053544,-1.080788,1.658572,-0.869781
82,1763454968.647989,0.994900,-1.479400,-2.203300,-1.054600,1.650900,-0.624500,0.785174,-1.620681,-2.053580,-1.080757,1.658577,-0.869610
83,1763454968.690456,0.991700,-1.482500,-2.200700,-1.055400,1.652500,-0.628600,0.785249,-1.620746,-2.053515,-1.080733,1.658579,-0.869395
84,1763454968.742817,0.988000,-1.486100,-2.197900,-1.055800,1.653400,-0.633400,0.785281,-1.620825,-2.053436,-1.080721,1.658579,-0.869246
85,1763454968.786366,0.983800,-1.490200,-2.194500,-1.056500,1.654100,-0.638700,0.785313,-1.620884,-2.053375,-1.080709,1.658579,-0.869117
86,1763454968.840667,0.979100,-1.495100,-2.190500,-1.056700,1.654600,-0.643200,0.785351,-1.620890,-2.053365,-1.080697,1.658581,-0.869023
87,1763454968.884229,0.973900,-1.500800,-2.185800,-1.056200,1.654900,-0.648300,0.785392,-1.620877,-2.053373,-1.080685,1.658583,-0.868939
88,1763454968.937675,0.968500,-1.506500,-2.180200,-1.056700,1.657400,-0.653600,0.785611,-1.620927,-2.053354,-1.080616,1.658589,-0.868479
89,1763454968.981205,0.962900,-1.512200,-2.174300,-1.058500,1.663200,-0.646800,0.786120,-1.620848,-2.053524,-1.080466,1.658605,-0.867622
90,1763454969.034757,0.956700,-1.518700,-2.167300,-1.060400,1.667800,-0.651800,0.786591,-1.620755,-2.053705,-1.080329,1.658621,-0.866856
91,1763454969.077124,0.950200,-1.525500,-2.161400,-1.059400,1.667300,-0.663900,0.787009,-1.620632,-2.053902,-1.080210,1.658637,-0.866221
92,1763454969.133106,0.943500,-1.532400,-2.154400,-1.060700,1.671200,-0.666500,0.787386,-1.620521,-2.054085,-1.080105,1.658652,-0.865661
93,1763454969.176730,0.936700,-1.539300,-2.147300,-1.061600,1.673500,-0.674400,0.787776,-1.620307,-2.054376,-1.080001,1.658669,-0.865169
94,1763454969.226346,0.930000,-1.546400,-2.140600,-1.061000,1.672700,-0.683300,0.788220,-1.620057,-2.054716,-1.079882,1.658687,-0.864610
95,1763454969.270898,0.923300,-1.553500,-2.134100,-1.060400,1.669300,-0.691300,0.788621,-1.619818,-2.055034,-1.079776,1.658704,-0.864116
96,1763454969.326657,0.917000,-1.560400,-2.126900,-1.061200,1.669300,-0.696500,0.788912,-1.619683,-2.055241,-1.079700,1.658715,-0.863744
97,1763454969.372968,0.910800,-1.567300,-2.120800,-1.060700,1.664500,-0.700900,0.789040,-1.619630,-2.055331,-1.079669,1.658720,-0.863588
98,1763454969.421331,0.904900,-1.573800,-2.113000,-1.063700,1.668500,-0.698400,0.789402,-1.619399,-2.055649,-1.079574,1.658733,-0.863175
99,1763454969.467152,0.899300,-1.580000,-2.107100,-1.063200,1.665800,-0.701500,0.789737,-1.619147,-2.055981,-1.079489,1.658747,-0.862839
100,1763454969.516399,0.893700,-1.586100,-2.100800,-1.063600,1.663400,-0.707200,0.790077,-1.618981,-2.056223,-1.079398,1.658758,-0.862408
101,1763454969.561906,0.888400,-1.591800,-2.095100,-1.064300,1.660500,-0.712700,0.790338,-1.618909,-2.056362,-1.079331,1.658767,-0.862050
102,1763454969.618871,0.883000,-1.597500,-2.089100,-1.065100,1.658900,-0.719000,0.790543,-1.618879,-2.056445,-1.079277,1.658773,-0.861752
103,1763454969.663175,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.790775,-1.618788,-2.056592,-1.079217,1.658781,-0.861450
104,1763454969.713879,0.877600,-1.603200,-2.083200,-1.065600,1.657200,-0.726100,0.790971,-1.618747,-2.056679,-1.079166,1.658787,-0.861160
105,1763454969.755875,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.791142,-1.618715,-2.056750,-1.079121,1.658793,-0.860899
106,1763454969.810545,0.865800,-1.616400,-2.069500,-1.066300,1.655800,-0.742400,0.791204,-1.618723,-2.056750,-1.079103,1.658795,-0.860778
107,1763454969.853844,0.859700,-1.623200,-2.061600,-1.068800,1.659700,-0.742600,0.791269,-1.618702,-2.056775,-1.079085,1.658797,-0.860673
108,1763454969.908463,0.853700,-1.630200,-2.054300,-1.068700,1.658900,-0.751500,0.791291,-1.618685,-2.056792,-1.079079,1.658798,-0.860641
109,1763454969.950764,0.847800,-1.637200,-2.046400,-1.070600,1.661400,-0.753200,0.791383,-1.618599,-2.056896,-1.079055,1.658802,-0.860541
110,1763454970.005882,0.842000,-1.644000,-2.038800,-1.071600,1.662600,-0.758200,0.791459,-1.618519,-2.056990,-1.079035,1.658805,-0.860473
111,1763454970.049456,0.836200,-1.650900,-2.031500,-1.071900,1.661500,-0.764900,0.791419,-1.618479,-2.057019,-1.079048,1.658805,-0.860569
112,1763454970.102596,0.830100,-1.658300,-2.023500,-1.072600,1.659700,-0.772400,0.791363,-1.618483,-2.057012,-1.079066,1.658803,-0.860667
113,1763454970.146920,0.824300,-1.665100,-2.016000,-1.073600,1.658500,-0.779800,0.791487,-1.618526,-2.056996,-1.079030,1.658806,-0.860398
114,1763454970.199724,0.818500,-1.672100,-2.008000,-1.074900,1.658800,-0.786100,0.791614,-1.618485,-2.057063,-1.078996,1.658811,-0.860211
115,1763454970.242124,0.812200,-1.679900,-1.998700,-1.077400,1.661500,-0.790700,0.791735,-1.618449,-2.057125,-1.078961,1.658814,-0.860020
116,1763454970.297968,0.805900,-1.687700,-1.989300,-1.079500,1.663000,-0.798600,0.791857,-1.618369,-2.057225,-1.078930,1.658819,-0.859873
117,1763454970.340284,0.799800,-1.695700,-1.980600,-1.079900,1.660500,-0.808300,0.791935,-1.618380,-2.057223,-1.078907,1.658821,-0.859722
118,1763454970.395124,0.793400,-1.704000,-1.970900,-1.081800,1.659600,-0.817100,0.792004,-1.618398,-2.057214,-1.078888,1.658823,-0.859582
119,1763454970.439258,0.787300,-1.712400,-1.961300,-1.083300,1.657900,-0.826100,0.792103,-1.618405,-2.057223,-1.078860,1.658826,-0.859405
120,1763454970.492012,0.781300,-1.720800,-1.951400,-1.085700,1.658900,-0.830700,0.792207,-1.618382,-2.057260,-1.078831,1.658830,-0.859243
121,1763454970.535150,0.775600,-1.728500,-1.941200,-1.089600,1.663400,-0.827300,0.792150,-1.618388,-2.057244,-1.078847,1.658828,-0.859353
122,1763454970.589146,0.770200,-1.736000,-1.931900,-1.091200,1.663100,-0.831800,0.792116,-1.618397,-2.057223,-1.078856,1.658826,-0.859410
123,1763454970.633725,0.765100,-1.743300,-1.924100,-1.091100,1.656600,-0.836900,0.792103,-1.618455,-2.057156,-1.078858,1.658825,-0.859386
124,1763454970.686552,0.760200,-1.749700,-1.915200,-1.094700,1.658800,-0.837600,0.792092,-1.618542,-2.057063,-1.078858,1.658823,-0.859331
125,1763454970.730045,0.755700,-1.755800,-1.908200,-1.095600,1.655600,-0.843000,0.792074,-1.618623,-2.056980,-1.078862,1.658821,-0.859298
126,1763454970.785593,0.751400,-1.761500,-1.901300,-1.096600,1.652100,-0.848100,0.792081,-1.618665,-2.056936,-1.078859,1.658820,-0.859254
127,1763454970.828701,0.747200,-1.767100,-1.894400,-1.098100,1.650000,-0.852400,0.792091,-1.618687,-2.056910,-1.078856,1.658820,-0.859219
128,1763454970.881548,0.743200,-1.772700,-1.887600,-1.099000,1.648300,-0.855700,0.792147,-1.618721,-2.056884,-1.078838,1.658820,-0.859097
129,1763454970.924946,0.739200,-1.778200,-1.880800,-1.100100,1.647300,-0.859300,0.792269,-1.618698,-2.056925,-1.078803,1.658824,-0.858906
130,1763454970.980029,0.735300,-1.783600,-1.874200,-1.101000,1.646700,-0.862000,0.792385,-1.618684,-2.056955,-1.078769,1.658827,-0.858713
131,1763454971.027230,0.731500,-1.788900,-1.867500,-1.101900,1.646400,-0.865200,0.792461,-1.618694,-2.056961,-1.078748,1.658829,-0.858582
132,1763454971.074522,0.727900,-1.794000,-1.861100,-1.103000,1.646500,-0.867700,0.792571,-1.618646,-2.057033,-1.078719,1.658832,-0.858438
133,1763454971.125081,0.724400,-1.798900,-1.854900,-1.104300,1.647000,-0.870800,0.792669,-1.618601,-2.057100,-1.078694,1.658835,-0.858313
134,1763454971.170310,0.721200,-1.803400,-1.848900,-1.106600,1.649300,-0.870300,0.792610,-1.618644,-2.057049,-1.078712,1.658832,-0.858401
135,1763454971.220727,0.718000,-1.807900,-1.843000,-1.107900,1.650300,-0.873300,0.792555,-1.618695,-2.056991,-1.078729,1.658829,-0.858468
136,1763454971.266767,0.714800,-1.812500,-1.837800,-1.107500,1.648300,-0.876000,0.792504,-1.618709,-2.056970,-1.078745,1.658828,-0.858560
137,1763454971.315470,0.711900,-1.816500,-1.831900,-1.109700,1.649300,-0.878200,0.792450,-1.618726,-2.056943,-1.078759,1.658826,-0.858644
138,1763454971.364317,0.709100,-1.820400,-1.827200,-1.110300,1.648500,-0.881800,0.792405,-1.618748,-2.056911,-1.078772,1.658824,-0.858706
139,1763454971.409859,0.706600,-1.824000,-1.822300,-1.111900,1.649100,-0.883600,0.792357,-1.618782,-2.056870,-1.078785,1.658822,-0.858767
140,1763454971.462483,0.704200,-1.827500,-1.818300,-1.111800,1.646800,-0.886700,0.792299,-1.618840,-2.056801,-1.078800,1.658819,-0.858823
141,1763454971.507943,0.701900,-1.830700,-1.813500,-1.113500,1.647500,-0.888700,0.792247,-1.618888,-2.056743,-1.078813,1.658817,-0.858878
142,1763454971.560521,0.699900,-1.833600,-1.809800,-1.114800,1.649400,-0.888500,0.792265,-1.618893,-2.056743,-1.078808,1.658817,-0.858849
143,1763454971.605280,0.698000,-1.836300,-1.806400,-1.114900,1.647600,-0.893500,0.792228,-1.618887,-2.056734,-1.078823,1.658817,-0.858913
144,1763454971.658146,0.696100,-1.838900,-1.803600,-1.114700,1.645100,-0.898100,0.792190,-1.618902,-2.056705,-1.078836,1.658816,-0.858947
145,1763454971.701365,0.694300,-1.841400,-1.800500,-1.114600,1.642600,-0.902100,0.792204,-1.618881,-2.056721,-1.078835,1.658818,-0.858918
146,1763454971.756054,0.692600,-1.844100,-1.797200,-1.114500,1.640800,-0.905200,0.792238,-1.618819,-2.056776,-1.078828,1.658821,-0.858877
147,1763454971.800769,0.690700,-1.847000,-1.793600,-1.114800,1.639400,-0.907800,0.792289,-1.618706,-2.056885,-1.078816,1.658825,-0.858855
148,1763454971.851330,0.688800,-1.850000,-1.789800,-1.114900,1.638100,-0.910000,0.792114,-1.618745,-2.056797,-1.078867,1.658821,-0.859106
149,1763454971.895819,0.686800,-1.853200,-1.785900,-1.114800,1.637000,-0.912200,0.791954,-1.618798,-2.056698,-1.078911,1.658817,-0.859308
150,1763454971.950655,0.684900,-1.856400,-1.781800,-1.114800,1.636100,-0.913900,0.791807,-1.618853,-2.056601,-1.078953,1.658813,-0.859494
151,1763454971.992895,0.683000,-1.859500,-1.778000,-1.114800,1.635300,-0.915800,0.791706,-1.618893,-2.056527,-1.078979,1.658810,-0.859610
152,1763454972.048533,0.681200,-1.862500,-1.774100,-1.115100,1.634600,-0.917800,0.791628,-1.618909,-2.056479,-1.078999,1.658809,-0.859702
153,1763454972.091958,0.679400,-1.865400,-1.770400,-1.115300,1.634000,-0.919800,0.791502,-1.619018,-2.056332,-1.079029,1.658804,-0.859809
154,1763454972.142279,0.677800,-1.868100,-1.766800,-1.115900,1.633600,-0.921400,0.791366,-1.619096,-2.056216,-1.079064,1.658799,-0.859971
155,1763454972.186852,0.676200,-1.870700,-1.763500,-1.116000,1.633200,-0.923200,0.791249,-1.619157,-2.056118,-1.079092,1.658795,-0.860107
156,1763454972.242650,0.674800,-1.873300,-1.760400,-1.115700,1.632500,-0.924900,0.791225,-1.619163,-2.056102,-1.079098,1.658794,-0.860147
157,1763454972.286178,0.673300,-1.875900,-1.757400,-1.115300,1.632000,-0.926300,0.791199,-1.619187,-2.056069,-1.079104,1.658793,-0.860175
158,1763454972.339031,0.671900,-1.878300,-1.754400,-1.115300,1.631600,-0.927600,0.791172,-1.619217,-2.056032,-1.079110,1.658791,-0.860200
159,1763454972.381360,0.670500,-1.880900,-1.751300,-1.115600,1.631300,-0.929000,0.791275,-1.619204,-2.056063,-1.079079,1.658794,-0.860027
160,1763454972.437565,0.669100,-1.883100,-1.748500,-1.116200,1.631200,-0.930800,0.791369,-1.619184,-2.056101,-1.079051,1.658797,-0.859881
161,1763454972.483558,0.667600,-1.885500,-1.745400,-1.116800,1.630800,-0.934100,0.791460,-1.619161,-2.056145,-1.079026,1.658800,-0.859746
162,1763454972.531035,0.665900,-1.888400,-1.741800,-1.117700,1.630600,-0.937900,0.791553,-1.619130,-2.056197,-1.079001,1.658803,-0.859616
163,1763454972.576720,0.664100,-1.891500,-1.737900,-1.119500,1.631000,-0.941000,0.791636,-1.619104,-2.056242,-1.078979,1.658805,-0.859502
164,1763454972.630886,0.662400,-1.894400,-1.733900,-1.121400,1.631300,-0.943300,0.791586,-1.619170,-2.056168,-1.078993,1.658803,-0.859547
165,1763454972.674461,0.660900,-1.896900,-1.730400,-1.123100,1.631600,-0.945900,0.791519,-1.619262,-2.056065,-1.079011,1.658800,-0.859596
166,1763454972.724828,0.659800,-1.898600,-1.727700,-1.124500,1.631900,-0.948000,0.791503,-1.619264,-2.056060,-1.079016,1.658799,-0.859636
167,1763454972.767296,0.659000,-1.899800,-1.725900,-1.124700,1.631800,-0.949500,0.791456,-1.619247,-2.056061,-1.079028,1.658798,-0.859727
168,1763454972.826578,0.658400,-1.900900,-1.724500,-1.124100,1.631500,-0.950600,0.791418,-1.619224,-2.056067,-1.079038,1.658797,-0.859804
169,1763454972.870421,0.658000,-1.901400,-1.723700,-1.123700,1.631400,-0.951400,0.791367,-1.619251,-2.056031,-1.079051,1.658795,-0.859878
170,1763454972.921476,0.657700,-1.901800,-1.723200,-1.123400,1.631300,-0.952000,0.791259,-1.619290,-2.055974,-1.079080,1.658791,-0.860055
171,1763454972.963829,0.657400,-1.902100,-1.722800,-1.123400,1.631300,-0.952400,0.791161,-1.619328,-2.055921,-1.079106,1.658787,-0.860210
172,1763454973.019771,0.657300,-1.902400,-1.722600,-1.123400,1.631300,-0.952600,0.791108,-1.619358,-2.055892,-1.079121,1.658785,-0.860306
173,1763454973.062995,0.657200,-1.902500,-1.722400,-1.123400,1.631400,-0.952800,0.791104,-1.619391,-2.055871,-1.079122,1.658783,-0.860311
174,1763454973.115635,0.657100,-1.902600,-1.722500,-1.123400,1.631500,-0.952900,0.791105,-1.619400,-2.055869,-1.079122,1.658783,-0.860321
175,1763454973.158957,0.657100,-1.902600,-1.722500,-1.123500,1.631200,-0.953000,0.791107,-1.619407,-2.055867,-1.079121,1.658782,-0.860329
176,1763454973.213686,0.657100,-1.902700,-1.722700,-1.123000,1.630800,-0.953000,0.791099,-1.619426,-2.055854,-1.079123,1.658781,-0.860345
177,1763454973.255954,0.657100,-1.902800,-1.723000,-1.122000,1.630400,-0.953000,0.791087,-1.619455,-2.055831,-1.079127,1.658779,-0.860360
